Rank,Name,Count,White,Black,API,AIAN,2+ Races,Hispanic
8272,Cueva,4008,4.14%,(S),4.89%,(S),0.40%,90.34%
8277,Cothran,4005,85.72%,9.51%,0.60%,0.37%,1.52%,2.27%
8353,Caruthers,3963,66.04%,28.24%,0.35%,0.40%,2.65%,2.32%
8395,Carlo,3942,63.04%,1.85%,1.40%,1.57%,0.84%,31.30%
8405,Carrick,3935,90.14%,2.64%,0.46%,2.06%,2.06%,2.64%
8419,Cater,3926,75.65%,17.65%,1.40%,0.41%,2.17%,2.73%
8423,Ceniceros,3924,4.28%,(S),(S),0.18%,0.25%,95.08%
8429,Campana,3920,67.53%,(S),4.39%,(S),1.10%,26.58%
8435,Colman,3916,69.00%,19.54%,0.82%,0.61%,1.92%,8.12%
8449,Congdon,3910,95.96%,0.28%,0.54%,0.23%,1.53%,1.46%
8458,Cesar,3904,28.56%,41.09%,3.79%,0.26%,2.05%,24.26%
8467,Corpus,3901,9.92%,0.64%,23.25%,0.44%,3.56%,62.19%
8479,Cann,3890,73.60%,17.74%,1.16%,0.41%,2.57%,4.52%
8492,Crowther,3880,90.21%,5.18%,0.90%,0.13%,1.08%,2.50%
8496,Callis,3877,75.83%,18.26%,0.44%,0.59%,1.86%,3.02%
8509,Coddington,3871,88.48%,4.65%,0.67%,0.34%,1.63%,4.24%
8523,Coursey,3862,84.41%,9.22%,0.47%,1.22%,2.33%,2.36%
8541,Carruth,3854,75.01%,18.66%,0.44%,0.26%,1.66%,3.97%
8579,Conwell,3839,70.23%,24.09%,0.44%,0.70%,1.90%,2.63%
8581,Ciccone,3838,94.87%,0.31%,0.39%,0.21%,0.96%,3.26%
8593,Cueto,3833,9.26%,0.86%,10.20%,0.16%,0.37%,79.15%
8617,Caddell,3818,78.92%,15.43%,0.37%,0.60%,2.70%,1.99%
8617,Caulfield,3818,94.21%,1.52%,0.42%,0.39%,1.55%,1.91%
8626,Christen,3813,89.25%,5.22%,1.00%,0.55%,1.73%,2.26%
8631,Core,3810,67.87%,22.70%,0.79%,0.55%,2.34%,5.75%
8641,Chasteen,3805,95.64%,0.68%,0.39%,0.74%,1.39%,1.16%
8649,Cancel,3801,11.94%,1.42%,1.82%,(S),(S),84.27%
8653,Casella,3797,88.41%,(S),1.21%,(S),0.92%,9.17%
8665,Callejas,3792,3.85%,(S),1.37%,(S),(S),94.49%
8676,Chabot,3787,94.80%,0.29%,0.69%,0.34%,1.48%,2.40%
8732,Chien,3756,3.78%,0.35%,91.99%,0.00%,2.80%,1.09%
8793,Crotty,3726,95.81%,0.38%,0.75%,0.24%,1.07%,1.74%
8814,Coblentz,3714,96.28%,(S),(S),0.38%,0.57%,2.42%
8817,Clardy,3713,69.27%,24.94%,0.46%,0.38%,2.26%,2.69%
8834,Cottrill,3709,95.44%,0.43%,0.38%,0.35%,1.75%,1.64%
8843,Colter,3705,56.76%,35.06%,0.40%,0.78%,3.97%,3.02%
8844,Cusack,3704,91.71%,4.64%,(S),(S),1.00%,1.84%
8858,Cover,3699,87.05%,6.57%,0.65%,0.24%,1.87%,3.62%
8862,Chadwell,3695,93.02%,2.27%,0.46%,0.35%,1.57%,2.33%
8870,Cirillo,3692,93.82%,(S),0.76%,(S),0.89%,4.28%
8900,Corum,3679,84.72%,8.70%,1.20%,0.68%,3.10%,1.60%
8911,Claus,3674,93.14%,1.03%,1.09%,0.68%,1.39%,2.67%
8920,Cropper,3669,74.95%,18.97%,0.60%,0.57%,2.29%,2.62%
8939,Cram,3662,93.58%,1.04%,0.76%,0.46%,1.72%,2.43%
8950,Clyde,3658,74.88%,15.83%,0.96%,4.10%,1.69%,2.54%
8951,Confer,3657,93.33%,2.00%,0.52%,0.82%,1.45%,1.89%
8956,Cauthen,3655,67.85%,27.31%,0.27%,0.79%,2.41%,1.37%
8965,Colgan,3651,95.51%,0.33%,0.66%,0.41%,0.96%,2.14%
8977,Chandra,3645,4.91%,1.67%,84.42%,0.33%,8.04%,0.63%
8981,Chafin,3643,94.18%,1.67%,0.49%,0.80%,1.78%,1.07%
8981,Chon,3643,2.69%,(S),90.28%,(S),1.76%,4.80%
8994,Coots,3636,94.80%,0.80%,0.39%,0.91%,1.54%,1.57%
8994,Crossland,3636,83.39%,9.57%,0.39%,1.49%,2.15%,3.03%
9006,Cogan,3631,93.42%,1.29%,0.66%,0.14%,1.90%,2.59%
9013,Caesar,3628,29.47%,59.12%,1.63%,1.02%,3.39%,5.37%
9030,Canela,3619,8.51%,0.53%,2.10%,0.17%,0.55%,88.15%
9030,Chai,3619,4.86%,1.05%,83.28%,0.00%,6.94%,3.87%
9033,Cornelison,3617,91.46%,3.12%,0.75%,0.83%,1.63%,2.21%
9043,Campion,3614,93.61%,0.55%,0.89%,0.22%,1.11%,3.62%
9048,Castelán,3611,2.82%,(S),(S),0.00%,(S),96.93%
9068,Chapple,3604,59.16%,34.85%,0.53%,0.58%,2.03%,2.86%
9074,Cristobal,3602,3.86%,0.50%,32.51%,0.19%,2.75%,60.19%
9093,Custodio,3592,16.51%,1.20%,38.67%,0.19%,2.70%,40.73%
9125,Cribb,3578,87.42%,8.55%,0.25%,0.89%,1.26%,1.62%
9144,Collum,3568,90.98%,4.96%,0.53%,0.62%,1.57%,1.35%
9155,Comfort,3564,85.80%,8.53%,0.79%,0.73%,1.85%,2.30%
9165,Caston,3561,39.40%,54.87%,0.34%,0.20%,2.53%,2.67%
9165,Chinchilla,3561,6.21%,0.37%,0.28%,(S),(S),92.98%
9192,Cobian,3548,6.51%,(S),0.14%,(S),(S),93.04%
9226,Choudhury,3530,3.14%,0.20%,92.46%,0.28%,2.78%,1.13%
9241,Culley,3522,82.68%,11.19%,0.62%,1.65%,1.68%,2.19%
9251,Cui,3520,2.07%,0.40%,94.77%,0.00%,1.42%,1.34%
9258,Cabrales,3516,4.10%,0.51%,3.67%,(S),(S),91.55%
9274,Cluff,3510,91.94%,2.62%,0.57%,0.46%,1.23%,3.19%
9276,Calderone,3509,87.35%,0.28%,0.68%,0.20%,1.28%,10.20%
9283,Creasy,3506,92.33%,4.25%,0.31%,0.31%,1.14%,1.65%
9283,Cullins,3506,59.98%,35.34%,0.63%,0.46%,1.77%,1.83%
9286,Clack,3505,72.27%,22.14%,0.37%,0.51%,1.77%,2.94%
9301,Chiasson,3499,95.68%,0.63%,0.34%,0.31%,1.00%,2.03%
9320,Cavallaro,3493,94.53%,(S),0.34%,(S),0.57%,4.15%
9357,Camper,3476,58.46%,34.70%,0.40%,0.43%,2.76%,3.25%
9357,Carlyle,3476,79.37%,15.07%,0.37%,1.93%,1.32%,1.93%
9361,Cloyd,3475,80.92%,14.71%,0.49%,0.37%,1.64%,1.87%
9365,Callison,3474,89.84%,0.46%,0.69%,2.36%,3.40%,3.25%
9375,Canaday,3470,86.51%,6.63%,0.86%,1.67%,2.33%,1.99%
9378,Copp,3469,94.38%,0.63%,0.89%,0.43%,1.56%,2.10%
9405,Claussen,3457,94.91%,0.23%,0.55%,0.23%,1.16%,2.92%
9407,Caviness,3456,76.71%,16.52%,0.52%,1.45%,2.14%,2.66%
9431,Chmielewski,3449,96.81%,0.29%,0.43%,0.17%,0.58%,1.71%
9446,Clemmer,3444,91.93%,3.11%,0.55%,0.55%,1.97%,1.89%
9455,Christner,3441,95.67%,0.49%,0.67%,0.38%,1.10%,1.69%
9464,Cavallo,3438,89.18%,(S),0.70%,(S),0.96%,8.38%
9506,Cripe,3419,95.03%,0.64%,0.53%,0.20%,1.02%,2.57%
9520,Culberson,3415,64.95%,29.25%,0.26%,1.64%,2.37%,1.52%
9527,Catania,3412,92.47%,(S),1.58%,(S),1.11%,4.78%
9531,Carle,3410,86.33%,2.49%,0.97%,2.70%,2.35%,5.16%
9535,Cardinale,3409,92.73%,(S),0.47%,(S),1.09%,5.40%
9539,Crisóstomo,3408,6.04%,(S),43.75%,(S),3.61%,46.07%
9563,Cicero,3399,88.82%,4.06%,(S),(S),0.82%,5.74%
9590,Cendejas,3390,2.60%,0.15%,(S),(S),0.00%,97.14%
9593,Costantino,3388,93.33%,(S),0.53%,(S),1.27%,4.63%
9603,Cogswell,3384,93.65%,1.27%,0.98%,0.68%,1.24%,2.19%
9611,Cuenca,3381,5.06%,(S),14.29%,(S),0.80%,79.44%
9618,Courville,3379,93.67%,0.62%,0.30%,2.25%,1.60%,1.57%
9633,Coreas,3369,2.11%,0.33%,(S),(S),(S),97.30%
9638,Cascio,3367,93.70%,(S),0.48%,(S),0.45%,4.96%
9652,Chesnut,3362,93.63%,2.14%,0.51%,0.54%,1.13%,2.05%
9652,Chouinard,3362,95.00%,0.21%,0.89%,0.33%,1.13%,2.44%
9692,Castello,3347,58.92%,4.36%,0.99%,1.40%,1.64%,32.69%
9695,Charleston,3346,30.30%,61.66%,0.54%,2.69%,2.54%,2.27%
9708,Culler,3343,80.20%,15.67%,0.45%,0.30%,1.47%,1.91%
9735,Crispin,3330,48.08%,3.57%,0.72%,1.20%,0.60%,45.83%
9736,Clymer,3329,93.81%,1.20%,0.45%,0.54%,1.62%,2.37%
9765,Channell,3318,91.80%,4.49%,0.42%,0.33%,0.96%,1.99%
9788,Chico,3308,13.60%,0.54%,8.43%,5.02%,1.03%,71.37%
9790,Cavin,3307,87.57%,6.65%,0.73%,0.94%,1.75%,2.36%
9790,Colangelo,3307,95.07%,(S),0.45%,(S),0.85%,3.54%
9794,Cruise,3306,81.76%,8.05%,1.03%,0.67%,1.51%,6.99%
9800,Casias,3303,12.87%,0.70%,1.15%,1.67%,0.39%,83.23%
9821,Cordle,3296,95.60%,1.09%,0.58%,0.33%,1.49%,0.91%
9834,Castelli,3292,93.23%,0.52%,0.49%,0.00%,0.55%,5.22%
9836,Canavan,3290,94.29%,0.24%,1.19%,0.36%,1.03%,2.89%
9848,Cavalier,3285,80.00%,11.75%,0.70%,0.61%,1.89%,5.05%
9899,Chacko,3266,7.65%,0.46%,87.20%,0.34%,2.60%,1.75%
9902,Coco,3264,84.90%,5.88%,(S),(S),1.75%,6.50%
9907,Chamblee,3263,74.66%,20.01%,0.58%,0.34%,2.45%,1.96%
9953,Courson,3244,95.28%,0.92%,0.37%,0.40%,1.63%,1.39%
9954,Camden,3243,93.12%,0.74%,0.89%,1.20%,2.04%,2.00%
9956,Crippen,3242,79.46%,13.23%,0.77%,1.02%,2.10%,3.42%
9987,Chavers,3230,48.98%,36.01%,0.28%,1.27%,2.63%,10.84%
9994,Cerny,3227,95.97%,0.31%,0.71%,0.37%,1.12%,1.52%
10006,Cortinas,3222,7.95%,0.22%,0.47%,0.16%,0.16%,91.06%
10026,Cutting,3213,86.43%,8.71%,0.59%,0.44%,1.87%,1.96%
10030,Copper,3211,56.84%,36.69%,0.40%,0.69%,2.96%,2.43%
10041,Caster,3208,79.77%,13.40%,0.56%,0.75%,1.84%,3.68%
10044,Cale,3207,86.47%,6.55%,1.03%,0.75%,1.37%,3.84%
10050,Chronister,3205,93.67%,0.16%,0.50%,1.25%,2.03%,2.40%
10068,Creager,3202,94.16%,0.37%,0.56%,1.00%,1.25%,2.65%
10072,Cranston,3200,88.25%,6.38%,0.84%,0.59%,1.56%,2.38%
10079,Chalk,3198,72.70%,17.85%,1.59%,0.50%,2.25%,5.10%
10092,Creekmore,3193,87.00%,7.20%,0.47%,1.94%,2.04%,1.35%
10095,Callen,3190,87.18%,6.55%,0.91%,0.44%,1.60%,3.32%
10095,Carstens,3190,94.64%,0.50%,0.75%,0.31%,1.60%,2.19%
10107,Calabro,3187,93.79%,(S),1.60%,(S),0.91%,3.33%
10122,Carbaugh,3184,95.10%,0.60%,0.50%,0.53%,1.22%,2.04%
10125,Castilleja,3183,5.47%,0.22%,0.19%,0.41%,0.22%,93.50%
10125,Cookson,3183,90.98%,1.92%,0.72%,1.51%,2.51%,2.36%
10136,Corliss,3181,94.84%,0.75%,0.72%,0.28%,1.29%,2.11%
10140,Capobianco,3180,95.35%,(S),0.79%,(S),0.69%,2.77%
10145,Chaisson,3179,76.03%,13.90%,0.50%,4.09%,2.86%,2.61%
10150,Collis,3178,89.36%,5.54%,0.63%,0.28%,1.38%,2.80%
10155,Cardin,3177,89.83%,1.98%,0.69%,0.69%,1.48%,5.32%
10159,Corea,3176,21.35%,1.26%,1.01%,0.25%,0.50%,75.63%
10167,Cartee,3173,79.26%,15.76%,0.47%,0.63%,1.23%,2.65%
10180,Cryer,3168,75.22%,17.20%,0.69%,1.74%,2.05%,3.09%
10184,Crumpler,3166,73.66%,21.07%,0.38%,0.44%,2.18%,2.27%
10193,Carmen,3161,64.35%,7.02%,2.31%,1.36%,2.15%,22.81%
10250,Clyburn,3145,37.01%,56.88%,0.25%,0.73%,3.47%,1.65%
10265,Chilson,3140,92.36%,1.37%,0.70%,0.73%,2.01%,2.83%
10268,Cancino,3139,4.65%,0.32%,3.92%,0.16%,0.45%,90.51%
10268,Covell,3139,94.87%,1.78%,0.25%,0.25%,0.83%,2.01%
10278,Costanza,3137,93.15%,0.26%,0.29%,0.16%,0.67%,5.48%
10292,Cousin,3131,29.22%,61.42%,0.77%,0.57%,4.02%,3.99%
10306,Colyer,3126,89.35%,6.14%,0.45%,0.16%,1.76%,2.14%
10310,Conder,3125,92.03%,1.02%,0.93%,1.09%,1.92%,3.01%
10310,Constable,3125,88.51%,5.28%,0.64%,0.26%,2.08%,3.23%
10320,Callihan,3122,92.95%,2.98%,0.48%,0.51%,1.41%,1.67%
10334,Cheshire,3117,93.81%,1.64%,0.48%,0.38%,1.64%,2.05%
10337,Clutter,3116,94.67%,0.67%,0.61%,0.42%,1.09%,2.54%
10380,Champ,3104,66.01%,22.84%,1.19%,1.00%,2.67%,6.28%
10391,Carnevale,3101,95.55%,(S),0.42%,(S),0.71%,3.00%
10396,Carlock,3099,78.74%,15.78%,0.19%,0.52%,2.10%,2.68%
10411,Collings,3093,91.01%,3.56%,0.94%,0.39%,1.42%,2.68%
10429,Crosson,3085,80.71%,13.97%,0.45%,0.58%,1.69%,2.59%
10434,Celestin,3083,6.20%,85.50%,(S),(S),2.82%,4.74%
10437,Cuthbertson,3082,67.68%,27.03%,0.29%,0.49%,2.08%,2.43%
10459,Courtright,3074,93.01%,0.33%,0.59%,0.46%,2.02%,3.61%
10468,Carreiro,3070,91.17%,0.46%,1.01%,0.20%,2.41%,4.76%
10471,Cevallos,3069,5.93%,0.20%,0.49%,(S),(S),93.16%
10473,Cerrato,3067,40.23%,0.46%,0.55%,0.20%,0.49%,58.07%
10478,Couto,3066,81.25%,1.92%,(S),(S),1.17%,14.84%
10484,Caylor,3064,93.60%,0.55%,0.65%,0.29%,1.44%,3.46%
10486,Caffrey,3062,94.06%,1.80%,(S),(S),1.11%,1.89%
10498,Chatfield,3057,81.19%,12.14%,0.65%,1.34%,2.32%,2.36%
10528,Cumming,3047,87.76%,6.04%,0.95%,0.89%,1.58%,2.79%
10535,Corr,3045,89.56%,4.50%,(S),(S),1.44%,3.61%
10541,Cisco,3042,77.28%,8.28%,0.56%,4.73%,2.04%,7.10%
10577,Cortina,3031,25.90%,0.49%,1.78%,0.00%,0.23%,71.59%
10589,Calles,3026,11.67%,1.65%,0.40%,0.20%,1.16%,84.93%
10589,Currin,3026,79.71%,15.66%,0.59%,0.26%,1.88%,1.88%
10593,Castleman,3025,89.16%,4.13%,0.89%,0.83%,2.64%,2.35%
10596,Coan,3024,90.11%,2.74%,0.89%,2.25%,1.55%,2.45%
10598,Cardone,3022,91.26%,0.56%,0.33%,0.20%,1.16%,6.49%
10598,Chumley,3022,90.54%,3.97%,0.79%,1.06%,1.52%,2.12%
10598,Cuff,3022,64.96%,25.12%,0.83%,1.65%,4.37%,3.08%
10620,Cardillo,3015,92.80%,(S),0.93%,(S),0.70%,5.41%
10638,Cadwell,3009,88.04%,6.08%,0.53%,1.16%,1.89%,2.29%
10641,Clouser,3008,95.05%,1.16%,(S),(S),1.23%,2.03%
10697,Carrière,2988,81.86%,13.09%,0.23%,0.37%,1.17%,3.28%
10711,Crowl,2983,92.59%,2.58%,0.47%,0.87%,1.51%,1.98%
10724,Chidester,2979,93.19%,1.14%,0.57%,0.74%,1.95%,2.42%
10731,Chauhan,2975,2.66%,0.27%,93.28%,0.27%,3.06%,0.47%
10731,Cid,2975,6.69%,1.14%,4.74%,(S),(S),86.92%
10736,Cutlip,2974,96.30%,0.34%,0.47%,0.20%,1.55%,1.14%
10743,Cappello,2971,94.08%,(S),0.54%,(S),0.77%,4.21%
10751,Caffey,2968,61.79%,33.76%,0.34%,0.81%,1.52%,1.79%
10763,Campanella,2964,92.14%,(S),1.28%,(S),1.15%,4.45%
10765,Center,2963,87.04%,5.80%,0.51%,2.09%,1.42%,3.14%
10769,Collinsworth,2962,93.52%,2.36%,0.51%,0.78%,1.11%,1.72%
10779,Collin,2959,77.05%,13.42%,1.25%,0.54%,1.59%,6.15%
10782,Coolidge,2958,90.74%,2.33%,0.71%,2.30%,1.59%,2.33%
10795,Clayborn,2954,43.20%,49.59%,(S),(S),3.69%,2.40%
10797,Coffelt,2953,94.28%,0.34%,0.44%,1.29%,1.32%,2.34%
10844,Cioffi,2937,94.42%,(S),0.54%,(S),0.41%,4.36%
10860,Collie,2933,74.57%,20.05%,0.99%,0.38%,2.05%,1.98%
10871,Chesley,2931,78.34%,15.05%,0.65%,1.16%,2.08%,2.73%
10882,Culbreth,2929,74.29%,22.09%,(S),(S),1.23%,1.81%
10907,Coello,2919,9.01%,0.72%,0.86%,(S),(S),88.90%
10931,Cordon,2912,27.13%,7.28%,2.58%,0.17%,1.00%,61.85%
10947,Cabezas,2909,7.60%,0.45%,1.27%,(S),(S),90.31%
10953,Carlucci,2906,94.36%,(S),0.38%,(S),1.00%,3.89%
10962,Cripps,2902,93.38%,1.38%,0.41%,1.24%,1.38%,2.21%
10979,Chopra,2897,5.35%,0.31%,89.26%,0.31%,3.62%,1.14%
10993,Chupp,2893,97.10%,0.59%,0.17%,0.48%,0.76%,0.90%
11003,Charpentier,2891,89.00%,3.70%,0.86%,1.21%,1.76%,3.46%
11031,Chambless,2882,89.07%,4.06%,0.28%,0.73%,1.84%,4.02%
11057,Cavaliere,2875,92.94%,(S),0.45%,(S),0.87%,5.46%
11061,Cartier,2873,86.63%,4.59%,0.87%,0.84%,2.99%,4.07%
11062,Costilla,2872,7.90%,0.52%,(S),0.52%,(S),90.74%
11086,Cuadra,2863,6.78%,0.87%,3.00%,(S),(S),89.14%
11122,Catanzaro,2851,94.56%,0.39%,0.32%,0.28%,1.02%,3.44%
11185,Cali,2827,83.34%,2.09%,2.02%,(S),(S),11.32%
11189,Cusumano,2826,95.08%,0.25%,0.67%,0.25%,1.13%,2.62%
11204,Castille,2821,58.84%,29.95%,0.57%,0.18%,1.70%,8.76%
11209,Chand,2820,4.72%,2.30%,73.83%,1.17%,15.78%,2.20%
11209,Coke,2820,66.06%,27.66%,0.32%,0.57%,2.34%,3.05%
11216,Corry,2819,79.00%,16.14%,0.99%,0.28%,1.53%,2.06%
11223,Costner,2818,84.39%,10.47%,0.57%,0.32%,1.70%,2.56%
11229,Coto,2814,11.55%,1.14%,0.60%,0.43%,0.50%,85.79%
11256,Craighead,2809,67.32%,26.38%,0.39%,1.57%,2.92%,1.42%
11257,Considine,2808,95.12%,(S),0.61%,(S),1.64%,2.24%
11290,Claros,2798,4.18%,0.71%,3.00%,0.00%,0.18%,91.92%
11317,Cambron,2791,68.18%,1.97%,0.32%,0.50%,1.04%,27.98%
11334,Crowson,2785,92.75%,1.40%,0.50%,1.15%,1.29%,2.91%
11335,Crampton,2784,86.89%,5.39%,0.86%,1.54%,2.84%,2.48%
11348,Collison,2780,91.58%,3.38%,0.43%,0.58%,1.62%,2.41%
11354,Carmon,2779,48.22%,43.40%,0.40%,0.65%,2.30%,5.04%
11365,Cogar,2776,91.64%,1.73%,0.29%,0.97%,1.62%,3.75%
11383,Carnell,2770,79.42%,14.58%,0.22%,1.05%,1.66%,3.07%
11404,Cremeans,2765,95.99%,(S),(S),0.47%,1.41%,1.63%
11408,Courter,2764,94.97%,1.27%,(S),(S),1.52%,1.74%
11423,Churchwell,2758,77.48%,16.32%,0.87%,0.69%,2.39%,2.25%
11443,Chaudhary,2752,3.45%,(S),91.61%,(S),3.74%,0.91%
11448,Clow,2751,91.42%,3.13%,0.98%,0.62%,1.67%,2.18%
11463,Coogan,2748,95.71%,0.36%,0.66%,0.55%,0.80%,1.93%
11504,Crespin,2734,14.41%,0.26%,0.44%,5.23%,0.59%,79.08%
11516,Capuano,2731,95.28%,(S),0.62%,(S),1.50%,2.42%
11550,Comerford,2722,94.93%,(S),0.88%,(S),1.65%,1.91%
11560,Cray,2719,71.97%,23.83%,0.66%,0.29%,1.62%,1.62%
11568,Carbonell,2718,16.67%,(S),17.26%,(S),2.24%,62.91%
11585,Crothers,2713,89.86%,3.83%,0.44%,0.33%,2.14%,3.39%
11589,Colletti,2710,95.68%,0.37%,0.55%,0.33%,0.55%,2.51%
11608,Coll,2704,72.78%,1.59%,1.33%,(S),(S),23.22%
11627,Carberry,2696,92.40%,2.82%,0.67%,0.19%,2.00%,1.93%
11637,Ceasar,2694,8.72%,81.29%,1.37%,0.52%,2.45%,5.64%
11688,Cogburn,2681,87.62%,4.03%,0.30%,1.60%,3.13%,3.32%
11697,Cutright,2679,89.85%,6.01%,1.01%,0.34%,1.42%,1.38%
11704,Croce,2678,91.86%,(S),0.97%,(S),1.53%,5.27%
11709,Cork,2677,70.04%,24.62%,0.45%,0.49%,1.98%,2.43%
11709,Cotner,2677,90.55%,3.59%,0.34%,1.49%,1.98%,2.05%
11728,Currey,2672,89.45%,4.27%,0.34%,1.38%,1.95%,2.62%
11733,Cawthon,2671,78.70%,15.35%,0.45%,0.67%,1.91%,2.92%
11767,Cammarata,2662,95.19%,0.23%,0.64%,0.00%,0.90%,3.04%
11778,Crimmins,2661,95.72%,(S),0.45%,(S),1.16%,2.14%
11789,Cipolla,2658,94.28%,0.38%,0.34%,0.34%,0.56%,4.10%
11793,Coil,2656,86.94%,1.92%,0.64%,0.41%,1.84%,8.25%
11810,Colorado,2650,5.13%,0.49%,3.62%,2.68%,0.45%,87.62%
11829,Chassé,2646,95.43%,0.72%,0.60%,0.30%,1.25%,1.70%
11839,Canon,2644,68.84%,7.38%,5.18%,0.26%,3.59%,14.75%
11846,Carlino,2642,93.53%,0.34%,0.72%,0.30%,0.95%,4.16%
11846,Co,2642,10.79%,3.18%,78.35%,(S),(S),4.50%
11865,Carreras,2639,16.90%,1.44%,0.80%,0.68%,0.49%,79.69%
11894,Cutshall,2632,95.93%,0.19%,0.72%,0.49%,1.18%,1.48%
11907,Colegrove,2629,90.53%,0.38%,0.34%,4.83%,2.17%,1.75%
11907,Corriveau,2629,95.89%,0.27%,0.19%,0.68%,0.91%,2.05%
11914,Chae,2628,1.86%,0.42%,94.79%,0.00%,1.71%,1.22%
11914,Cowgill,2628,93.84%,0.27%,1.22%,0.46%,2.02%,2.21%
11919,Cuthbert,2627,74.38%,18.20%,0.72%,0.53%,2.09%,4.07%
11946,Cadle,2617,83.65%,8.90%,1.15%,0.50%,1.83%,3.97%
11971,Cape,2609,90.03%,2.07%,1.95%,0.73%,1.34%,3.87%
11988,Cane,2605,71.67%,18.73%,1.38%,0.84%,2.42%,4.95%
11993,Chubb,2604,83.99%,9.83%,0.42%,1.92%,1.77%,2.07%
11998,Chuang,2603,1.46%,0.54%,95.08%,0.00%,2.57%,0.35%
12003,Chamorro,2602,5.88%,0.42%,0.77%,(S),(S),92.85%
12148,Clontz,2565,96.57%,(S),0.66%,(S),0.90%,1.25%
12153,Cullison,2564,94.46%,0.55%,0.47%,0.35%,1.83%,2.34%
12174,Colindres,2560,3.40%,0.66%,0.39%,(S),(S),95.35%
12186,Clowers,2557,70.83%,23.86%,0.35%,0.98%,1.99%,1.99%
12188,Creswell,2556,86.11%,9.70%,0.23%,0.20%,1.49%,2.27%
12199,Coomes,2553,94.71%,1.37%,0.31%,0.47%,1.06%,2.08%
12221,Cornelio,2547,11.97%,(S),7.34%,(S),1.14%,78.84%
12229,Check,2545,79.61%,1.41%,1.69%,(S),(S),15.95%
12255,Cabe,2538,84.12%,2.88%,7.21%,1.34%,1.93%,2.52%
12269,Current,2535,88.09%,7.06%,(S),(S),2.05%,2.09%
12285,Cornwall,2531,73.96%,19.83%,0.51%,0.55%,2.13%,3.00%
12289,Court,2530,90.83%,2.17%,0.59%,0.43%,1.34%,4.62%
12296,Cabañas,2528,7.28%,0.32%,5.30%,0.20%,0.75%,86.16%
12307,Claytor,2526,66.90%,27.00%,0.63%,0.28%,3.13%,2.06%
12307,Clover,2526,85.08%,9.46%,0.44%,0.63%,2.14%,2.26%
12312,Cheema,2525,3.88%,0.55%,90.97%,0.24%,2.69%,1.66%
12323,Craine,2523,75.19%,17.12%,0.40%,0.44%,2.42%,4.44%
12333,Chappel,2521,66.40%,27.09%,0.91%,0.56%,1.90%,3.13%
12333,Crochet,2521,94.21%,1.51%,0.44%,0.83%,1.27%,1.75%
