Rank,Name,Count,White,Black,API,AIAN,2+ Races,Hispanic
4744,Hecht,7466,95.79%,0.24%,0.59%,0.16%,0.96%,2.25%
4776,Hintz,7406,95.21%,0.47%,0.61%,0.50%,1.27%,1.94%
4820,Horning,7322,96.53%,0.40%,0.41%,0.30%,1.00%,1.37%
4831,Huntington,7306,88.17%,4.24%,0.78%,2.42%,2.01%,2.37%
4849,Hildreth,7269,84.32%,9.96%,0.45%,1.27%,2.12%,1.88%
4850,Hornsby,7267,80.73%,14.59%,0.44%,0.47%,1.86%,1.91%
4871,Harwell,7234,83.11%,11.60%,0.47%,0.54%,1.92%,2.36%
4877,Hammock,7222,81.79%,12.66%,0.40%,0.80%,2.09%,2.26%
4896,Held,7195,95.55%,0.46%,0.67%,0.24%,1.11%,1.97%
4903,Hussein,7182,39.61%,45.57%,7.49%,0.07%,5.40%,1.85%
4932,Hung,7137,4.19%,0.50%,87.73%,0.13%,2.72%,4.74%
4945,Hogg,7119,81.91%,13.95%,0.72%,0.35%,1.39%,1.69%
4960,Hague,7093,64.67%,2.66%,27.29%,0.45%,2.23%,2.69%
4962,Hannan,7086,86.99%,2.72%,5.39%,0.64%,1.99%,2.27%
4966,Huskey,7080,85.73%,8.29%,0.71%,1.62%,1.81%,1.84%
4989,Hargrave,7037,76.60%,18.27%,0.45%,0.64%,1.61%,2.43%
5000,Hartwell,7032,76.54%,17.55%,0.57%,0.85%,2.08%,2.42%
5029,Heffner,6980,92.99%,3.12%,0.34%,0.37%,1.30%,1.86%
5043,Heffernan,6961,94.34%,0.17%,0.96%,0.11%,1.48%,2.93%
5052,Hua,6939,1.48%,(S),96.34%,(S),1.44%,0.55%
5062,Haight,6929,92.64%,1.57%,0.98%,0.38%,1.83%,2.60%
5089,Heims,6881,92.53%,3.94%,0.36%,0.36%,1.25%,1.56%
5089,Holiday,6881,36.13%,49.47%,0.49%,8.98%,2.91%,2.02%
5101,Hang,6863,9.19%,1.03%,86.64%,0.07%,1.94%,1.12%
5101,Hass,6863,93.47%,1.01%,0.83%,0.64%,1.78%,2.27%
5124,Hughey,6830,74.06%,20.66%,0.44%,0.66%,2.37%,1.82%
5125,Howes,6828,93.34%,1.13%,0.62%,0.89%,1.44%,2.59%
5150,Hutcherson,6795,59.34%,35.73%,0.24%,0.28%,2.50%,1.91%
5156,Hetrick,6784,95.50%,0.24%,0.55%,0.43%,1.36%,1.93%
5158,Hamer,6783,75.59%,20.12%,0.53%,0.32%,1.49%,1.95%
5164,Hulse,6776,90.05%,2.04%,0.86%,0.65%,2.10%,4.31%
5173,Hoag,6752,93.94%,0.55%,1.27%,0.43%,1.51%,2.30%
5179,Harless,6746,94.57%,0.83%,0.44%,0.98%,1.60%,1.57%
5179,Holbert,6746,79.37%,14.96%,0.52%,0.39%,2.34%,2.43%
5232,Hembree,6665,94.03%,0.75%,0.53%,1.02%,2.12%,1.56%
5236,Haile,6663,41.98%,52.21%,1.10%,0.63%,2.18%,1.91%
5244,Hasty,6654,84.79%,10.75%,0.47%,0.44%,1.49%,2.07%
5250,Harrigan,6646,77.73%,15.00%,0.77%,0.23%,1.75%,4.53%
5259,Huebner,6635,95.19%,0.20%,0.50%,0.47%,1.18%,2.47%
5277,Heiser,6606,95.46%,0.20%,0.70%,0.26%,1.23%,2.16%
5281,Hadden,6593,84.92%,10.56%,0.73%,0.53%,1.73%,1.53%
5301,Hume,6573,90.99%,2.98%,0.87%,0.64%,1.99%,2.53%
5304,Hazelwood,6567,81.97%,12.78%,0.41%,0.64%,2.19%,2.01%
5306,Horsley,6565,79.91%,15.05%,0.72%,0.35%,1.84%,2.13%
5342,Howerton,6516,88.84%,5.40%,0.52%,0.89%,1.98%,2.36%
5347,Hermosillo,6508,5.53%,0.22%,0.20%,0.20%,0.26%,93.59%
5361,Hartzell,6494,96.21%,0.45%,0.43%,0.25%,1.20%,1.46%
5379,Hack,6468,85.78%,7.27%,2.50%,0.29%,1.44%,2.72%
5379,Hatley,6468,84.49%,10.19%,0.48%,0.83%,1.48%,2.52%
5421,Hann,6420,87.60%,4.88%,3.10%,0.31%,1.76%,2.35%
5433,Hixson,6408,90.03%,5.17%,0.39%,0.78%,1.36%,2.28%
5438,Haynie,6400,80.41%,14.81%,0.27%,0.75%,1.84%,1.92%
5450,Hartnett,6387,94.07%,1.17%,0.64%,0.14%,1.13%,2.85%
5453,Hsieh,6382,1.94%,(S),93.73%,(S),3.51%,0.67%
5460,Hochstetler,6372,98.23%,(S),0.25%,(S),0.61%,0.74%
5481,Huss,6346,95.48%,0.66%,0.72%,0.43%,0.79%,1.92%
5489,Hewett,6336,87.23%,7.75%,0.68%,0.63%,2.05%,1.66%
5492,Hoagland,6335,92.42%,2.78%,0.54%,0.68%,1.53%,2.05%
5520,Halvorson,6298,95.27%,0.29%,0.70%,0.64%,1.41%,1.70%
5522,Hodson,6296,91.99%,2.05%,0.64%,0.65%,2.46%,2.21%
5531,Hardee,6283,88.17%,7.62%,0.51%,0.51%,1.35%,1.83%
5538,Hassell,6273,71.88%,22.08%,0.53%,0.37%,2.44%,2.71%
5585,Hillard,6223,68.76%,26.79%,0.27%,0.22%,1.96%,1.99%
5598,Harbison,6215,88.56%,7.35%,0.60%,0.42%,1.19%,1.88%
5610,Homer,6198,80.75%,9.28%,0.76%,4.44%,2.31%,2.47%
5623,Hershey,6182,95.13%,1.13%,0.63%,0.47%,1.15%,1.49%
5651,Harold,6141,67.76%,25.00%,1.24%,0.99%,2.21%,2.80%
5686,Hoch,6095,95.11%,0.34%,0.53%,0.31%,1.07%,2.64%
5689,Humes,6093,69.98%,24.57%,0.57%,0.36%,2.23%,2.28%
5697,Hesse,6084,94.18%,1.15%,0.72%,0.54%,0.89%,2.51%
5705,Hamann,6078,92.84%,0.36%,1.41%,0.58%,1.37%,3.44%
5707,Hilbert,6077,89.83%,5.63%,0.51%,0.33%,1.28%,2.42%
5727,Hindman,6056,93.16%,1.24%,0.59%,0.91%,1.68%,2.41%
5736,Hollenbeck,6043,94.26%,0.36%,0.53%,0.74%,1.65%,2.45%
5754,Harr,6021,92.54%,2.64%,0.76%,0.68%,1.44%,1.93%
5788,Hossain,5978,2.01%,0.69%,93.23%,0.65%,2.39%,1.04%
5790,Hubbell,5977,92.97%,0.35%,0.92%,1.42%,1.54%,2.79%
5794,Hemingway,5970,57.32%,37.47%,0.54%,0.55%,2.03%,2.09%
5796,Hoffer,5969,94.10%,0.64%,0.65%,0.55%,1.64%,2.41%
5805,Hendershot,5963,95.09%,0.32%,0.49%,0.49%,1.43%,2.20%
5845,Hartwig,5913,95.84%,0.29%,0.56%,0.42%,0.98%,1.91%
5849,Hatten,5907,60.03%,33.71%,0.52%,1.02%,2.64%,2.08%
5872,Hargett,5876,78.62%,16.37%,0.54%,0.53%,1.92%,2.01%
5884,Hillis,5866,90.86%,3.87%,0.41%,1.41%,1.41%,2.03%
5886,Halpin,5865,95.82%,0.38%,0.61%,0.20%,1.11%,1.88%
5942,Haire,5794,84.36%,10.63%,0.59%,0.85%,1.48%,2.09%
5953,Harkness,5783,83.37%,11.36%,0.57%,0.48%,1.85%,2.37%
5954,Hamill,5781,92.42%,1.37%,1.31%,0.64%,1.94%,2.32%
5958,Hagler,5775,76.78%,18.29%,0.48%,0.52%,2.42%,1.51%
5961,Huizar,5774,4.73%,0.12%,0.09%,0.09%,0.19%,94.79%
5966,Hui,5769,2.89%,(S),93.50%,(S),2.05%,1.30%
5983,Hagerty,5750,94.05%,0.90%,0.77%,0.57%,1.32%,2.38%
5992,Hollister,5736,90.17%,4.17%,1.20%,0.37%,1.95%,2.14%
6000,Hallett,5731,90.73%,4.22%,0.65%,0.66%,1.47%,2.27%
6005,Hatchett,5726,41.90%,51.69%,0.38%,0.33%,3.06%,2.64%
6028,Herold,5705,92.85%,2.05%,0.68%,0.25%,1.40%,2.77%
6049,Helmer,5674,94.41%,0.67%,0.58%,0.65%,1.52%,2.17%
6067,Heintz,5655,95.51%,0.39%,0.64%,0.19%,1.33%,1.95%
6077,Hollander,5640,96.10%,0.27%,0.62%,0.20%,0.83%,1.99%
6079,Hotchkiss,5639,92.76%,1.81%,0.98%,0.48%,1.40%,2.57%
6087,Hollinger,5634,82.45%,12.55%,0.69%,0.51%,1.69%,2.11%
6094,Hight,5629,86.62%,6.95%,0.36%,1.19%,2.15%,2.74%
6105,Honaker,5617,92.61%,2.78%,0.50%,0.37%,1.99%,1.74%
6111,Hickson,5610,47.81%,46.36%,0.34%,0.80%,2.21%,2.48%
6124,Hudak,5593,96.55%,0.38%,0.41%,0.45%,0.93%,1.29%
6127,Hendry,5591,89.00%,5.94%,0.57%,0.48%,1.32%,2.68%
6134,Hibbs,5585,93.23%,1.11%,0.50%,0.91%,1.47%,2.78%
6136,Helmick,5583,93.80%,0.77%,0.54%,0.68%,1.86%,2.35%
6141,Hanrahan,5578,95.03%,0.36%,0.77%,0.11%,1.11%,2.62%
6157,Houk,5560,94.32%,0.31%,1.13%,0.63%,1.62%,2.00%
6162,Hawkes,5555,84.36%,10.60%,0.54%,0.32%,1.78%,2.39%
6176,Heisler,5539,95.59%,0.32%,0.42%,1.07%,1.30%,1.30%
6216,Hambrick,5501,64.30%,30.32%,0.47%,0.38%,2.67%,1.85%
6226,Hageman,5494,95.87%,0.84%,0.31%,0.16%,0.78%,2.04%
6230,Harker,5485,91.38%,2.48%,0.42%,1.66%,1.28%,2.79%
6248,Halloran,5465,95.26%,0.38%,0.84%,0.24%,1.23%,2.05%
6256,Headrick,5459,94.91%,0.53%,0.49%,0.57%,1.81%,1.69%
6273,Hildebrandt,5448,94.66%,0.95%,0.53%,0.11%,1.36%,2.39%
6286,Hamlett,5435,61.05%,33.51%,0.28%,0.44%,2.23%,2.50%
6291,Hensel,5429,95.76%,0.53%,0.50%,0.29%,1.36%,1.55%
6297,Hagerman,5426,93.53%,2.38%,0.41%,0.28%,1.42%,1.99%
6325,Hash,5397,90.72%,5.47%,0.50%,0.52%,1.07%,1.72%
6341,Harney,5376,82.44%,10.21%,0.80%,2.14%,1.80%,2.60%
6346,Harness,5371,84.70%,9.72%,0.48%,0.84%,1.73%,2.53%
6355,Howlett,5364,83.24%,11.19%,0.75%,0.73%,2.27%,1.83%
6389,Haupt,5327,95.72%,0.92%,0.54%,0.34%,0.96%,1.52%
6413,Hinman,5303,93.19%,0.91%,0.64%,1.41%,1.89%,1.96%
6452,Haun,5261,93.65%,0.78%,1.67%,0.40%,1.22%,2.28%
6454,Hecker,5260,93.80%,1.10%,0.49%,0.17%,1.14%,3.29%
6458,Haber,5258,91.18%,0.55%,1.39%,0.21%,1.52%,5.15%
6476,Hix,5244,91.34%,2.38%,0.57%,1.30%,1.70%,2.71%
6509,Hulbert,5214,86.33%,8.06%,0.65%,0.46%,1.80%,2.70%
6532,Hafner,5187,95.57%,0.46%,0.37%,0.48%,1.39%,1.74%
6562,Hardaway,5163,30.54%,63.74%,0.50%,0.45%,3.00%,1.76%
6578,Hartung,5148,96.54%,0.27%,0.43%,0.45%,0.97%,1.34%
6583,Hammel,5146,95.04%,0.89%,0.70%,0.25%,1.17%,1.94%
6595,Henkel,5135,95.29%,0.47%,0.51%,0.35%,1.25%,2.14%
6611,Hazlett,5122,93.48%,1.15%,0.43%,0.59%,2.05%,2.30%
6623,Hunsaker,5114,94.80%,0.23%,0.47%,0.57%,1.39%,2.54%
6649,Hixon,5091,83.28%,11.88%,0.55%,0.39%,2.22%,1.67%
6657,Hammack,5080,93.84%,1.12%,0.43%,0.73%,1.46%,2.42%
6681,Heine,5054,93.89%,0.63%,2.10%,0.51%,1.31%,1.56%
6684,Hollowell,5053,76.07%,18.42%,0.79%,0.57%,2.16%,1.98%
6694,Harriman,5045,94.11%,0.71%,0.91%,0.57%,1.57%,2.12%
6700,Hickerson,5041,76.08%,17.85%,0.58%,0.69%,2.38%,2.42%
6714,Haworth,5030,92.70%,0.36%,0.82%,1.21%,1.59%,3.32%
6757,Haug,4989,94.53%,0.14%,1.12%,0.56%,1.60%,2.04%
6787,Hyder,4971,74.31%,8.87%,11.33%,0.48%,2.15%,2.86%
6799,Hostetter,4960,96.33%,0.34%,0.67%,0.12%,1.35%,1.19%
6821,Hayman,4945,79.33%,14.94%,1.07%,0.36%,1.68%,2.61%
6836,Habib,4932,58.56%,6.08%,27.21%,0.12%,4.91%,3.12%
6837,Hallock,4930,95.03%,0.57%,0.73%,0.34%,1.22%,2.11%
6840,Hovey,4927,92.86%,0.73%,0.69%,0.43%,1.30%,4.00%
6855,Harrod,4909,79.91%,15.79%,0.31%,0.53%,1.20%,2.26%
6873,Harbaugh,4895,96.71%,0.27%,0.20%,0.22%,1.29%,1.31%
6884,Harrold,4884,81.63%,12.57%,0.88%,0.74%,2.05%,2.13%
6888,Halbert,4878,84.44%,10.00%,0.74%,0.70%,2.03%,2.09%
6900,Hupp,4871,95.32%,0.80%,0.35%,0.37%,1.05%,2.11%
6904,Heyward,4867,13.33%,82.00%,0.16%,0.21%,2.38%,1.91%
6906,Hom,4863,10.03%,0.33%,80.75%,0.10%,6.15%,2.63%
6924,Holladay,4845,93.62%,1.61%,0.31%,0.39%,1.55%,2.52%
6933,Holler,4836,93.32%,0.50%,0.85%,0.27%,1.49%,3.58%
6937,Holmberg,4832,92.82%,0.19%,0.97%,1.76%,1.76%,2.50%
6952,Hinrichs,4825,96.06%,0.21%,0.66%,0.25%,1.41%,1.41%
6977,Hileman,4806,95.67%,0.23%,0.50%,0.40%,1.19%,2.02%
6982,Herd,4803,73.47%,19.15%,0.90%,0.77%,2.62%,3.08%
7021,Henshaw,4765,90.54%,3.13%,0.86%,0.92%,2.43%,2.12%
7048,Hooten,4751,81.54%,13.39%,0.48%,0.88%,2.06%,1.64%
7061,Hock,4739,95.00%,0.95%,0.65%,0.32%,1.10%,1.98%
7091,Huckaby,4723,80.12%,13.93%,0.42%,0.91%,2.69%,1.93%
7120,Haught,4699,95.11%,0.32%,0.51%,0.53%,1.51%,2.02%
7129,Holst,4691,92.07%,1.96%,0.58%,0.47%,1.81%,3.11%
7130,Hunnicutt,4690,86.59%,6.18%,0.51%,1.90%,2.07%,2.75%
7153,Howie,4676,79.02%,15.03%,0.58%,0.90%,1.67%,2.80%
7177,Hipp,4660,90.56%,3.50%,0.60%,1.37%,1.78%,2.19%
7181,Hazelton,4656,86.51%,7.28%,0.52%,0.54%,1.93%,3.22%
7184,Hulett,4652,86.97%,7.85%,0.43%,0.73%,1.72%,2.30%
7187,Hudspeth,4651,80.43%,14.30%,0.26%,0.67%,2.32%,2.02%
7237,Hudgens,4609,82.77%,11.59%,0.78%,0.67%,2.02%,2.17%
7264,Humble,4588,89.71%,5.47%,0.54%,0.81%,1.22%,2.24%
7265,Holliman,4586,55.87%,38.66%,0.26%,0.50%,2.66%,2.05%
7284,Hinz,4574,95.85%,0.20%,0.77%,0.26%,1.11%,1.81%
7298,Halliday,4568,89.89%,4.73%,0.61%,0.48%,1.82%,2.47%
7303,Hackworth,4566,85.09%,9.88%,0.68%,0.77%,1.53%,2.06%
7305,Hardeman,4565,43.18%,51.57%,0.22%,0.28%,2.87%,1.88%
7323,Hunley,4556,79.17%,15.87%,0.48%,0.53%,2.22%,1.73%
7324,Hamman,4555,93.28%,0.86%,0.99%,0.46%,1.65%,2.77%
7325,Hannigan,4554,94.01%,0.92%,0.79%,0.72%,1.43%,2.13%
7347,Haygood,4536,59.15%,35.47%,0.46%,0.55%,2.47%,1.90%
7361,Hollifield,4525,93.46%,3.12%,0.29%,0.60%,1.22%,1.33%
7395,Hou,4500,2.96%,0.58%,94.60%,(S),1.40%,(S)
7397,Hassler,4499,94.80%,0.67%,0.53%,0.31%,1.33%,2.36%
7463,Herren,4466,90.17%,2.35%,1.14%,0.87%,1.28%,4.19%
7463,Hinshaw,4466,92.05%,0.76%,1.52%,1.32%,1.99%,2.35%
7466,Hance,4464,88.78%,3.05%,0.69%,0.78%,1.72%,4.97%
7494,Hepler,4445,96.22%,0.47%,0.58%,0.27%,0.85%,1.60%
7516,Hans,4427,81.82%,3.23%,10.23%,0.23%,1.49%,3.00%
7517,Hallmark,4426,94.04%,0.32%,0.41%,1.54%,1.58%,2.12%
7520,Hammon,4424,86.73%,8.16%,0.45%,0.66%,1.76%,2.24%
7525,Huck,4421,94.55%,0.86%,0.45%,0.48%,1.15%,2.51%
7545,Hermes,4407,94.92%,0.41%,0.50%,0.14%,0.95%,3.09%
7562,Hertel,4395,94.86%,0.41%,0.80%,0.68%,1.41%,1.84%
7568,Hilburn,4390,84.12%,5.19%,0.36%,1.94%,1.91%,6.47%
7572,Hector,4387,39.23%,47.39%,0.64%,0.27%,2.62%,9.85%
7629,Heuer,4350,96.11%,0.34%,0.74%,0.18%,1.38%,1.24%
7633,Halter,4349,95.36%,0.80%,0.80%,0.18%,1.08%,1.77%
7660,Hartford,4336,86.07%,8.49%,0.71%,0.35%,2.17%,2.21%
7684,Humbert,4321,83.31%,11.55%,0.58%,0.30%,1.34%,2.92%
7721,Highsmith,4299,54.55%,39.22%,0.67%,0.42%,3.07%,2.07%
7723,Higley,4298,95.00%,0.65%,0.51%,0.28%,1.26%,2.30%
7725,Hardiman,4296,54.35%,38.76%,0.77%,0.33%,4.07%,1.72%
7739,Herald,4289,90.58%,3.99%,0.44%,1.03%,1.35%,2.61%
7750,Harvell,4284,69.58%,25.40%,0.33%,1.31%,1.38%,2.01%
7753,Heise,4282,95.96%,0.68%,0.51%,0.14%,1.03%,1.68%
7761,Harner,4277,94.20%,1.36%,0.63%,0.47%,1.22%,2.13%
7771,Hinkley,4271,94.45%,0.56%,0.75%,0.35%,1.55%,2.34%
7774,Howarth,4269,94.07%,0.68%,0.56%,1.15%,1.50%,2.04%
7776,Husted,4268,94.21%,0.35%,0.68%,0.52%,1.27%,2.98%
7784,Henninger,4262,95.14%,0.26%,0.59%,0.12%,1.41%,2.49%
7788,Hertz,4257,93.89%,1.50%,0.42%,0.45%,1.29%,2.44%
7801,Hackman,4242,90.92%,5.26%,0.80%,0.24%,1.23%,1.56%
7812,Higuera,4238,9.63%,0.12%,0.26%,1.53%,0.78%,87.68%
7816,Huertas,4235,6.30%,0.59%,2.29%,(S),(S),90.51%
7827,Holston,4231,52.28%,41.72%,0.47%,0.47%,2.84%,2.22%
7835,Hinckley,4227,93.90%,0.64%,0.76%,0.26%,1.75%,2.70%
7838,Hopp,4225,95.20%,0.99%,0.71%,0.33%,0.99%,1.78%
7875,Horgan,4202,89.96%,5.66%,0.52%,0.12%,1.67%,2.07%
7888,Heaney,4197,95.26%,0.45%,0.52%,0.14%,1.29%,2.34%
7898,Hartsfield,4192,60.38%,35.21%,0.50%,0.48%,1.98%,1.46%
7905,Huntsman,4187,91.00%,3.68%,0.62%,0.88%,1.62%,2.20%
7958,Harville,4157,81.93%,12.99%,0.63%,0.58%,2.04%,1.83%
7961,Halterman,4156,94.30%,0.34%,0.65%,0.48%,1.61%,2.62%
7964,Harbour,4155,84.79%,9.72%,0.63%,0.51%,2.05%,2.31%
7966,Hartz,4153,94.75%,1.66%,(S),(S),1.20%,1.73%
7992,Haws,4138,92.07%,2.34%,0.70%,0.41%,1.59%,2.88%
8032,Halpern,4121,95.34%,0.44%,0.58%,0.24%,1.09%,2.31%
8040,Hagedorn,4116,95.00%,0.34%,1.00%,0.12%,1.92%,1.63%
8070,Haider,4107,47.50%,1.10%,43.22%,0.41%,4.89%,2.87%
8076,Holifield,4104,67.79%,28.24%,0.27%,0.39%,1.32%,2.00%
8091,Holstein,4098,93.27%,0.32%,0.95%,1.15%,1.93%,2.39%
8114,Hockenberry,4086,96.65%,0.27%,0.27%,0.29%,1.08%,1.44%
8141,Hardie,4071,80.89%,13.83%,0.76%,0.71%,2.14%,1.67%
8144,Heiman,4070,96.02%,0.64%,0.49%,0.15%,0.79%,1.92%
8153,Householder,4067,94.91%,0.44%,0.49%,0.57%,1.65%,1.94%
8163,Hoey,4062,85.08%,6.79%,3.72%,0.12%,1.48%,2.81%
8176,Hazard,4054,76.42%,10.83%,0.99%,3.85%,4.32%,3.60%
8178,Haberman,4053,95.11%,0.27%,0.49%,0.52%,1.11%,2.49%
8213,Hartsell,4040,94.85%,1.49%,0.50%,0.30%,1.19%,1.68%
8213,Heid,4040,90.42%,3.96%,0.92%,0.32%,1.29%,3.09%
8220,Hibbert,4037,53.98%,39.44%,0.72%,0.35%,2.48%,3.05%
8254,Huth,4013,94.67%,0.45%,1.37%,0.22%,1.22%,2.07%
8274,Hinojos,4006,5.14%,0.17%,(S),0.40%,(S),94.11%
8299,Hoard,3992,73.72%,21.64%,0.30%,0.40%,1.98%,1.95%
8308,Hafer,3989,94.89%,0.50%,0.65%,0.15%,1.73%,2.08%
8332,Hollar,3976,94.44%,1.23%,0.55%,0.28%,1.53%,1.96%
8348,Hazzard,3965,69.86%,23.48%,0.91%,0.48%,3.05%,2.22%
8356,Hiles,3962,88.94%,5.25%,0.45%,0.81%,1.49%,3.05%
8361,Housley,3960,80.30%,13.89%,0.56%,0.83%,2.22%,2.20%
8365,Houlihan,3958,94.57%,0.43%,0.78%,0.18%,1.44%,2.60%
8394,Halley,3943,75.68%,18.13%,0.48%,0.41%,1.83%,3.47%
8398,Higa,3940,7.66%,0.53%,70.51%,0.00%,13.12%,8.17%
8402,Hermanson,3937,94.69%,0.91%,0.64%,0.41%,1.24%,2.11%
8407,Heron,3934,66.22%,22.14%,1.60%,0.66%,2.06%,7.32%
8415,Hewlett,3927,70.03%,24.19%,0.74%,0.33%,2.09%,2.62%
8427,Hagood,3922,73.02%,22.85%,0.59%,0.56%,1.35%,1.63%
8432,Hake,3918,94.33%,1.79%,0.69%,0.31%,0.94%,1.94%
8446,Holzer,3911,95.22%,0.20%,0.51%,0.33%,1.18%,2.56%
8481,Horta,3889,17.82%,0.93%,0.62%,(S),(S),80.33%
8489,Halcomb,3883,89.93%,4.56%,0.46%,0.77%,2.01%,2.27%
8505,Hubbs,3873,92.20%,3.00%,0.57%,0.62%,1.55%,2.07%
8541,Hilario,3854,6.05%,(S),21.46%,(S),1.06%,70.68%
8576,Harty,3842,90.73%,3.59%,0.65%,0.34%,1.51%,3.18%
8579,Hudnall,3839,84.24%,11.36%,0.52%,0.31%,1.82%,1.75%
8587,Hurlburt,3836,94.16%,0.13%,0.44%,0.99%,2.45%,1.82%
8594,Haack,3832,94.55%,0.29%,0.47%,1.20%,0.86%,2.64%
8611,Heng,3819,11.78%,(S),82.69%,(S),2.04%,3.04%
8622,Hansel,3815,92.45%,2.91%,0.58%,0.21%,1.73%,2.12%
8639,Hollingshead,3807,92.07%,3.02%,0.47%,0.45%,1.86%,2.13%
8641,Hedge,3805,84.70%,5.99%,4.73%,0.53%,1.92%,2.13%
8664,Hufford,3793,93.91%,0.63%,0.69%,0.87%,1.58%,2.32%
8689,Hersey,3780,87.94%,8.25%,0.58%,0.29%,1.77%,1.16%
8714,Hatter,3765,67.22%,25.79%,0.77%,0.72%,2.97%,2.52%
8728,Heins,3757,94.89%,1.33%,(S),(S),1.09%,1.97%
8753,Hanner,3748,84.31%,10.54%,0.67%,0.35%,1.95%,2.19%
8763,Henn,3743,94.44%,0.94%,0.67%,0.27%,1.02%,2.67%
8770,Hine,3738,92.35%,1.74%,1.47%,0.40%,1.66%,2.38%
8775,Hosey,3735,69.72%,25.49%,0.43%,0.32%,2.01%,2.03%
8793,Hathcock,3726,93.18%,2.63%,0.46%,0.86%,1.21%,1.66%
8844,Hedden,3704,95.41%,0.59%,0.73%,0.19%,1.38%,1.70%
8865,Hoyos,3694,6.66%,0.24%,(S),(S),0.22%,92.69%
8885,Hollon,3686,92.59%,1.60%,0.76%,0.49%,1.95%,2.60%
8909,Heinen,3675,95.24%,0.33%,0.57%,0.54%,1.31%,2.01%
8936,Horstman,3664,96.15%,0.22%,0.71%,0.30%,1.01%,1.61%
8971,Harshman,3647,95.28%,0.99%,0.55%,0.38%,1.48%,1.32%
8980,Hartin,3644,69.13%,14.76%,1.15%,0.80%,2.28%,11.88%
8986,Helsel,3641,95.50%,0.63%,0.60%,0.63%,1.13%,1.51%
8990,Hubble,3639,93.05%,0.88%,0.82%,1.15%,2.17%,1.92%
9001,Heater,3634,94.80%,1.60%,0.55%,0.22%,1.51%,1.32%
9003,Hames,3633,82.22%,11.12%,0.33%,1.07%,2.45%,2.81%
9011,Hirst,3630,92.95%,1.54%,0.55%,0.66%,1.68%,2.62%
9043,Haven,3614,86.61%,4.70%,0.80%,2.93%,2.38%,2.57%
9050,Hartline,3610,95.60%,0.44%,0.25%,0.58%,1.25%,1.88%
9054,Hanke,3609,95.54%,0.28%,0.55%,0.19%,1.30%,2.13%
9061,Hetzel,3607,96.45%,0.25%,0.53%,0.39%,0.75%,1.64%
9068,Hamner,3604,87.87%,6.47%,0.47%,0.83%,1.64%,2.72%
9093,Hau,3592,49.33%,11.00%,31.24%,0.31%,1.92%,6.21%
9104,Hersh,3589,93.42%,1.89%,(S),(S),1.59%,2.20%
9104,Hoyer,3589,90.94%,1.76%,0.61%,0.31%,1.50%,4.88%
9125,Hendren,3578,89.77%,1.76%,0.28%,1.90%,1.96%,4.33%
9129,Haughton,3577,36.04%,57.42%,(S),(S),2.35%,3.86%
9132,Hassett,3576,95.25%,0.81%,0.50%,0.17%,1.06%,2.21%
9174,Haugh,3558,94.69%,1.04%,(S),(S),1.35%,1.85%
9176,Hawn,3556,94.40%,0.53%,1.35%,0.20%,1.63%,1.88%
9177,Hearne,3554,73.94%,21.30%,0.79%,0.25%,1.41%,2.31%
9203,Hoekstra,3544,96.76%,0.23%,0.71%,0.42%,0.85%,1.04%
9212,Helgeson,3537,95.34%,0.25%,0.59%,0.45%,1.44%,1.92%
9286,Hohman,3505,95.24%,0.97%,0.57%,0.34%,1.26%,1.63%
9291,Heald,3503,93.06%,0.80%,0.74%,0.77%,1.00%,3.63%
9291,Heitman,3503,94.83%,(S),1.08%,(S),1.46%,1.97%
9298,Halvorsen,3500,93.34%,0.20%,1.00%,0.37%,2.11%,2.97%
9301,Hoehn,3499,95.28%,0.49%,0.91%,0.26%,0.97%,2.09%
9307,Hartle,3498,96.37%,0.74%,0.26%,0.14%,1.26%,1.23%
9314,Havard,3495,87.64%,7.73%,0.34%,0.37%,1.55%,2.37%
9345,Helfrich,3482,95.55%,0.26%,0.55%,0.34%,1.29%,2.01%
9347,Husband,3480,67.33%,25.60%,0.60%,0.46%,2.07%,3.94%
9350,Hepburn,3479,60.36%,34.41%,0.57%,0.26%,1.78%,2.62%
9366,Hendley,3473,74.75%,20.27%,0.43%,0.32%,2.59%,1.64%
9382,Hennings,3467,78.17%,15.58%,0.95%,0.29%,1.70%,3.32%
9394,Hovis,3462,94.45%,2.43%,0.49%,0.32%,1.21%,1.10%
9421,Hoopes,3452,96.06%,0.46%,0.67%,0.23%,1.25%,1.33%
9437,Hessler,3447,95.01%,0.20%,0.75%,0.44%,1.28%,2.32%
9461,Hoban,3439,92.73%,2.09%,(S),(S),1.74%,2.41%
9473,Hamid,3433,31.14%,18.15%,38.86%,0.70%,8.53%,2.62%
9484,Holleman,3430,87.93%,7.11%,0.50%,0.85%,1.46%,2.16%
9515,Harber,3416,91.42%,3.66%,0.61%,0.73%,1.05%,2.52%
9515,Hord,3416,87.82%,7.03%,0.56%,0.56%,1.43%,2.61%
9525,Harshbarger,3413,95.87%,0.15%,0.76%,0.41%,1.26%,1.55%
9531,Haviland,3410,94.13%,0.35%,0.65%,0.50%,2.32%,2.05%
9544,Harsh,3407,93.34%,1.09%,1.82%,0.35%,1.29%,2.11%
9552,Heinemann,3403,94.48%,0.47%,0.82%,0.24%,1.53%,2.47%
9552,Hetherington,3403,89.66%,5.11%,0.53%,0.35%,1.85%,2.50%
