Rank,Name,Count,White,Black,API,AIAN,2+ Races,Hispanic
7671,Whitted,4330,44.78%,49.95%,0.23%,0.69%,2.36%,1.99%
7674,Wine,4327,88.12%,7.19%,0.76%,0.49%,1.90%,1.55%
7702,Won,4309,2.99%,0.51%,92.09%,0.00%,3.32%,1.09%
7707,Weisman,4308,95.73%,0.26%,0.70%,0.19%,1.21%,1.93%
7725,Wisner,4296,92.23%,3.14%,0.65%,0.51%,1.68%,1.79%
7730,Warnick,4295,92.78%,2.40%,0.95%,0.14%,1.49%,2.24%
7734,Witham,4293,95.15%,0.58%,0.68%,0.54%,1.05%,2.00%
7758,Woodland,4280,61.52%,32.99%,0.54%,0.19%,2.38%,2.38%
7776,Witter,4268,76.99%,17.81%,0.56%,0.26%,1.97%,2.41%
7795,Wert,4248,94.68%,1.18%,0.61%,0.33%,1.18%,2.02%
7812,Whitacre,4238,95.87%,0.33%,0.47%,0.42%,1.23%,1.68%
7888,Worthen,4197,72.89%,21.11%,0.69%,0.60%,1.88%,2.84%
7900,Waldon,4190,56.80%,34.25%,0.84%,1.41%,4.15%,2.55%
7909,Wilkey,4183,91.61%,4.42%,0.36%,0.43%,1.36%,1.82%
7915,Wages,4180,88.33%,6.15%,0.53%,0.86%,1.84%,2.30%
7940,Waddle,4167,91.05%,3.82%,0.46%,0.72%,1.75%,2.21%
7942,Wirtz,4166,95.30%,0.38%,0.46%,0.17%,1.06%,2.64%
7947,Welling,4164,94.88%,0.48%,1.08%,0.38%,1.39%,1.78%
7995,Willman,4137,95.43%,0.31%,0.56%,0.36%,1.14%,2.20%
8093,Winkelman,4097,94.95%,0.27%,0.71%,0.49%,1.81%,1.78%
8114,Wilkens,4086,84.78%,9.79%,0.61%,0.73%,1.54%,2.55%
8131,Winkle,4077,93.70%,1.08%,0.61%,0.69%,1.99%,1.94%
8139,Weekley,4072,89.12%,6.41%,0.39%,0.54%,1.35%,2.19%
8148,Wilcher,4069,53.90%,41.41%,0.52%,0.34%,1.99%,1.84%
8172,Wald,4057,91.74%,3.25%,1.08%,0.52%,1.36%,2.05%
8198,Woosley,4048,95.43%,1.01%,0.35%,0.42%,1.53%,1.26%
8244,Wendell,4020,92.96%,1.67%,0.65%,0.40%,1.39%,2.94%
8266,Winans,4010,90.62%,3.87%,0.60%,0.25%,1.37%,3.29%
8281,Wiser,4002,93.45%,1.67%,0.57%,0.57%,1.52%,2.20%
8299,Widner,3992,93.14%,1.25%,0.48%,0.68%,1.35%,3.11%
8316,Woodhouse,3985,71.94%,22.01%,0.68%,0.63%,2.13%,2.61%
8342,Wadley,3968,53.88%,39.29%,0.38%,1.34%,2.87%,2.24%
8408,Winton,3930,77.61%,15.29%,0.38%,1.22%,2.42%,3.08%
8425,Wardell,3923,84.48%,10.96%,0.51%,0.64%,1.43%,1.99%
8536,Wendling,3855,96.50%,0.16%,0.44%,0.31%,1.06%,1.53%
8547,Winner,3853,93.82%,1.17%,0.99%,0.44%,1.79%,1.79%
8570,Weathersby,3844,29.79%,64.93%,(S),(S),2.58%,2.21%
8581,Whisenant,3838,89.32%,5.71%,0.26%,0.83%,1.95%,1.93%
8589,Willette,3835,93.22%,1.56%,0.39%,0.86%,1.67%,2.29%
8590,Weise,3834,91.84%,2.66%,0.52%,0.99%,1.67%,2.32%
8599,Work,3828,91.01%,2.98%,0.84%,1.18%,1.99%,2.01%
8602,Wheelock,3827,87.56%,3.19%,0.76%,2.46%,1.65%,4.39%
8635,Waites,3808,68.09%,27.31%,0.34%,0.39%,1.55%,2.31%
8641,Wessels,3805,94.17%,1.39%,0.42%,0.39%,1.24%,2.39%
8646,Weeden,3803,68.76%,22.19%,0.71%,2.42%,3.39%,2.52%
8665,Weintraub,3792,95.57%,0.45%,0.79%,0.00%,1.13%,2.06%
8676,Wexler,3787,95.78%,(S),0.98%,(S),0.84%,1.87%
8695,Wickman,3775,94.36%,0.87%,0.85%,0.50%,1.35%,2.07%
8700,Wolters,3773,93.40%,0.77%,0.53%,0.77%,1.56%,2.97%
8728,Werth,3757,95.34%,0.27%,0.77%,0.56%,0.67%,2.40%
8736,Wiebe,3754,93.85%,0.13%,0.37%,0.32%,1.39%,3.94%
8753,Westerfield,3748,87.19%,8.06%,0.64%,0.29%,2.11%,1.71%
8768,Wolfson,3740,94.44%,(S),1.10%,(S),1.12%,2.83%
8780,Wille,3734,94.30%,1.26%,0.70%,0.32%,1.63%,1.79%
8805,Willhite,3719,89.51%,3.20%,0.65%,1.51%,2.66%,2.47%
8828,Wolverton,3711,92.99%,1.81%,0.43%,0.92%,1.78%,2.07%
8873,Watterson,3690,87.24%,6.42%,0.35%,1.57%,1.63%,2.79%
8894,Wentzel,3681,95.82%,0.41%,0.68%,0.35%,1.30%,1.44%
8928,Weigand,3666,95.23%,0.35%,0.74%,0.55%,0.76%,2.37%
8959,Wines,3654,85.41%,9.55%,0.57%,0.82%,1.78%,1.86%
9058,Wiggs,3608,74.94%,19.79%,0.50%,0.64%,1.66%,2.47%
9068,Wunderlich,3604,96.70%,0.14%,0.80%,0.19%,0.92%,1.25%
9088,Whitesell,3596,94.61%,0.64%,0.56%,0.97%,1.92%,1.31%
9108,Wiest,3588,94.18%,0.50%,0.81%,0.78%,1.37%,2.37%
9129,Waterhouse,3577,89.54%,3.33%,0.64%,1.12%,1.96%,3.41%
9139,Wimer,3571,94.37%,0.39%,0.48%,0.36%,1.48%,2.91%
9203,Wagers,3544,95.57%,0.23%,0.14%,1.02%,1.61%,1.44%
9245,Waid,3521,91.34%,2.75%,0.77%,0.62%,1.59%,2.93%
9273,Woodside,3511,83.79%,10.85%,0.51%,0.66%,1.99%,2.19%
9366,Wear,3473,90.58%,3.71%,0.60%,0.98%,1.61%,2.51%
9403,Weakley,3458,84.27%,10.61%,0.49%,0.40%,1.82%,2.40%
9440,Wehner,3446,95.47%,1.25%,0.61%,0.23%,0.93%,1.51%
9466,Walczak,3437,97.18%,0.52%,(S),(S),0.64%,1.13%
9479,Wathen,3432,92.95%,2.45%,0.41%,0.29%,1.19%,2.71%
9488,Wager,3428,92.01%,0.96%,0.67%,0.61%,2.04%,3.70%
9583,Woodrum,3392,94.84%,1.59%,0.35%,0.27%,1.27%,1.68%
9607,Wingert,3383,95.48%,0.27%,0.41%,0.30%,1.18%,2.36%
9618,Wethington,3379,92.66%,3.28%,0.68%,0.38%,1.07%,1.92%
9642,Wilken,3366,94.50%,1.28%,0.36%,0.56%,1.22%,2.08%
9679,Wieczorek,3354,96.87%,(S),0.39%,(S),0.92%,1.64%
9687,Wamsley,3350,94.42%,1.49%,0.63%,0.18%,1.58%,1.70%
9720,Wardlaw,3337,59.09%,35.12%,0.42%,0.45%,2.76%,2.16%
9722,Widmer,3336,94.90%,(S),0.99%,(S),0.87%,2.76%
9751,Wash,3324,45.97%,47.35%,0.87%,0.69%,2.44%,2.68%
9808,Whisenhunt,3301,90.40%,2.24%,0.30%,2.54%,1.91%,2.61%
9827,Woolfolk,3295,25.22%,64.04%,0.52%,0.76%,5.34%,4.13%
9927,Wightman,3252,93.70%,0.74%,0.62%,0.25%,1.45%,3.26%
9940,Whitton,3246,92.48%,2.03%,0.43%,0.55%,2.16%,2.34%
9968,Warr,3236,71.60%,24.07%,0.37%,0.31%,1.42%,2.22%
10006,Wilbert,3222,66.82%,28.03%,0.78%,0.37%,1.52%,2.48%
10059,Wesołowski,3204,96.75%,(S),0.44%,(S),0.62%,1.84%
10075,Willison,3199,90.31%,4.97%,0.53%,0.53%,1.41%,2.25%
10145,Wait,3179,94.31%,1.01%,0.79%,0.41%,1.54%,1.95%
10166,Wenner,3174,95.90%,0.76%,0.41%,0.32%,1.04%,1.58%
10167,Wengerd,3173,98.30%,(S),(S),0.19%,0.35%,0.98%
10211,Warman,3156,93.76%,0.41%,0.89%,0.48%,1.71%,2.76%
10228,Wetmore,3152,95.84%,0.32%,0.67%,0.29%,1.11%,1.78%
10260,Weitz,3141,95.35%,(S),0.73%,(S),1.78%,1.75%
10260,Wilton,3141,85.86%,6.91%,0.73%,0.67%,1.94%,3.88%
10326,Wegener,3120,95.26%,0.32%,0.51%,0.26%,1.57%,2.08%
10377,Whisler,3105,91.79%,0.77%,0.90%,0.48%,2.38%,3.67%
10416,Wilds,3090,71.78%,23.27%,0.74%,0.49%,1.91%,1.81%
10468,Weekes,3070,42.83%,51.04%,0.23%,0.26%,2.21%,3.42%
10515,Windle,3051,92.99%,2.39%,0.59%,0.62%,1.93%,1.47%
10548,Wilkin,3039,92.46%,3.13%,0.36%,0.23%,1.58%,2.24%
10553,Wagstaff,3037,82.05%,14.26%,(S),(S),1.15%,1.94%
10572,Woodyard,3032,77.77%,17.35%,0.69%,0.26%,2.34%,1.58%
10649,Weyer,3004,95.44%,0.27%,0.30%,0.23%,1.10%,2.66%
10657,Winningham,3002,89.54%,5.13%,0.60%,0.87%,2.17%,1.70%
10686,Wymer,2991,93.65%,1.14%,0.80%,0.37%,1.54%,2.51%
10701,Wagler,2987,99.40%,0.30%,(S),0.00%,(S),(S)
10706,Wardlow,2985,67.77%,25.83%,0.50%,0.87%,2.58%,2.45%
10779,Weinstock,2959,96.15%,0.51%,0.84%,0.00%,0.81%,1.69%
10835,Woolridge,2939,37.19%,55.63%,0.61%,0.68%,2.55%,3.33%
10837,Wiesner,2938,92.89%,0.20%,0.85%,0.20%,0.95%,4.90%
10857,Works,2934,60.22%,33.09%,0.31%,1.06%,3.10%,2.22%
10886,Woodham,2928,88.49%,7.89%,0.38%,0.20%,1.74%,1.30%
10903,Wigley,2920,86.03%,8.42%,0.45%,0.96%,1.78%,2.36%
10974,Wiltshire,2899,65.02%,28.53%,0.59%,0.72%,2.14%,3.00%
10993,Whisnant,2893,90.01%,7.29%,0.21%,0.17%,1.56%,0.76%
10998,Whorton,2892,83.89%,10.82%,0.45%,1.21%,1.66%,1.97%
11054,Weisberg,2876,95.58%,(S),0.80%,(S),0.66%,2.40%
11095,Wiltz,2861,30.41%,62.64%,(S),(S),2.59%,3.77%
11104,Welsch,2857,93.91%,1.37%,0.60%,0.28%,1.30%,2.56%
11174,Wedel,2830,95.12%,0.28%,0.60%,0.32%,1.17%,2.51%
11189,Woolery,2826,80.61%,10.51%,1.20%,0.92%,4.14%,2.62%
11209,Win,2820,6.06%,1.24%,88.01%,0.21%,3.30%,1.17%
11225,Wolfgang,2817,95.85%,0.39%,1.06%,0.28%,1.42%,0.99%
11236,Walkup,2813,91.47%,2.52%,0.46%,1.46%,2.10%,1.99%
11257,Westman,2808,93.55%,1.18%,0.78%,0.68%,1.39%,2.42%
11279,Wilford,2801,54.91%,36.77%,0.43%,0.68%,3.14%,4.07%
11341,Walser,2782,90.80%,3.24%,0.83%,0.40%,1.62%,3.13%
11343,Warburton,2781,90.65%,5.50%,0.43%,0.29%,1.33%,1.80%
11380,Winsor,2771,95.09%,0.76%,0.47%,0.83%,1.05%,1.80%
11388,Whiddon,2769,96.17%,0.51%,0.18%,0.22%,1.05%,1.88%
11395,Warnke,2767,94.83%,0.65%,0.72%,0.51%,1.55%,1.73%
11395,Western,2767,82.47%,10.26%,0.61%,0.33%,1.59%,4.73%
11423,Wulff,2758,92.93%,0.94%,0.73%,0.33%,1.41%,3.66%
11430,Whisman,2756,96.66%,0.47%,0.29%,0.29%,1.20%,1.09%
11440,Wehr,2753,94.30%,0.33%,0.91%,0.51%,1.20%,2.76%
11440,Wireman,2753,96.29%,0.22%,0.22%,0.36%,1.38%,1.53%
11463,Wakeman,2748,93.34%,0.76%,1.20%,1.27%,2.00%,1.42%
11488,Wake,2739,76.85%,14.75%,3.29%,0.69%,2.34%,2.08%
11529,Wendland,2728,95.12%,0.44%,0.59%,0.22%,1.06%,2.57%
11543,Woodrow,2723,87.33%,7.23%,0.73%,0.99%,1.69%,2.02%
11550,Warne,2722,92.84%,1.36%,1.18%,0.26%,1.47%,2.90%
11560,Westrick,2719,95.66%,(S),0.55%,(S),1.32%,2.06%
11597,Willems,2707,89.77%,3.10%,0.89%,0.52%,2.33%,3.40%
11631,Witten,2695,86.35%,7.79%,0.63%,0.48%,2.08%,2.67%
11637,Westlake,2694,92.98%,0.19%,0.82%,2.15%,1.56%,2.30%
11716,Wier,2675,93.12%,1.20%,0.37%,1.08%,1.61%,2.62%
11807,Woodburn,2651,89.21%,7.92%,0.45%,0.30%,0.68%,1.43%
11846,Wardle,2642,94.74%,0.61%,(S),(S),1.25%,2.91%
11894,Wink,2632,95.29%,0.87%,0.57%,0.65%,1.22%,1.41%
11984,Woerner,2606,94.55%,(S),0.42%,(S),0.96%,3.76%
12043,Wininger,2590,96.45%,(S),(S),0.58%,1.66%,0.85%
12047,Whittier,2589,83.20%,11.94%,0.58%,0.66%,2.24%,1.39%
12068,Winkel,2584,95.59%,0.58%,0.89%,0.50%,1.08%,1.35%
12089,Weikel,2578,95.69%,(S),0.47%,(S),1.01%,2.21%
12115,Wilbourn,2573,57.13%,36.18%,0.39%,1.98%,2.84%,1.48%
12130,Wainscott,2569,94.90%,0.35%,0.43%,0.51%,1.28%,2.53%
12170,Wallach,2561,94.14%,1.05%,(S),(S),1.13%,2.85%
12192,Weisz,2555,95.42%,(S),0.78%,(S),0.90%,2.70%
12212,Wicklund,2550,93.80%,(S),0.86%,(S),3.33%,1.61%
12264,Whetzel,2536,94.20%,1.50%,(S),(S),2.17%,1.38%
12276,Weatherby,2533,81.56%,13.11%,0.43%,0.43%,1.82%,2.65%
12279,Whitby,2532,70.26%,23.85%,(S),(S),2.21%,3.12%
12296,Windom,2528,38.61%,54.79%,0.36%,0.67%,3.16%,2.41%
12303,Wolk,2527,95.84%,0.51%,0.55%,0.20%,1.03%,1.86%
12312,Weigle,2525,96.28%,0.24%,0.44%,0.32%,1.15%,1.58%
12333,Winegar,2521,95.68%,(S),0.67%,(S),1.35%,1.55%
12339,Wanamaker,2520,85.83%,10.12%,0.28%,0.79%,1.94%,1.03%
12384,Whigham,2512,52.27%,43.07%,0.72%,0.32%,2.23%,1.39%
12435,Wittenberg,2498,95.04%,0.44%,0.76%,0.44%,1.52%,1.80%
12460,Wickline,2491,96.19%,0.56%,(S),(S),1.12%,1.61%
12536,Walla,2472,53.52%,1.98%,38.83%,0.65%,2.35%,2.67%
12566,Wedge,2463,89.28%,5.77%,0.69%,0.28%,1.87%,2.11%
12593,Wiens,2458,94.96%,0.94%,0.61%,0.28%,1.34%,1.87%
12613,Wyse,2454,86.72%,7.70%,0.53%,0.69%,1.71%,2.65%
12720,Wickersham,2427,95.39%,0.33%,0.66%,0.58%,0.95%,2.10%
12732,Westlund,2424,93.40%,0.62%,0.95%,1.16%,1.82%,2.06%
12752,Warford,2420,80.37%,12.23%,0.41%,1.82%,2.89%,2.27%
12757,Wooster,2419,93.68%,1.78%,0.37%,0.95%,0.87%,2.36%
12775,Wayland,2415,92.17%,2.86%,0.62%,0.83%,1.24%,2.28%
12785,Wigginton,2413,91.21%,4.68%,0.58%,0.41%,0.99%,2.11%
12812,Welk,2407,95.51%,0.54%,0.91%,0.62%,1.00%,1.41%
12842,Wilmore,2397,39.97%,53.07%,0.38%,0.79%,3.67%,2.13%
12856,Widman,2395,92.82%,1.50%,(S),(S),1.38%,3.17%
12865,Wunder,2393,93.73%,1.17%,0.54%,0.25%,1.25%,3.05%
12886,Winfree,2387,75.24%,19.06%,0.50%,0.75%,3.02%,1.42%
12897,Worcester,2384,90.44%,(S),(S),3.44%,2.98%,1.93%
12904,Wirt,2382,89.71%,6.42%,0.71%,0.21%,0.97%,1.97%
12981,Wittig,2365,95.48%,(S),0.68%,(S),1.40%,1.99%
13002,Watley,2361,38.84%,51.42%,0.80%,0.55%,2.84%,5.55%
13029,Wurtz,2357,96.44%,(S),0.21%,(S),0.76%,2.33%
13034,Weight,2356,78.74%,15.79%,1.02%,0.64%,1.87%,1.95%
13073,Wesner,2349,94.21%,1.15%,0.21%,0.21%,1.49%,2.72%
13073,Wojtowicz,2349,96.21%,(S),0.64%,(S),0.81%,2.13%
13115,Warlick,2337,82.41%,12.45%,0.43%,0.94%,2.48%,1.28%
13121,Weddington,2336,61.47%,33.95%,0.34%,0.34%,1.97%,1.93%
13133,Willer,2331,91.21%,4.42%,0.56%,0.43%,0.94%,2.45%
13138,Westberry,2330,84.81%,10.99%,0.21%,0.94%,1.59%,1.46%
13153,Washam,2327,84.66%,11.13%,0.77%,0.56%,2.19%,0.69%
13155,Westbrooks,2326,43.59%,50.26%,(S),(S),2.92%,2.88%
13210,Wigfall,2314,2.64%,90.45%,0.26%,0.22%,3.98%,2.46%
13233,Wind,2308,82.19%,1.26%,0.69%,10.92%,2.69%,2.25%
13259,Wilcoxson,2302,74.54%,19.46%,0.74%,0.70%,2.04%,2.52%
13300,Wilhoit,2293,94.55%,2.83%,0.39%,0.26%,1.18%,0.78%
13306,Winders,2292,93.54%,1.48%,0.48%,1.09%,1.57%,1.83%
13322,Westervelt,2290,93.49%,0.22%,0.44%,1.14%,1.79%,2.93%
13326,Wrigley,2289,93.67%,1.70%,0.83%,0.31%,1.22%,2.27%
13349,Woodberry,2284,16.42%,78.28%,(S),(S),2.80%,2.06%
13397,Whitsett,2274,51.45%,41.78%,0.40%,0.53%,3.39%,2.46%
13413,Weingarten,2272,95.86%,(S),0.44%,(S),0.92%,2.51%
13480,Warriner,2255,94.28%,0.49%,0.58%,0.49%,1.60%,2.57%
13509,Wimberley,2245,84.23%,10.69%,0.67%,0.80%,1.69%,1.92%
13525,Walthall,2243,73.83%,20.42%,0.58%,0.36%,2.81%,2.01%
13545,Waldner,2238,97.32%,(S),(S),0.45%,0.67%,1.25%
13616,Wootton,2225,92.04%,2.11%,0.72%,0.63%,1.75%,2.74%
13622,Wilmer,2224,62.54%,29.27%,0.63%,1.44%,2.38%,3.73%
13627,Waldrep,2222,95.00%,(S),(S),0.90%,1.89%,1.94%
13682,Wycoff,2213,85.22%,9.26%,(S),(S),2.26%,2.44%
13736,Wasilewski,2204,96.32%,(S),0.45%,(S),0.95%,1.95%
13741,Willits,2202,93.51%,0.59%,0.77%,0.59%,1.77%,2.77%
13781,Winbush,2195,4.74%,88.79%,(S),(S),3.64%,2.32%
13795,Wickstrom,2192,94.39%,(S),(S),0.82%,1.78%,2.33%
13845,Westberg,2183,95.51%,(S),0.69%,(S),1.47%,1.97%
13850,Winer,2182,93.45%,1.28%,0.50%,0.37%,1.56%,2.84%
13855,Waterbury,2181,93.35%,0.50%,0.50%,0.96%,2.11%,2.57%
13855,Welcome,2181,45.99%,44.93%,0.50%,0.87%,2.06%,5.64%
13874,Westra,2177,87.64%,7.72%,0.64%,0.37%,1.52%,2.11%
13955,Wallick,2162,90.89%,3.52%,1.67%,0.46%,1.53%,1.94%
13967,Wilsey,2159,93.89%,0.23%,0.83%,0.56%,1.95%,2.55%
13991,Wurster,2154,96.43%,(S),0.42%,(S),1.02%,1.86%
13997,Wike,2153,92.66%,3.53%,0.28%,0.70%,1.49%,1.35%
13997,Wurst,2153,96.10%,0.28%,0.28%,0.28%,1.02%,2.04%
14006,Walrath,2150,93.44%,0.56%,1.16%,0.37%,1.81%,2.65%
14014,Wherry,2149,65.98%,28.29%,0.37%,0.23%,2.56%,2.56%
14030,Wilding,2147,94.27%,1.82%,0.61%,0.33%,1.30%,1.68%
14030,Worsley,2147,57.99%,37.40%,0.28%,0.33%,1.68%,2.33%
14076,Westley,2137,53.25%,40.85%,0.80%,0.66%,2.67%,1.78%
14105,Westhoff,2131,95.78%,0.38%,0.66%,0.00%,0.94%,2.25%
14105,Whittenburg,2131,81.93%,11.87%,0.66%,0.52%,1.64%,3.38%
14105,Wiltse,2131,93.81%,0.28%,0.61%,0.52%,2.06%,2.72%
14111,Weyant,2130,96.24%,0.42%,0.38%,0.61%,0.56%,1.78%
14191,Wilmes,2116,96.41%,0.57%,(S),(S),1.04%,1.32%
14238,Willcox,2106,91.22%,3.09%,1.09%,0.38%,2.09%,2.14%
14257,Weirich,2102,95.15%,(S),0.81%,(S),1.24%,2.43%
14257,Wyss,2102,95.15%,(S),0.71%,(S),0.57%,3.00%
14264,Wetherington,2101,93.81%,0.76%,0.90%,0.52%,1.86%,2.14%
14268,Wasser,2099,95.14%,(S),0.76%,(S),0.86%,2.67%
14279,Wiersma,2097,95.66%,(S),0.76%,(S),1.10%,1.96%
14279,Wysong,2097,93.61%,1.43%,(S),(S),1.67%,2.58%
14312,Watrous,2091,92.54%,1.24%,1.24%,0.67%,1.53%,2.77%
14342,Wetherell,2086,95.06%,0.77%,0.53%,0.62%,1.53%,1.49%
14349,Wolfenbarger,2085,95.20%,(S),(S),1.53%,1.29%,1.49%
14368,Wildes,2081,94.43%,2.16%,0.38%,0.29%,1.35%,1.39%
14382,Waxman,2078,96.29%,0.38%,0.43%,0.00%,0.96%,1.92%
14427,Walmsley,2071,88.07%,2.46%,0.39%,2.66%,3.09%,3.33%
14427,Winburn,2071,82.04%,12.31%,0.29%,0.87%,2.08%,2.41%
14447,Wann,2068,85.30%,3.05%,6.00%,0.92%,2.47%,2.27%
14458,Waymire,2066,94.92%,0.24%,0.73%,0.34%,1.45%,2.32%
14537,Wagnon,2050,90.63%,(S),(S),2.98%,2.54%,3.46%
14591,Weinman,2040,94.90%,(S),0.88%,(S),0.93%,2.30%
14612,Whidden,2037,93.57%,0.44%,0.49%,0.88%,1.42%,3.19%
14612,Wimbush,2037,5.74%,88.22%,0.29%,0.25%,3.14%,2.36%
14636,Wachtel,2033,95.33%,(S),0.74%,(S),1.08%,2.36%
14669,Wible,2027,94.43%,0.39%,0.99%,0.30%,0.99%,2.91%
14706,Wehrle,2021,96.68%,(S),0.54%,(S),0.74%,1.58%
14706,Westby,2021,84.02%,8.36%,0.84%,0.49%,1.39%,4.90%
14761,Witty,2012,84.79%,7.36%,1.09%,0.70%,1.89%,4.17%
14794,Weekly,2006,69.49%,24.98%,0.30%,0.35%,2.14%,2.74%
14799,Wegman,2005,95.56%,2.14%,(S),(S),1.15%,0.60%
14848,Wroten,1995,66.97%,26.22%,0.40%,0.55%,2.51%,3.36%
14862,Werts,1993,69.59%,24.94%,0.85%,0.55%,2.46%,1.61%
14902,Walch,1986,93.45%,1.51%,0.76%,0.00%,1.46%,2.82%
14970,Wooton,1975,90.63%,3.80%,0.71%,0.76%,1.27%,2.84%
14979,Wareham,1973,91.94%,2.58%,0.46%,0.30%,1.77%,2.94%
15015,Warfel,1967,96.59%,0.56%,(S),(S),1.07%,1.12%
15033,Waguespack,1965,96.03%,0.25%,1.37%,0.31%,0.31%,1.73%
15033,Wolski,1965,95.83%,(S),0.76%,(S),1.17%,1.93%
15056,Whipkey,1961,96.12%,0.51%,0.71%,0.25%,1.17%,1.22%
15124,Wipf,1950,96.46%,0.56%,0.31%,0.46%,0.92%,1.28%
15127,Woodfin,1949,84.15%,10.67%,0.31%,0.36%,2.92%,1.59%
15147,Whelchel,1947,89.78%,5.34%,0.77%,0.87%,1.59%,1.64%
15151,Waddington,1946,92.50%,2.77%,0.57%,0.31%,1.54%,2.31%
15151,Wellborn,1946,92.86%,3.08%,0.41%,0.26%,1.34%,2.06%
15163,Welcher,1944,83.02%,11.99%,0.57%,0.31%,2.21%,1.90%
15194,Wix,1939,94.33%,1.91%,0.46%,0.72%,1.19%,1.39%
15223,Weist,1934,96.17%,0.41%,0.57%,0.36%,0.72%,1.76%
15238,Wishart,1930,90.78%,3.58%,(S),(S),2.80%,1.71%
15284,Woodie,1921,79.65%,14.32%,(S),2.92%,1.67%,(S)
15328,Wetherbee,1913,96.55%,0.42%,(S),(S),1.10%,1.41%
15347,Wolfram,1911,96.86%,(S),0.26%,(S),0.94%,1.52%
15363,Westgate,1909,96.28%,(S),0.63%,(S),1.36%,1.15%
15449,Wint,1896,32.49%,61.08%,1.11%,0.32%,2.16%,2.85%
15520,Whiteaker,1886,92.95%,0.27%,0.48%,1.33%,2.12%,2.86%
15527,Westendorf,1885,94.75%,0.64%,0.27%,0.32%,1.33%,2.71%
15546,Weldy,1882,92.61%,2.76%,0.69%,0.27%,1.28%,2.39%
15551,Whitesides,1881,87.45%,7.18%,0.32%,0.85%,1.86%,2.34%
15551,Woolford,1881,59.17%,33.86%,(S),(S),2.18%,3.03%
15551,Worrall,1881,94.68%,1.12%,(S),(S),1.65%,1.86%
15589,Wiggin,1876,91.04%,4.80%,(S),(S),1.01%,2.19%
15639,Westwood,1868,91.81%,1.50%,(S),(S),1.61%,3.64%
15669,Wittmer,1863,96.67%,(S),(S),0.27%,0.81%,1.99%
15748,Wallner,1851,94.71%,1.03%,0.54%,0.43%,1.03%,2.27%
15792,Waddy,1844,15.46%,77.71%,0.60%,0.43%,4.18%,1.63%
15800,Walraven,1843,93.27%,0.60%,0.27%,1.57%,1.57%,2.71%
15806,Wechsler,1842,93.21%,(S),0.76%,(S),0.76%,4.56%
15806,Wein,1842,94.63%,1.09%,(S),(S),1.19%,1.90%
15833,Wax,1838,87.70%,6.53%,(S),(S),1.20%,3.32%
15879,Wendler,1832,92.90%,0.82%,(S),(S),1.69%,3.98%
15931,Weishaar,1824,96.77%,(S),(S),0.49%,1.15%,1.21%
15970,Wedding,1818,92.24%,0.83%,0.72%,0.39%,2.42%,3.41%
15978,Wehmeyer,1817,95.16%,(S),(S),1.05%,1.10%,2.37%
15978,Weibel,1817,95.60%,(S),0.28%,(S),1.65%,2.26%
15985,Watlington,1816,45.87%,48.68%,(S),(S),3.08%,1.49%
16071,Wagaman,1802,95.56%,(S),(S),0.61%,0.83%,2.55%
16079,Wynkoop,1801,91.56%,2.94%,(S),(S),2.17%,2.33%
16166,Waldorf,1788,93.85%,0.89%,0.89%,0.39%,1.62%,2.35%
16228,Wenz,1779,96.68%,(S),0.51%,(S),1.63%,1.01%
16254,Wallingford,1775,92.11%,2.54%,0.73%,0.56%,2.37%,1.69%
16305,Weisser,1768,95.93%,(S),0.51%,(S),0.90%,1.98%
16315,Whitehill,1766,93.94%,1.59%,0.57%,0.68%,1.47%,1.76%
16349,Wark,1762,92.11%,2.55%,0.57%,0.96%,1.76%,2.04%
16370,Wadkins,1759,90.51%,4.15%,0.34%,0.57%,1.82%,2.62%
16390,Winebrenner,1756,94.82%,(S),0.80%,(S),2.05%,1.59%
16407,Wiedeman,1754,96.75%,(S),0.46%,(S),0.68%,2.00%
16437,Warthen,1750,54.11%,40.63%,0.34%,0.57%,1.43%,2.91%
16450,Walpole,1748,95.71%,(S),0.74%,(S),1.32%,1.95%
16450,Weinmann,1748,94.28%,(S),0.57%,(S),1.09%,3.78%
16525,Wohl,1738,95.57%,(S),0.52%,(S),0.81%,2.70%
16586,Wurm,1729,95.26%,0.69%,(S),(S),0.64%,2.66%
16652,Weisner,1720,91.63%,3.49%,0.70%,0.70%,1.40%,2.09%
16696,Woelfel,1715,96.38%,0.52%,0.64%,0.00%,0.82%,1.63%
16707,Wass,1713,93.05%,1.11%,0.88%,0.58%,1.52%,2.86%
16707,Wuest,1713,94.05%,(S),0.82%,(S),1.58%,2.98%
16716,Wada,1712,10.63%,3.86%,74.07%,(S),8.18%,(S)
16743,Wasko,1708,95.67%,(S),0.29%,(S),1.17%,2.75%
16802,Winget,1699,95.06%,(S),0.59%,(S),1.77%,2.12%
16809,Worthey,1698,70.38%,22.73%,0.77%,1.00%,2.83%,2.30%
16868,Wolbert,1690,94.97%,(S),0.47%,(S),1.07%,2.90%
16887,Weary,1687,37.76%,58.33%,(S),(S),1.72%,1.78%
16894,Wardwell,1686,95.31%,1.19%,0.71%,0.30%,1.42%,1.07%
16909,Wynter,1684,6.53%,83.91%,(S),(S),3.50%,5.46%
16944,Winship,1678,89.75%,1.01%,0.54%,3.99%,2.68%,2.03%
17005,Whicker,1671,93.06%,3.41%,0.42%,0.30%,1.14%,1.68%
