Rank,Name,Count,White,Black,API,AIAN,2+ Races,Hispanic
18685,Flach,1471,95.38%,(S),0.68%,(S),1.22%,2.58%
18724,Fahnestock,1467,95.64%,(S),1.09%,(S),1.50%,1.30%
18729,Fauntleroy,1466,19.03%,74.69%,0.34%,0.48%,3.07%,2.39%
18729,Fonda,1466,82.95%,3.89%,9.21%,0.48%,1.36%,2.11%
18808,Fleishman,1456,95.60%,0.41%,0.55%,0.00%,0.76%,2.68%
18819,Flemings,1455,27.01%,64.95%,(S),(S),2.54%,4.33%
18835,Fauver,1453,94.43%,(S),0.89%,(S),1.31%,2.55%
18867,Feemster,1449,65.98%,28.64%,0.35%,0.62%,2.69%,1.73%
18899,Francoeur,1445,86.30%,9.00%,(S),(S),0.90%,3.04%
18899,Fusaro,1445,93.22%,(S),0.69%,(S),1.18%,4.29%
18950,Ference,1440,95.35%,1.67%,(S),(S),1.11%,1.46%
19075,Frier,1427,86.33%,7.01%,1.05%,0.35%,2.24%,3.01%
19145,Fucci,1419,94.29%,0.56%,(S),(S),1.06%,3.59%
19152,Flom,1418,95.63%,0.49%,0.49%,0.35%,1.34%,1.69%
19229,Feria,1411,6.95%,(S),14.67%,(S),2.06%,75.55%
19234,Ferrill,1410,85.11%,9.01%,(S),(S),1.77%,3.05%
19242,Fava,1409,86.16%,(S),1.21%,(S),0.43%,12.14%
19242,Forbus,1409,91.63%,3.62%,(S),(S),1.35%,2.70%
19282,Foo,1405,8.40%,2.78%,79.29%,0.00%,7.12%,2.42%
19321,Filippone,1401,93.36%,0.36%,0.50%,0.00%,0.71%,5.07%
19321,Fillion,1401,95.79%,(S),0.50%,(S),1.21%,1.78%
19341,Fagin,1399,74.12%,17.87%,(S),(S),2.36%,4.22%
19348,Fath,1398,95.42%,0.50%,1.07%,0.72%,1.00%,1.29%
19364,Flakes,1397,16.46%,76.02%,(S),(S),2.93%,4.15%
19398,Florentino,1393,22.04%,1.15%,17.09%,0.00%,1.44%,58.29%
19398,Formica,1393,95.05%,(S),0.43%,(S),1.15%,2.94%
19425,Fontanilla,1391,5.03%,(S),80.30%,(S),7.33%,6.11%
19441,Frutos,1390,5.18%,0.50%,0.36%,(S),(S),93.67%
19480,Fenley,1387,87.09%,6.20%,0.50%,0.58%,2.38%,3.24%
19513,Foushee,1384,69.87%,27.10%,(S),(S),1.30%,1.01%
19559,Frates,1380,90.36%,1.09%,0.58%,0.43%,1.88%,5.65%
19567,Feldkamp,1379,96.30%,(S),1.02%,(S),0.73%,1.67%
19567,Filson,1379,90.07%,3.92%,0.94%,0.73%,1.96%,2.39%
19602,Falbo,1376,96.29%,(S),0.36%,(S),1.09%,1.74%
19614,Friedrichs,1375,95.13%,(S),0.44%,(S),1.53%,2.47%
19628,Farrior,1374,39.23%,56.55%,(S),(S),1.60%,1.97%
19628,Figaro,1374,33.41%,47.45%,(S),(S),1.97%,16.16%
19628,Flatley,1374,97.16%,(S),0.44%,(S),1.09%,0.87%
19688,Fosdick,1369,94.08%,(S),(S),0.73%,2.05%,2.48%
19731,Fegan,1365,84.84%,6.45%,1.03%,1.39%,2.71%,3.59%
19731,Fiori,1365,92.82%,(S),0.88%,(S),0.44%,5.57%
19878,Ferreri,1352,93.49%,(S),0.81%,(S),0.59%,4.44%
19885,Farabaugh,1351,98.00%,(S),(S),0.00%,0.44%,1.18%
19986,Ferreyra,1341,5.44%,(S),0.37%,0.00%,(S),94.11%
19986,Filippi,1341,86.43%,1.57%,(S),(S),1.49%,9.25%
19997,Furnish,1339,95.07%,(S),0.97%,(S),1.49%,2.02%
20010,Faulhaber,1338,95.07%,(S),(S),0.52%,1.12%,2.54%
20019,Feola,1337,92.37%,0.52%,1.05%,0.00%,1.12%,4.94%
20019,Fullington,1337,89.15%,8.90%,(S),(S),0.52%,0.82%
20065,Fountaine,1332,69.97%,22.82%,0.45%,0.75%,3.60%,2.40%
20116,Folkerts,1328,96.54%,0.38%,0.75%,0.00%,0.90%,1.43%
20157,Flannagan,1324,87.16%,9.06%,0.38%,0.60%,0.98%,1.81%
20183,Flewelling,1321,93.26%,(S),(S),1.44%,2.20%,2.50%
20192,Firman,1320,85.53%,4.09%,2.80%,0.45%,2.27%,4.85%
20201,Faile,1319,95.45%,0.61%,0.45%,0.53%,1.14%,1.82%
20201,Faunce,1319,95.45%,(S),(S),(S),1.14%,2.88%
20227,Falter,1317,93.93%,0.53%,0.46%,0.53%,1.14%,3.42%
20227,Fobbs,1317,3.42%,90.05%,(S),(S),3.49%,2.58%
20274,Fairbairn,1312,91.77%,2.44%,(S),(S),2.52%,2.52%
20348,Farish,1306,93.49%,2.53%,(S),(S),1.23%,1.76%
20348,Fraker,1306,94.79%,(S),(S),0.84%,0.69%,3.06%
20364,Farag,1305,91.03%,3.68%,1.23%,0.00%,2.15%,1.92%
20468,Febus,1297,24.21%,1.70%,(S),(S),0.77%,72.86%
20480,Frase,1296,93.13%,0.93%,1.00%,0.54%,2.01%,2.39%
20512,Franken,1293,94.51%,0.62%,0.62%,0.46%,0.93%,2.86%
20529,Farrish,1292,53.33%,40.87%,0.39%,0.39%,3.17%,1.86%
20529,Fister,1292,93.03%,(S),1.55%,(S),3.17%,1.55%
20529,Frankenfield,1292,97.06%,(S),0.62%,(S),0.93%,1.08%
20529,Fugitt,1292,95.59%,0.39%,0.39%,0.54%,1.47%,1.63%
20541,Fortman,1291,93.96%,3.33%,(S),(S),1.01%,1.39%
20574,Fellman,1288,92.16%,0.93%,0.85%,0.54%,1.71%,3.80%
20574,Follmer,1288,96.04%,(S),(S),(S),1.32%,2.10%
20574,Friedberg,1288,94.49%,(S),1.55%,(S),0.93%,2.64%
20636,Favorite,1283,62.12%,32.74%,(S),(S),1.48%,2.65%
20648,Fiorito,1282,90.72%,1.64%,0.94%,0.00%,1.17%,5.54%
20664,Fuhrer,1281,95.86%,0.62%,(S),(S),0.55%,2.65%
20727,Forry,1276,96.63%,(S),(S),0.86%,1.02%,1.02%
20770,Fravel,1272,94.42%,0.39%,0.47%,0.63%,2.12%,1.97%
20780,Fredenburg,1271,96.22%,0.94%,(S),(S),0.79%,1.89%
20792,Faw,1270,90.24%,3.94%,2.36%,0.55%,1.42%,1.50%
20871,Feazell,1263,62.79%,34.36%,(S),(S),1.03%,1.50%
20871,Franchi,1263,88.68%,(S),0.40%,(S),0.71%,9.82%
20884,Fiorini,1262,92.23%,(S),1.11%,(S),0.48%,5.71%
20949,Fairbrother,1257,95.07%,(S),(S),1.19%,1.19%,1.75%
20971,First,1255,85.58%,7.65%,(S),3.35%,(S),2.07%
20985,Folkes,1254,40.51%,53.35%,(S),(S),2.15%,2.95%
21080,Friddle,1246,92.13%,1.52%,0.64%,1.28%,1.77%,2.65%
21119,Franceschi,1243,47.39%,1.21%,(S),(S),0.56%,50.52%
21184,Fludd,1239,7.51%,87.89%,(S),(S),1.69%,2.82%
21218,Faulconer,1237,93.37%,(S),(S),0.81%,2.59%,2.43%
21260,Figueroa,1233,3.41%,1.14%,0.65%,(S),(S),94.24%
21307,Fillman,1230,94.72%,2.60%,(S),(S),0.65%,1.46%
21330,Funchess,1228,18.97%,76.55%,(S),(S),2.04%,1.95%
21371,Frenette,1225,95.51%,(S),0.65%,(S),1.31%,1.88%
21403,Frederic,1222,45.01%,50.33%,(S),(S),1.72%,2.29%
21413,Fama,1221,84.60%,1.06%,7.45%,0.00%,2.13%,4.75%
21470,Fabry,1217,95.73%,(S),(S),0.74%,0.74%,2.05%
21483,Friberg,1216,93.09%,(S),0.74%,(S),1.89%,3.54%
21483,Friedl,1216,94.41%,0.58%,(S),(S),1.40%,3.04%
21509,Finneran,1214,94.56%,(S),1.32%,(S),1.65%,1.81%
21524,Franzese,1213,94.97%,(S),(S),(S),0.91%,3.46%
21583,Ficken,1209,94.62%,0.50%,0.66%,0.99%,1.24%,1.99%
21609,Flaugher,1207,97.10%,(S),0.91%,(S),0.91%,0.83%
21609,Friedmann,1207,94.78%,(S),0.50%,(S),0.99%,3.56%
21633,Francia,1205,26.14%,1.08%,26.47%,0.00%,0.75%,45.56%
21660,Fawley,1203,96.84%,(S),0.42%,(S),0.91%,1.41%
21707,Fino,1199,56.63%,(S),0.58%,(S),0.67%,41.45%
21717,Falkenstein,1198,94.66%,(S),0.92%,(S),1.59%,2.17%
21717,Favre,1198,89.23%,2.50%,1.09%,1.34%,2.59%,3.26%
21759,Finnigan,1195,94.23%,(S),0.84%,(S),1.42%,3.35%
21811,Felber,1192,95.39%,0.50%,0.92%,0.50%,1.34%,1.34%
21830,Faulks,1191,42.49%,51.47%,(S),(S),2.77%,2.43%
21842,Foose,1190,92.35%,2.18%,(S),(S),1.34%,3.36%
21842,Footman,1190,13.78%,80.34%,(S),(S),3.45%,2.18%
21842,Fricker,1190,97.31%,(S),(S),0.00%,1.09%,1.18%
21895,Farver,1186,90.47%,5.90%,(S),(S),1.52%,1.18%
21895,Favor,1186,52.11%,32.38%,7.59%,0.93%,2.70%,4.30%
21940,Flamm,1183,95.27%,(S),1.10%,(S),1.61%,1.78%
21960,Febles,1182,7.11%,1.35%,(S),(S),(S),90.86%
22026,Feuer,1177,96.09%,(S),0.59%,(S),0.42%,2.38%
22026,Fridman,1177,94.65%,0.00%,(S),(S),0.59%,4.25%
22056,Fearn,1175,76.77%,17.62%,(S),(S),3.06%,1.70%
22081,Frary,1173,94.12%,0.68%,1.02%,0.94%,1.45%,1.79%
22158,Figgs,1166,45.03%,49.57%,0.43%,0.51%,1.80%,2.66%
22158,Fomby,1166,34.73%,60.38%,(S),(S),2.49%,1.72%
22173,Figg,1165,88.07%,6.27%,(S),(S),2.06%,2.23%
22260,Faux,1158,89.38%,4.32%,(S),(S),1.47%,3.63%
22281,Feldstein,1157,94.64%,(S),0.86%,(S),1.12%,2.94%
22281,Fought,1157,95.59%,(S),0.43%,(S),1.21%,2.68%
22281,Friess,1157,96.89%,(S),0.69%,(S),0.69%,1.04%
22281,Fritzler,1157,92.48%,(S),(S),1.73%,1.30%,3.20%
22301,Foulke,1156,89.88%,3.37%,(S),(S),2.68%,1.90%
22346,Filipiak,1153,97.57%,(S),(S),(S),(S),1.47%
22404,Fullard,1149,27.07%,69.19%,(S),(S),1.74%,1.39%
22436,Fouché,1147,63.99%,29.38%,(S),(S),3.05%,3.05%
22436,Frimpong,1147,1.31%,96.69%,0.44%,0.00%,0.78%,0.78%
22471,Florea,1145,95.37%,(S),0.96%,(S),1.22%,2.01%
22592,Freestone,1137,94.55%,(S),0.70%,(S),1.58%,2.81%
22721,Fambro,1128,24.38%,70.66%,(S),(S),2.48%,2.13%
22791,Flury,1124,93.95%,1.07%,(S),(S),1.51%,2.67%
22809,Feucht,1123,97.24%,(S),(S),0.00%,0.53%,1.87%
22827,Flaig,1122,95.99%,(S),0.71%,(S),1.25%,1.78%
22880,Fiorello,1119,93.74%,(S),(S),(S),1.70%,3.84%
22892,Facer,1118,89.00%,3.31%,0.81%,0.45%,2.95%,3.49%
22924,Familia,1116,6.54%,0.90%,0.00%,(S),(S),92.29%
22944,Fiorenza,1115,95.16%,(S),(S),(S),(S),3.95%
22944,Fulgencio,1115,3.41%,(S),31.21%,(S),2.15%,62.51%
23002,Feasel,1111,96.13%,0.72%,0.54%,0.63%,0.81%,1.17%
23002,Fénelon,1111,30.96%,62.65%,(S),(S),1.53%,4.14%
23019,Feenstra,1110,95.95%,0.72%,(S),(S),1.26%,1.71%
23019,Ferreras,1110,3.78%,(S),15.50%,(S),0.90%,79.01%
23019,Flythe,1110,35.86%,59.73%,(S),(S),1.44%,2.43%
23096,Faraj,1106,86.80%,1.90%,0.81%,0.00%,5.42%,5.06%
23100,Freyer,1105,94.66%,0.54%,(S),(S),1.09%,3.17%
23205,Fielden,1099,92.36%,(S),(S),2.46%,2.00%,2.55%
23251,Faas,1096,96.26%,(S),1.19%,(S),1.00%,1.46%
23251,Forshey,1096,95.44%,(S),(S),0.64%,1.46%,1.82%
23333,Franey,1091,95.14%,1.83%,0.64%,0.00%,0.46%,1.92%
23333,Franqui,1091,10.82%,1.19%,(S),0.00%,(S),87.90%
23414,Faraci,1086,89.96%,1.01%,(S),(S),1.66%,6.35%
23432,Fukushima,1085,5.16%,(S),78.71%,(S),11.98%,3.87%
23485,Frenkel,1082,96.67%,(S),1.02%,(S),0.55%,1.66%
23485,Froese,1082,92.14%,(S),(S),0.55%,1.29%,5.45%
23500,Freshwater,1081,83.81%,11.38%,1.20%,(S),2.22%,(S)
23532,Feigenbaum,1079,96.29%,0.46%,(S),(S),0.56%,2.22%
23532,Foglia,1079,89.99%,(S),(S),0.00%,1.02%,8.53%
23555,Fallen,1078,57.79%,36.46%,(S),(S),2.78%,1.67%
23647,Fate,1072,74.44%,21.83%,0.47%,1.03%,1.59%,0.65%
23647,Fetterolf,1072,97.29%,(S),(S),(S),0.65%,1.59%
23675,Feil,1070,95.14%,(S),(S),0.56%,1.50%,2.43%
23714,Fabbri,1068,92.88%,(S),(S),(S),0.75%,5.81%
23768,Flink,1064,94.83%,(S),0.85%,(S),1.97%,2.16%
23804,Fasulo,1062,94.54%,(S),(S),0.00%,1.41%,3.39%
23804,Freier,1062,96.14%,(S),0.56%,(S),1.04%,1.88%
23817,Faubion,1061,90.76%,(S),(S),1.98%,2.07%,4.15%
23881,Fackrell,1057,93.66%,(S),(S),1.23%,0.85%,3.12%
23881,Fairclough,1057,60.55%,32.45%,(S),(S),1.89%,4.07%
23881,Fishbein,1057,96.12%,(S),0.76%,(S),0.66%,2.08%
23881,Freiburger,1057,96.88%,(S),(S),(S),0.85%,1.51%
23899,Flemister,1056,22.82%,70.27%,(S),(S),4.73%,1.89%
23920,Feiner,1055,94.60%,0.76%,0.57%,0.00%,1.80%,2.27%
23920,Flaten,1055,98.29%,0.00%,(S),(S),(S),1.04%
23943,Foronda,1054,5.88%,(S),59.11%,(S),3.80%,31.12%
23978,Fairbank,1052,96.29%,0.86%,(S),(S),0.48%,1.52%
23978,Furrer,1052,95.15%,(S),0.57%,(S),2.85%,1.33%
24001,Fares,1051,84.97%,(S),2.19%,(S),4.09%,7.42%
24031,Fundora,1049,6.58%,1.05%,0.00%,(S),(S),92.09%
24064,Fadel,1047,86.63%,2.01%,2.58%,0.00%,3.53%,5.25%
24064,Fasnacht,1047,95.32%,(S),0.86%,(S),1.24%,1.91%
24112,Fragale,1044,95.88%,0.57%,0.86%,0.00%,0.86%,1.82%
24159,Fitton,1041,95.97%,0.77%,0.67%,0.00%,1.25%,1.34%
24174,Fahmy,1040,92.79%,2.60%,(S),(S),2.12%,1.63%
24174,Fedak,1040,95.19%,(S),0.77%,(S),1.63%,1.92%
24174,Frech,1040,90.67%,0.58%,0.87%,0.48%,0.77%,6.63%
24201,Ferrucci,1038,95.76%,(S),0.58%,(S),0.87%,2.70%
24214,Fesler,1037,94.41%,(S),0.58%,(S),1.64%,2.60%
24260,Fearing,1034,92.17%,3.58%,(S),(S),0.97%,2.42%
24260,Florencio,1034,7.74%,(S),4.93%,(S),(S),86.94%
24305,Fugett,1032,81.30%,13.08%,(S),(S),2.33%,2.42%
24352,Foxworthy,1029,92.42%,(S),0.58%,(S),2.33%,3.79%
24370,Falkenberg,1028,91.83%,(S),1.07%,(S),0.97%,5.35%
24370,Fury,1028,91.83%,2.63%,0.58%,0.78%,2.14%,2.04%
24388,Fröhlich,1027,95.03%,0.00%,0.97%,0.49%,1.46%,2.04%
24404,Fauth,1026,97.86%,0.00%,(S),(S),0.58%,1.17%
24404,Florendo,1026,7.89%,(S),74.46%,(S),9.94%,6.43%
24431,Flamenco,1025,2.54%,(S),0.49%,0.49%,(S),96.20%
24446,Fausett,1024,92.87%,(S),(S),0.88%,1.66%,3.52%
24483,Folkers,1022,95.21%,(S),(S),1.37%,0.98%,1.76%
24517,Frueh,1020,93.63%,(S),0.49%,(S),1.86%,3.43%
24531,Fujiwara,1019,6.48%,(S),79.78%,(S),10.60%,2.94%
24531,Furukawa,1019,9.52%,(S),79.00%,(S),8.73%,2.55%
24554,Foth,1018,94.30%,(S),1.08%,(S),2.65%,1.28%
24572,Fangman,1017,97.94%,(S),(S),(S),(S),0.98%
24593,Fehrenbach,1016,94.78%,(S),0.49%,(S),1.28%,2.95%
24608,Folz,1015,96.16%,(S),0.89%,(S),0.59%,1.48%
24648,Frayer,1013,80.06%,14.41%,0.59%,0.00%,1.38%,3.55%
24747,Farooqui,1007,3.67%,(S),90.86%,0.70%,4.07%,(S)
24747,Fichtner,1007,95.23%,0.50%,0.99%,0.00%,1.39%,1.89%
24762,Farnan,1006,94.43%,(S),0.80%,(S),1.39%,3.08%
24802,Fithian,1004,94.72%,(S),1.20%,(S),1.29%,2.19%
24822,Feddersen,1003,94.62%,(S),(S),0.80%,2.39%,1.40%
24838,Foglesong,1002,93.91%,(S),1.20%,(S),1.10%,3.49%
