Rank,Name,Count,White,Black,API,AIAN,2+ Races,Hispanic
13588,Gratton,2231,87.40%,7.53%,(S),(S),2.02%,2.38%
13600,Gamblin,2228,81.55%,12.07%,0.94%,0.63%,2.38%,2.42%
13625,Gauvin,2223,91.99%,4.00%,0.63%,0.36%,1.03%,1.98%
13627,Gathers,2222,17.73%,77.63%,0.23%,0.23%,2.34%,1.85%
13646,Gravelle,2219,91.75%,0.54%,1.08%,3.15%,2.03%,1.44%
13657,Gengler,2217,94.90%,0.36%,0.45%,0.36%,1.62%,2.30%
13660,Goel,2216,5.87%,0.41%,90.30%,0.41%,1.85%,1.17%
13660,Guevarra,2216,3.25%,(S),73.78%,(S),2.12%,20.31%
13727,Gleaton,2205,55.01%,40.63%,0.45%,0.59%,2.04%,1.27%
13752,Garica,2200,14.41%,1.14%,0.59%,0.82%,0.36%,82.68%
13759,Gent,2199,88.18%,6.73%,1.05%,0.95%,1.36%,1.73%
13795,Guel,2192,10.04%,1.41%,1.23%,0.55%,0.64%,86.13%
13806,Gascon,2190,34.34%,1.37%,19.36%,0.41%,4.06%,40.46%
13815,Goodspeed,2188,88.99%,5.76%,0.64%,0.82%,2.01%,1.78%
13830,Gammons,2186,85.32%,10.11%,0.64%,0.46%,1.78%,1.69%
13843,Gardener,2184,53.43%,38.60%,0.37%,1.10%,3.02%,3.48%
13845,Gano,2183,74.30%,3.39%,10.26%,0.32%,1.97%,9.76%
13850,Gabriele,2182,92.62%,0.96%,0.87%,0.27%,0.82%,4.45%
13855,Gibney,2181,95.32%,0.32%,1.05%,0.32%,1.28%,1.70%
13862,Gottfried,2180,94.82%,0.64%,0.60%,0.23%,0.96%,2.75%
13911,Golightly,2171,80.75%,12.34%,0.64%,1.57%,2.12%,2.58%
13926,Gossman,2168,93.96%,0.92%,0.78%,0.28%,1.38%,2.68%
13964,Grimshaw,2160,94.58%,1.48%,0.51%,0.51%,1.76%,1.16%
13967,Goodner,2159,81.70%,11.53%,0.42%,0.97%,2.59%,2.78%
13974,Grandberry,2158,1.99%,93.05%,(S),(S),3.20%,1.62%
14006,Gardella,2150,93.67%,(S),0.84%,(S),1.02%,4.28%
14014,Gregson,2149,92.09%,1.44%,0.74%,1.72%,2.14%,1.86%
14084,Graybeal,2135,94.80%,0.42%,0.52%,0.42%,1.92%,1.92%
14148,Grosse,2124,91.43%,2.45%,1.27%,0.24%,2.40%,2.21%
14172,Goering,2119,94.20%,(S),0.90%,(S),1.27%,3.07%
14178,Goyal,2118,1.42%,0.42%,96.18%,0.42%,1.27%,0.28%
14178,Grieve,2118,94.85%,0.38%,0.57%,0.24%,0.99%,2.97%
14208,Gilleland,2113,96.26%,(S),0.66%,0.71%,(S),1.61%
14208,Goodsell,2113,91.01%,0.66%,0.66%,2.41%,2.08%,3.17%
14233,Gully,2107,61.98%,30.94%,1.42%,1.23%,1.99%,2.42%
14238,Goulart,2106,91.88%,0.38%,0.52%,0.38%,1.47%,5.37%
14268,Goldberger,2099,97.86%,0.67%,0.33%,(S),(S),0.76%
14268,Goldston,2099,50.12%,43.02%,0.57%,0.52%,3.24%,2.53%
14274,Gillian,2098,68.73%,24.45%,0.91%,0.91%,2.29%,2.72%
14382,Guglielmo,2078,95.28%,(S),0.43%,(S),0.63%,3.42%
14421,Gracey,2072,84.60%,8.64%,0.87%,0.72%,1.79%,3.38%
14434,Grogg,2070,94.40%,1.69%,(S),(S),1.01%,2.37%
14474,Gries,2063,93.70%,(S),0.92%,(S),1.41%,3.10%
14478,Glessner,2062,96.99%,(S),0.48%,(S),0.68%,1.50%
14485,Garten,2061,90.39%,2.91%,0.63%,1.16%,1.26%,3.64%
14505,Gendreau,2057,94.26%,(S),1.22%,(S),1.80%,2.28%
14545,Gildea,2049,94.24%,0.44%,1.22%,0.49%,1.42%,2.20%
14549,Gammill,2048,95.41%,0.49%,0.24%,0.73%,1.27%,1.86%
14549,Girardi,2048,93.46%,(S),(S),0.34%,0.59%,5.32%
14604,Gerstner,2038,95.39%,0.49%,0.49%,0.25%,0.98%,2.40%
14612,Goll,2037,78.01%,3.44%,14.92%,0.25%,1.33%,2.06%
14643,Grand,2032,78.84%,6.20%,0.84%,0.39%,1.18%,12.55%
14651,Gentner,2031,95.52%,(S),0.44%,(S),1.43%,2.22%
14651,Gills,2031,54.85%,39.34%,0.44%,0.54%,1.72%,3.10%
14681,Geren,2026,91.26%,1.58%,0.69%,0.64%,1.38%,4.44%
14691,Gerrard,2024,90.56%,3.66%,0.79%,0.54%,1.04%,3.41%
14695,García-López,2023,1.88%,0.25%,(S),(S),(S),97.58%
14704,Grout,2022,93.77%,1.29%,0.45%,0.79%,1.34%,2.37%
14724,Gertz,2018,93.56%,0.25%,1.04%,0.45%,1.29%,3.42%
14724,Greenhill,2018,73.89%,19.82%,0.50%,0.74%,2.73%,2.33%
14783,Gilyard,2008,8.47%,85.31%,(S),(S),3.34%,2.64%
14794,Groat,2006,94.42%,0.65%,0.70%,1.40%,1.35%,1.50%
14806,Galati,2003,95.91%,(S),0.40%,(S),0.50%,3.00%
14881,Grajales,1988,4.93%,0.55%,0.65%,(S),(S),93.51%
14881,Gram,1988,76.91%,17.15%,1.06%,0.45%,1.86%,2.57%
14881,Grizzard,1988,81.24%,14.34%,0.80%,0.25%,2.11%,1.26%
14893,GarciaGarcia,1987,1.61%,(S),(S),(S),0.00%,97.89%
14946,Ganley,1979,95.86%,0.61%,0.76%,0.71%,0.71%,1.36%
14970,Grimmer,1975,94.48%,0.61%,0.41%,0.76%,1.42%,2.33%
15015,Gerth,1967,94.81%,(S),0.92%,(S),2.49%,1.22%
15020,Gurganus,1966,94.71%,0.86%,0.41%,0.31%,1.53%,2.19%
15043,Gerow,1964,93.18%,1.78%,0.76%,0.31%,2.04%,1.93%
15056,Goetsch,1961,96.23%,0.25%,0.41%,0.25%,1.27%,1.58%
15060,Gow,1960,84.13%,(S),6.79%,(S),2.65%,3.93%
15063,Gillingham,1959,95.97%,0.56%,(S),(S),1.58%,1.48%
15104,Gadberry,1953,86.38%,7.78%,0.61%,0.46%,2.25%,2.51%
15104,Grado,1953,18.23%,(S),2.00%,(S),0.46%,78.90%
15178,Gossard,1941,94.80%,0.41%,0.57%,0.31%,1.49%,2.42%
15201,Gaudreau,1938,96.54%,(S),0.52%,(S),0.93%,1.55%
15201,Gibbens,1938,91.64%,2.27%,0.67%,0.57%,1.29%,3.56%
15210,Grigoryan,1937,96.02%,(S),(S),0.00%,3.20%,0.62%
15221,Gula,1935,75.92%,2.07%,4.96%,(S),(S),15.50%
15250,Greenlaw,1928,85.68%,9.91%,0.67%,0.41%,1.24%,2.07%
15259,Gear,1926,83.80%,11.11%,0.57%,0.83%,1.66%,2.02%
15272,Gover,1923,78.21%,9.88%,0.62%,2.03%,1.61%,7.64%
15296,Gothard,1919,89.00%,5.16%,0.36%,0.36%,3.13%,1.98%
15303,Gaertner,1918,95.26%,(S),0.68%,(S),1.72%,1.77%
15309,Garden,1917,63.38%,24.73%,0.73%,0.37%,1.56%,9.23%
15309,Ge,1917,5.95%,1.41%,91.44%,0.00%,0.42%,0.78%
15322,Garfías,1915,2.77%,(S),(S),(S),(S),96.76%
15328,Gerst,1913,92.26%,4.50%,(S),(S),1.25%,1.52%
15328,Gilder,1913,59.54%,34.55%,0.42%,0.37%,2.09%,3.03%
15328,Goudeau,1913,44.28%,46.84%,0.26%,0.63%,4.65%,3.35%
15355,Glaspie,1910,35.24%,59.79%,(S),(S),2.93%,1.78%
15363,Guilliams,1909,90.15%,5.71%,0.31%,0.58%,1.05%,2.20%
15370,Grandstaff,1908,93.34%,1.62%,0.73%,0.73%,1.42%,2.15%
15370,Guerrera,1908,75.26%,(S),0.58%,(S),0.89%,22.96%
15380,Groen,1907,94.86%,1.15%,(S),(S),1.31%,1.73%
15397,Gargiulo,1904,93.70%,(S),0.42%,(S),0.53%,5.25%
15418,Gran,1900,79.74%,3.84%,8.53%,(S),(S),6.00%
15434,Gorby,1898,97.10%,0.42%,(S),(S),1.11%,1.05%
15434,Grell,1898,89.30%,5.16%,1.16%,0.00%,1.16%,3.21%
15442,Golder,1897,80.50%,14.71%,1.00%,0.32%,1.63%,1.85%
15449,Gabor,1896,91.14%,(S),4.27%,(S),1.48%,2.48%
15483,Gridley,1891,93.60%,1.06%,0.69%,0.74%,1.75%,2.17%
15527,Gumbs,1885,7.06%,74.54%,0.64%,0.95%,4.88%,11.94%
15541,Gambrel,1883,91.98%,4.09%,0.42%,0.27%,1.17%,2.07%
15541,Guzzo,1883,93.79%,(S),0.32%,(S),0.74%,4.89%
15564,Garabedian,1879,93.61%,0.27%,(S),(S),1.92%,3.99%
15571,Gowin,1878,93.18%,1.38%,0.91%,0.32%,1.38%,2.82%
15579,Goldner,1877,94.25%,(S),0.75%,(S),1.60%,2.61%
15611,Giesler,1872,97.44%,(S),(S),0.37%,0.53%,1.28%
15615,Gatton,1871,92.41%,2.03%,0.59%,0.48%,2.19%,2.30%
15615,Glancy,1871,95.24%,0.27%,0.64%,0.27%,1.71%,1.87%
15651,Granberry,1866,46.89%,47.75%,(S),(S),3.11%,2.04%
15658,Guss,1865,78.71%,14.96%,0.97%,0.48%,2.04%,2.84%
15727,Guynn,1854,86.79%,9.76%,0.43%,0.70%,1.40%,0.92%
15734,Gonyea,1853,93.25%,0.38%,0.92%,0.54%,1.78%,3.13%
15748,Grondin,1851,93.25%,0.27%,0.27%,2.70%,1.89%,1.62%
15777,Geise,1847,94.64%,1.03%,(S),(S),0.70%,3.19%
15777,Godlewski,1847,97.46%,(S),0.54%,(S),0.43%,1.14%
15784,Goodlett,1846,72.10%,22.97%,(S),(S),2.06%,2.55%
15806,Guill,1842,92.18%,0.87%,0.54%,0.87%,1.74%,3.80%
15833,Gobble,1838,96.30%,(S),0.60%,(S),1.03%,1.63%
15883,Gosney,1831,94.16%,0.93%,0.66%,0.87%,1.69%,1.69%
15883,Greenblatt,1831,96.12%,0.27%,0.55%,0.00%,1.15%,1.91%
15883,Gundersen,1831,92.68%,(S),(S),2.95%,1.69%,1.53%
15903,Gartland,1828,94.15%,0.60%,0.44%,0.44%,1.42%,2.95%
15907,Gobert,1827,48.28%,35.63%,0.66%,8.87%,3.83%,2.74%
15912,Guttman,1826,96.17%,(S),0.66%,(S),0.71%,2.30%
15938,Gerner,1823,94.46%,0.99%,0.71%,0.27%,1.32%,2.25%
15955,Garbarino,1821,94.34%,0.38%,0.93%,0.00%,0.66%,3.68%
15970,Gebhard,1818,94.99%,(S),1.27%,(S),1.49%,1.98%
15985,Gundlach,1816,96.42%,(S),0.44%,(S),0.99%,1.65%
15995,Gravley,1815,93.44%,3.25%,0.39%,0.39%,1.21%,1.32%
16004,Games,1814,55.90%,10.03%,1.32%,0.44%,2.04%,30.26%
16022,Grayer,1811,14.91%,80.07%,(S),(S),2.60%,1.93%
16060,Gander,1804,91.63%,3.49%,1.27%,(S),(S),2.38%
16079,Goodpaster,1801,95.89%,0.39%,0.78%,0.39%,1.28%,1.28%
16087,Grothe,1800,93.67%,(S),0.61%,(S),2.33%,2.72%
16108,Girgis,1797,92.49%,1.78%,(S),(S),2.34%,2.73%
16125,Gahagan,1795,91.87%,3.96%,0.45%,0.33%,1.73%,1.67%
16136,Gramling,1793,89.07%,5.63%,0.73%,0.84%,1.73%,2.01%
16147,Griffeth,1792,90.57%,4.97%,(S),(S),2.12%,1.40%
16179,Giuliani,1786,92.11%,(S),0.62%,(S),0.78%,6.16%
16203,Gerrity,1782,95.12%,(S),0.67%,(S),1.40%,2.41%
16273,Glascock,1772,94.53%,0.96%,0.51%,0.45%,1.30%,2.26%
16295,Gallop,1770,67.80%,27.80%,0.90%,0.00%,1.69%,1.81%
16315,Gillmore,1766,89.13%,4.76%,0.57%,0.62%,1.42%,3.51%
16315,Gorney,1766,94.62%,0.85%,0.57%,0.45%,1.47%,2.04%
16327,Gobin,1765,61.02%,12.12%,14.22%,3.46%,4.42%,4.76%
16343,Greenough,1763,93.48%,0.62%,0.62%,0.62%,1.42%,3.23%
16362,Giusti,1760,87.33%,(S),0.63%,(S),1.36%,10.23%
16362,Guzik,1760,96.70%,(S),0.34%,(S),0.74%,1.88%
16376,Gullion,1758,94.20%,1.02%,(S),(S),1.25%,2.79%
16390,Gassaway,1756,68.85%,23.01%,0.46%,1.54%,3.47%,2.68%
16395,Goheen,1755,94.07%,0.40%,0.51%,0.80%,1.42%,2.79%
16407,Gipe,1754,96.24%,(S),0.51%,(S),0.91%,1.82%
16427,Guilfoyle,1751,92.23%,(S),1.03%,(S),2.74%,3.31%
16444,Grandison,1749,8.46%,84.28%,(S),(S),3.43%,3.54%
16444,Guimond,1749,96.17%,0.34%,0.57%,0.51%,1.20%,1.20%
16481,Ginder,1743,95.93%,(S),0.80%,(S),0.92%,1.72%
16481,Gose,1743,84.05%,1.61%,5.28%,0.86%,3.04%,5.16%
16481,Goslin,1743,88.47%,2.24%,1.09%,2.29%,2.07%,3.84%
16494,Goldsby,1742,46.38%,46.79%,0.86%,1.38%,3.10%,1.49%
16502,Gobel,1741,89.83%,(S),2.30%,(S),1.32%,5.51%
16525,Grunewald,1738,95.17%,(S),(S),0.75%,0.52%,2.99%
16536,Gerrish,1736,95.22%,(S),0.75%,(S),1.27%,2.19%
16544,Godbolt,1735,12.22%,79.31%,2.31%,0.40%,3.80%,1.96%
16560,Gartrell,1733,60.47%,34.56%,0.29%,0.58%,2.02%,2.08%
16560,Giannone,1733,93.31%,(S),0.58%,(S),0.58%,4.90%
16570,Gokey,1732,90.94%,(S),(S),5.08%,1.56%,1.67%
16575,Gaw,1731,71.06%,(S),22.82%,(S),2.54%,2.20%
16601,Galeas,1727,5.04%,0.29%,(S),(S),0.35%,94.09%
16601,Goris,1727,37.52%,0.87%,0.81%,0.00%,0.52%,60.28%
16601,Guinan,1727,87.49%,0.41%,3.01%,0.00%,1.51%,7.59%
16662,Gies,1719,94.30%,1.40%,0.99%,0.35%,0.99%,1.98%
16679,Gibby,1717,88.24%,4.89%,0.47%,1.98%,1.92%,2.50%
16679,Gillham,1717,92.25%,0.76%,0.70%,1.22%,2.80%,2.27%
16679,Gregerson,1717,95.46%,0.29%,0.70%,0.41%,1.86%,1.28%
16687,Gaiser,1716,91.78%,(S),3.85%,(S),1.69%,1.92%
16704,Guidroz,1714,85.88%,9.04%,(S),(S),1.69%,2.10%
16707,Glatt,1713,94.51%,0.99%,0.70%,0.00%,1.69%,2.10%
16720,Greeno,1711,88.78%,5.67%,0.47%,1.17%,1.58%,2.34%
16728,Grounds,1710,89.06%,2.16%,0.58%,2.16%,2.16%,3.86%
16775,Godines,1703,6.05%,(S),0.29%,0.35%,(S),93.19%
16802,Geoghegan,1699,93.64%,1.06%,(S),(S),2.12%,2.12%
16824,Grochowski,1697,94.81%,(S),0.59%,(S),1.53%,2.53%
16848,Gillan,1694,88.08%,3.19%,1.48%,0.35%,2.24%,4.66%
16848,Gutshall,1694,95.99%,0.30%,0.77%,0.71%,0.77%,1.48%
16876,Girod,1689,88.57%,6.10%,0.95%,0.53%,0.71%,3.14%
16887,Garst,1687,94.55%,0.95%,(S),(S),1.42%,2.73%
16909,Gagner,1684,92.28%,1.84%,0.59%,0.36%,1.60%,3.33%
16926,Girton,1681,85.78%,10.95%,(S),(S),0.77%,1.90%
16933,Goldschmidt,1680,95.12%,(S),0.54%,(S),1.07%,2.86%
16944,Giambrone,1678,95.05%,0.72%,(S),(S),1.19%,2.44%
16968,Gedeon,1675,47.70%,46.45%,(S),(S),2.15%,3.22%
16975,Goodenough,1674,93.91%,0.90%,(S),(S),1.55%,2.57%
17005,Gallina,1671,93.48%,(S),0.42%,(S),0.96%,4.97%
17005,Gildersleeve,1671,80.67%,14.60%,0.42%,0.48%,2.15%,1.68%
17040,Grob,1667,94.42%,(S),0.90%,(S),1.44%,2.82%
17072,Galusha,1663,94.29%,(S),1.14%,(S),2.47%,1.32%
17135,Giacalone,1654,94.44%,(S),0.85%,(S),1.21%,3.08%
17135,Godby,1654,93.83%,1.27%,(S),(S),2.48%,2.12%
17142,Golston,1653,11.31%,82.15%,0.30%,0.30%,3.27%,2.66%
17159,Garciaperez,1651,1.21%,(S),(S),(S),0.00%,98.36%
17169,Glanton,1650,33.94%,60.85%,1.03%,0.42%,2.24%,1.52%
17193,Garfinkel,1647,95.26%,(S),0.49%,(S),1.09%,2.91%
17216,GarcíaMartínez,1645,0.79%,(S),(S),(S),(S),98.72%
17229,Glines,1644,92.94%,1.16%,0.91%,0.30%,1.95%,2.74%
17229,Goza,1644,85.10%,4.68%,1.22%,0.49%,2.37%,6.14%
17249,Greenidge,1642,5.42%,85.51%,(S),(S),2.74%,5.18%
17258,Ganey,1641,90.62%,5.06%,(S),(S),1.40%,2.38%
17290,Guilbeau,1637,84.73%,11.61%,(S),(S),0.92%,1.95%
17323,Galo,1632,18.26%,(S),7.84%,(S),0.61%,72.67%
17323,Gulati,1632,6.25%,(S),86.95%,(S),4.35%,1.59%
17337,Garceau,1630,93.19%,0.67%,(S),(S),1.72%,3.74%
17359,Gaudio,1627,95.02%,(S),0.86%,(S),0.61%,3.01%
17406,Gustavson,1621,95.19%,0.37%,0.74%,0.37%,1.17%,2.16%
17447,Gaye,1616,15.84%,80.51%,(S),(S),1.67%,1.36%
17472,Guard,1613,86.67%,5.27%,2.73%,(S),2.60%,(S)
17516,Garbutt,1609,59.11%,28.96%,1.37%,0.56%,2.24%,7.77%
17572,Gammage,1600,37.50%,55.56%,0.38%,0.38%,2.44%,3.75%
17572,Godbold,1600,69.25%,25.06%,0.63%,0.69%,2.25%,2.13%
17613,Gautreau,1595,95.86%,(S),(S),(S),1.19%,2.51%
17613,Gaviria,1595,6.21%,(S),(S),0.00%,(S),93.42%
17691,Galaz,1586,9.08%,(S),(S),3.09%,0.38%,87.07%
17764,Giberson,1577,94.17%,(S),0.63%,(S),2.09%,2.79%
17764,Grasser,1577,94.42%,(S),0.70%,(S),1.52%,2.73%
17798,Greggs,1573,45.96%,47.43%,0.51%,1.02%,2.73%,2.35%
17798,Grosz,1573,95.68%,0.32%,0.45%,0.38%,0.89%,2.29%
17836,Glantz,1569,95.73%,(S),0.38%,(S),1.02%,2.61%
17836,Grange,1569,82.66%,11.15%,(S),(S),1.66%,3.51%
17839,Gautam,1568,2.30%,(S),94.77%,(S),1.98%,0.38%
17851,Gallien,1567,50.80%,43.46%,(S),(S),2.17%,2.68%
17874,Gosser,1565,94.70%,1.09%,(S),(S),1.21%,1.92%
17896,Gayden,1562,13.89%,80.54%,0.45%,0.38%,3.39%,1.34%
17951,Gazaway,1557,84.65%,10.02%,0.45%,1.16%,1.54%,2.18%
17975,Galiano,1554,59.78%,(S),2.19%,(S),0.77%,36.87%
17980,Glorioso,1553,87.64%,0.32%,7.53%,0.39%,1.35%,2.77%
18007,Greenhaw,1550,89.29%,4.90%,0.45%,2.00%,2.13%,1.23%
18007,Grund,1550,93.03%,0.65%,1.10%,0.39%,2.06%,2.77%
18043,Goodwyn,1546,41.46%,54.08%,(S),(S),2.33%,2.01%
18068,Gash,1543,72.39%,20.80%,0.97%,0.32%,2.98%,2.53%
18078,García-Hernández,1542,1.43%,(S),0.00%,(S),(S),98.25%
18137,Graney,1535,94.20%,1.17%,0.85%,0.00%,1.50%,2.28%
18137,Gunnells,1535,86.06%,7.43%,0.33%,0.39%,2.54%,3.26%
18156,Goldblatt,1533,95.30%,(S),0.78%,(S),1.37%,2.41%
18156,Greek,1533,87.93%,6.20%,0.65%,0.39%,1.70%,3.13%
18166,Gassman,1532,94.65%,(S),(S),0.65%,0.65%,3.33%
18177,Goguen,1531,95.56%,0.33%,0.72%,0.52%,0.91%,1.96%
18208,Goh,1528,5.56%,0.52%,87.76%,0.85%,4.19%,1.11%
18218,Grabow,1527,95.42%,(S),1.05%,(S),1.64%,1.51%
18246,Giorgio,1523,94.02%,0.72%,(S),(S),1.25%,3.41%
18253,Godbout,1522,94.02%,(S),0.66%,(S),2.43%,2.43%
18262,Goshorn,1521,95.46%,0.99%,0.59%,0.46%,1.58%,0.92%
18286,Groner,1518,93.48%,2.57%,(S),(S),1.12%,2.31%
18326,Ganesh,1512,3.84%,9.06%,78.37%,1.46%,5.03%,2.25%
18326,Gannaway,1512,82.01%,12.43%,0.73%,0.53%,1.72%,2.58%
18354,Gin,1509,9.61%,0.99%,77.73%,0.00%,5.43%,6.23%
18354,Graczyk,1509,95.16%,0.40%,(S),(S),0.93%,3.11%
18385,Grzybowski,1506,97.01%,(S),(S),0.86%,0.80%,0.73%
18411,Giancola,1504,95.35%,0.47%,(S),(S),0.47%,3.32%
18423,Gamber,1503,94.34%,0.53%,1.20%,0.93%,1.26%,1.73%
18431,Goggans,1502,67.64%,28.96%,(S),(S),1.07%,1.46%
18431,Guse,1502,95.21%,(S),0.80%,(S),1.26%,2.00%
18467,Garon,1498,82.44%,2.20%,6.48%,(S),(S),7.14%
18467,Goodwill,1498,75.90%,17.49%,0.73%,1.34%,2.07%,2.47%
18467,Gossage,1498,94.46%,(S),1.34%,(S),1.67%,1.94%
18511,Gilcrease,1491,77.67%,15.09%,(S),2.48%,(S),2.68%
18511,Goucher,1491,95.37%,(S),0.60%,(S),0.80%,2.62%
18523,Gift,1490,88.32%,7.79%,(S),(S),1.34%,2.01%
18523,Gillaspie,1490,88.99%,7.72%,(S),(S),1.41%,0.87%
18572,Galyon,1485,93.80%,1.35%,(S),(S),1.28%,2.69%
18572,Gelb,1485,96.97%,(S),(S),0.00%,0.88%,1.82%
18584,Gandarilla,1483,2.02%,0.54%,(S),0.00%,(S),97.17%
18584,Gettys,1483,84.63%,11.87%,0.74%,0.00%,1.28%,1.48%
18685,Gehringer,1471,97.28%,(S),0.41%,(S),1.09%,1.02%
18685,Gettinger,1471,96.53%,0.54%,(S),(S),0.41%,2.11%
18703,Gramlich,1469,95.64%,(S),0.88%,(S),1.09%,2.04%
18715,Goldie,1468,91.96%,2.11%,1.16%,0.00%,2.45%,2.32%
18766,Graddy,1461,67.49%,27.45%,0.34%,0.89%,1.98%,1.85%
18819,Granderson,1455,17.04%,77.39%,(S),(S),3.78%,1.51%
18867,Gayheart,1449,97.10%,(S),(S),(S),0.97%,1.17%
18883,Getman,1447,96.06%,(S),0.97%,(S),1.11%,0.90%
18939,Goodrow,1441,95.07%,0.49%,0.62%,0.49%,1.60%,1.73%
18977,Goertz,1437,96.17%,(S),0.90%,0.63%,(S),1.81%
19053,Gero,1429,92.16%,1.54%,0.77%,0.49%,1.26%,3.78%
19053,Gillon,1429,61.93%,30.02%,1.54%,0.49%,2.45%,3.57%
19087,Guymon,1426,96.84%,(S),0.49%,(S),0.70%,1.75%
19123,Gochenour,1422,95.92%,(S),0.56%,(S),0.70%,2.67%
19145,Guilmette,1419,95.21%,0.70%,(S),(S),0.85%,2.33%
19166,Gravatt,1417,88.14%,1.55%,0.78%,3.67%,2.33%,3.53%
19166,Guereca,1417,2.47%,0.49%,(S),(S),(S),96.33%
19189,Greenland,1415,88.69%,6.78%,(S),(S),1.34%,2.33%
19210,Greaney,1413,94.48%,0.42%,(S),(S),1.06%,3.54%
19223,Gimbel,1412,94.90%,(S),0.85%,(S),1.20%,2.62%
19234,Gelfand,1410,96.52%,(S),0.43%,(S),1.28%,1.35%
19282,Goudreau,1405,88.68%,(S),(S),5.48%,3.35%,2.21%
19306,Grinder,1402,92.80%,2.14%,0.43%,0.71%,1.78%,2.14%
19348,Goulette,1398,91.92%,1.50%,(S),(S),2.43%,2.65%
19398,Goldin,1393,95.55%,1.29%,(S),(S),0.65%,2.37%
19425,Gervacio,1391,1.44%,0.00%,22.57%,0.00%,1.65%,74.34%
19480,Gerstein,1387,96.18%,(S),0.58%,(S),0.94%,1.87%
19489,Gangi,1386,94.08%,0.65%,1.08%,0.43%,0.51%,3.25%
19513,Guidi,1384,89.23%,1.30%,(S),(S),1.59%,6.58%
19527,Givan,1383,53.58%,38.90%,1.74%,0.87%,1.45%,3.47%
19581,Gottesman,1378,94.85%,(S),1.02%,(S),0.80%,3.05%
19590,Grisby,1377,10.68%,83.01%,(S),(S),3.85%,1.89%
19614,Goldsborough,1375,67.93%,25.31%,0.58%,0.51%,3.42%,2.25%
19646,Garrigan,1372,94.10%,(S),(S),1.24%,1.97%,1.82%
19646,Grewe,1372,95.70%,(S),1.38%,(S),1.17%,1.60%
