Rank,Name,Count,White,Black,API,AIAN,2+ Races,Hispanic
8834,Stoller,3709,96.55%,0.27%,0.57%,0.16%,1.32%,1.13%
8848,Sweatt,3703,74.48%,18.77%,0.51%,1.57%,2.19%,2.48%
8870,Sheffer,3692,94.66%,0.89%,1.03%,0.33%,1.25%,1.84%
8878,Stanger,3688,93.71%,0.46%,0.65%,1.82%,1.46%,1.90%
8878,Siegfried,3688,95.25%,0.30%,0.54%,0.35%,1.17%,2.39%
8896,Santini,3680,73.72%,0.63%,0.65%,0.43%,1.28%,23.29%
8900,Shiflett,3679,95.46%,0.41%,0.52%,0.52%,1.49%,1.60%
8909,Stapp,3675,93.09%,0.93%,0.54%,1.14%,2.10%,2.20%
8914,Sloane,3673,82.63%,10.45%,0.65%,0.33%,1.85%,4.08%
8916,Scheller,3672,95.51%,0.27%,0.68%,0.27%,1.03%,2.23%
8917,Southwick,3671,95.61%,0.19%,0.63%,0.30%,1.58%,1.69%
8951,Starcher,3657,96.45%,0.46%,0.55%,0.16%,1.31%,1.07%
8969,Spindler,3648,95.34%,0.41%,0.93%,0.14%,1.07%,2.11%
8994,Strayer,3636,94.75%,0.47%,0.58%,0.19%,1.32%,2.70%
8994,Stromberg,3636,93.92%,0.50%,0.85%,0.47%,1.24%,3.03%
9020,St'Onge,3625,92.22%,0.47%,1.05%,1.43%,2.32%,2.51%
9033,Skeens,3617,93.92%,1.82%,0.28%,0.30%,1.44%,2.24%
9061,Snavely,3607,94.21%,0.39%,0.69%,0.28%,1.75%,2.69%
9074,Senter,3602,85.48%,10.27%,0.42%,0.31%,1.67%,1.86%
9081,Secrest,3599,91.22%,3.81%,0.53%,0.72%,1.72%,2.00%
9097,Sale,3591,86.08%,2.26%,6.10%,0.56%,1.84%,3.17%
9114,Sankey,3584,64.68%,29.21%,0.89%,1.76%,1.79%,1.67%
9147,Sunday,3567,81.81%,6.42%,1.35%,4.60%,2.72%,3.11%
9150,Stouffer,3565,96.91%,(S),0.50%,(S),1.01%,1.23%
9155,Steck,3564,95.01%,(S),0.59%,(S),0.98%,3.14%
9171,Stamey,3560,96.43%,0.87%,0.39%,0.14%,1.01%,1.15%
9172,Strahan,3559,85.59%,9.55%,0.51%,0.51%,1.83%,2.02%
9181,Shotwell,3553,79.14%,16.41%,0.76%,0.42%,1.52%,1.75%
9186,Scalise,3551,93.61%,(S),0.54%,(S),1.10%,4.42%
9199,Schumaker,3545,94.47%,1.02%,0.62%,0.20%,1.58%,2.12%
9199,Sibert,3545,75.37%,19.72%,0.37%,0.45%,1.64%,2.45%
9209,Stutts,3541,89.69%,6.89%,0.23%,0.25%,1.27%,1.67%
9212,Scala,3537,93.33%,(S),0.51%,(S),0.90%,5.03%
9217,Storer,3536,91.63%,0.88%,1.30%,0.79%,2.40%,3.00%
9217,Swanger,3536,92.96%,2.57%,0.48%,0.48%,1.24%,2.26%
9245,Smitherman,3521,82.90%,13.18%,0.37%,0.28%,1.87%,1.39%
9265,Sickler,3514,92.43%,0.40%,0.80%,0.43%,1.96%,3.98%
9267,Salzman,3513,94.22%,0.46%,1.00%,0.57%,1.05%,2.70%
9279,Spies,3508,95.35%,0.80%,(S),(S),1.05%,2.00%
9286,Stang,3505,91.93%,1.40%,3.08%,0.51%,1.23%,1.85%
9289,Scheel,3504,95.03%,0.54%,0.43%,0.31%,0.71%,2.97%
9293,Slusser,3502,94.83%,(S),0.60%,(S),1.09%,2.94%
9297,Shamblin,3501,90.60%,1.03%,0.74%,2.31%,3.03%,2.29%
9298,Spitz,3500,94.46%,0.20%,0.91%,0.31%,1.91%,2.20%
9307,Staab,3498,96.08%,0.17%,0.46%,0.29%,1.26%,1.74%
9311,Six,3497,89.62%,0.92%,0.74%,3.86%,2.06%,2.80%
9314,Soukup,3495,96.22%,0.17%,0.40%,0.31%,1.20%,1.69%
9320,Smithers,3493,78.84%,15.37%,1.00%,0.46%,2.43%,1.89%
9347,Schuyler,3480,89.22%,2.39%,0.75%,3.36%,2.13%,2.16%
9375,Schuller,3470,94.93%,0.63%,0.66%,0.26%,1.30%,2.22%
9389,Siciliano,3464,91.86%,(S),0.43%,(S),0.66%,6.78%
9405,Spiker,3457,95.31%,0.49%,0.61%,0.26%,1.88%,1.45%
9407,Severance,3456,93.08%,1.45%,0.61%,0.81%,1.39%,2.66%
9415,Stork,3454,94.53%,2.11%,0.29%,0.32%,0.87%,1.88%
9418,Swartzentruber,3453,98.99%,0.17%,(S),0.17%,0.49%,(S)
9421,Stalker,3452,87.49%,3.07%,0.70%,4.40%,2.14%,2.20%
9427,Spradling,3450,88.38%,4.26%,0.41%,1.45%,2.72%,2.78%
9458,Shaheen,3440,77.85%,(S),16.98%,(S),2.85%,1.72%
9471,Spradley,3434,71.52%,23.06%,0.29%,0.82%,1.98%,2.33%
9473,Scalf,3433,96.01%,0.61%,0.41%,0.20%,1.08%,1.69%
9484,Simonsen,3430,95.13%,0.15%,0.90%,0.35%,1.37%,2.10%
9488,Schirmer,3428,94.87%,0.20%,1.37%,0.23%,0.90%,2.42%
9503,Sowards,3420,94.01%,1.29%,0.26%,0.88%,1.46%,2.11%
9503,Spinner,3420,75.38%,20.41%,0.73%,0.26%,1.73%,1.49%
9527,Spaeth,3412,95.87%,0.29%,0.44%,0.26%,1.82%,1.32%
9539,Schoenfeld,3408,95.36%,(S),0.35%,(S),1.09%,2.85%
9548,Sobel,3405,95.71%,0.59%,0.65%,(S),(S),2.47%
9552,Stenson,3403,69.38%,24.63%,0.71%,0.38%,2.50%,2.41%
9563,Shearin,3399,74.43%,21.48%,0.24%,0.32%,1.77%,1.77%
9568,Sill,3397,91.23%,1.71%,2.59%,0.29%,1.50%,2.68%
9573,Schechter,3395,96.02%,0.18%,0.62%,0.00%,0.50%,2.68%
9573,Sayer,3395,91.49%,1.12%,2.65%,0.85%,2.09%,1.80%
9581,Scheid,3393,96.02%,0.18%,1.03%,0.29%,0.88%,1.59%
9598,Sharon,3385,88.83%,4.64%,1.60%,0.32%,1.89%,2.72%
9603,Seaver,3384,94.77%,0.74%,1.21%,0.21%,1.45%,1.63%
9603,Swett,3384,89.92%,3.25%,0.65%,2.60%,1.00%,2.57%
9609,Sabatino,3382,93.85%,0.56%,0.95%,0.15%,0.86%,3.64%
9624,Songer,3375,91.26%,0.59%,0.95%,1.75%,2.46%,2.99%
9669,Shear,3356,93.03%,2.12%,0.83%,0.30%,1.40%,2.32%
9669,Schleicher,3356,95.95%,(S),0.54%,(S),0.98%,2.18%
9672,Speakman,3355,92.85%,2.35%,0.33%,0.57%,1.61%,2.30%
9687,St. Jean,3350,68.75%,27.58%,0.18%,0.36%,1.37%,1.76%
9687,Scholten,3350,95.34%,0.39%,0.42%,0.18%,1.31%,2.36%
9695,Stanfill,3346,90.88%,1.76%,0.63%,0.84%,2.12%,3.77%
9712,Seagraves,3340,88.17%,7.25%,0.54%,0.57%,1.65%,1.83%
9730,Suttle,3333,74.53%,18.63%,0.42%,2.04%,2.07%,2.31%
9734,Strode,3331,80.73%,13.96%,0.78%,0.42%,2.16%,1.95%
9736,Salmons,3329,92.16%,3.45%,0.42%,0.78%,1.59%,1.59%
9761,Struck,3320,92.23%,0.27%,0.57%,0.36%,1.02%,5.54%
9778,Shenk,3314,95.68%,0.21%,0.60%,0.15%,1.12%,2.23%
9783,Stagg,3312,83.12%,11.08%,0.79%,0.15%,2.05%,2.81%
9813,Saville,3299,94.00%,1.55%,(S),(S),0.88%,2.94%
9813,Starke,3299,80.02%,15.43%,0.42%,0.30%,1.49%,2.33%
9821,Sherwin,3296,95.51%,0.70%,0.85%,0.21%,1.03%,1.70%
9833,Starrett,3293,94.35%,0.46%,0.43%,0.70%,2.22%,1.85%
9844,Schuetz,3288,95.62%,0.21%,0.76%,0.18%,1.31%,1.92%
9870,Santucci,3278,93.75%,0.58%,0.73%,0.24%,1.40%,3.29%
9879,Soltis,3273,94.74%,0.52%,1.04%,0.24%,1.25%,2.20%
9884,Stamp,3271,85.11%,7.28%,0.61%,0.79%,2.48%,3.73%
9895,Schiavone,3267,95.75%,(S),0.46%,(S),0.67%,2.88%
9902,Stickler,3264,93.47%,0.61%,0.61%,0.74%,1.65%,2.91%
9912,Seguin,3259,86.87%,1.17%,1.96%,0.34%,1.63%,8.04%
9932,Stolz,3248,95.26%,0.18%,0.74%,0.15%,1.63%,2.03%
9932,Shock,3248,93.41%,0.58%,0.77%,0.71%,2.46%,2.06%
9949,Schantz,3245,96.46%,(S),0.49%,(S),1.26%,1.23%
9969,Sarno,3235,85.78%,0.99%,5.38%,0.31%,1.58%,5.97%
9989,Sonnenberg,3229,94.58%,0.28%,0.62%,0.28%,1.42%,2.82%
9991,Spielman,3228,95.42%,(S),0.99%,(S),1.12%,1.80%
9994,Shoaf,3227,93.15%,2.14%,0.84%,0.25%,1.61%,2.01%
9997,Sword,3225,93.02%,2.64%,0.78%,0.22%,1.40%,1.95%
10006,Scher,3222,95.65%,(S),0.71%,(S),0.87%,2.36%
10011,Slaven,3221,95.06%,1.09%,0.43%,0.78%,0.81%,1.83%
10023,Sitton,3215,87.78%,6.16%,0.47%,0.56%,2.27%,2.77%
10036,Serio,3209,90.59%,0.56%,1.62%,0.72%,1.28%,5.24%
10036,Strack,3209,93.61%,0.25%,1.06%,1.90%,1.78%,1.40%
10050,Stotler,3205,94.70%,0.50%,0.78%,0.78%,1.56%,1.68%
10050,Silcox,3205,95.48%,0.19%,0.31%,1.12%,1.62%,1.28%
10050,Sly,3205,79.88%,12.04%,3.34%,0.81%,1.68%,2.25%
10088,Spurlin,3195,87.42%,7.32%,0.38%,0.81%,1.75%,2.32%
10099,Standish,3189,93.57%,0.53%,0.88%,1.98%,1.54%,1.51%
10099,Soliman,3189,72.28%,4.48%,14.71%,0.16%,3.29%,5.08%
10132,Schroer,3182,96.10%,(S),0.44%,(S),1.13%,1.89%
10140,Silk,3180,83.43%,1.04%,4.18%,6.45%,2.04%,2.86%
10150,Spotts,3178,89.87%,6.01%,0.72%,0.25%,1.51%,1.64%
10150,Stier,3178,95.34%,0.50%,0.72%,0.16%,1.32%,1.95%
10164,Sluder,3175,95.94%,0.44%,0.41%,0.38%,0.88%,1.95%
10176,Swinford,3170,94.54%,0.16%,0.63%,1.20%,1.42%,2.05%
10186,Smit,3164,90.11%,2.78%,1.04%,0.25%,2.69%,3.13%
10200,Sickles,3158,91.01%,2.94%,0.73%,1.14%,1.65%,2.53%
10215,Shue,3155,87.26%,0.41%,9.54%,0.63%,1.33%,0.82%
10237,Safford,3148,71.25%,23.73%,0.44%,0.86%,2.16%,1.56%
10260,Schoch,3141,94.52%,(S),0.96%,(S),1.62%,2.55%
10280,Secor,3136,94.96%,0.41%,0.38%,0.32%,1.28%,2.65%
10287,Schweizer,3133,95.05%,0.29%,0.61%,0.22%,1.02%,2.81%
10290,St. Cyr,3132,67.75%,25.48%,0.38%,2.30%,1.79%,2.30%
10332,Seidl,3118,96.50%,(S),(S),0.55%,1.15%,1.25%
10334,Spohn,3117,95.80%,(S),(S),1.12%,0.83%,1.80%
10352,Scherrer,3112,94.57%,0.51%,0.45%,0.29%,1.16%,3.02%
10365,Schnabel,3110,94.69%,0.16%,0.87%,0.26%,1.38%,2.64%
10453,Shellenberger,3076,95.90%,0.36%,0.55%,0.29%,1.43%,1.46%
10462,Stecker,3073,94.99%,1.04%,(S),(S),1.01%,2.34%
10473,Streit,3067,96.12%,0.52%,0.59%,0.16%,0.98%,1.63%
10473,Stough,3067,94.00%,1.21%,0.78%,0.55%,1.89%,1.57%
10473,Sanner,3067,91.82%,2.64%,0.72%,1.47%,1.70%,1.66%
10484,Schimmel,3064,95.04%,0.33%,0.49%,0.72%,1.60%,1.83%
10505,Schorr,3055,96.04%,0.39%,0.62%,0.16%,1.05%,1.73%
10528,Spillane,3047,95.80%,(S),0.49%,(S),1.08%,2.20%
10531,Stryker,3046,94.29%,1.28%,0.62%,0.79%,1.08%,1.94%
10563,Scheetz,3034,96.90%,0.23%,0.40%,0.00%,0.89%,1.58%
10565,Sechrist,3033,94.49%,0.49%,0.69%,0.82%,1.58%,1.91%
10577,Sartain,3031,92.48%,1.85%,0.73%,0.33%,1.42%,3.20%
10584,Speicher,3029,96.73%,0.23%,0.33%,0.30%,1.16%,1.25%
10589,St. George,3026,90.68%,3.80%,0.63%,0.83%,1.65%,2.41%
10615,Stiller,3016,90.05%,5.84%,0.46%,0.23%,1.72%,1.69%
10615,Spitler,3016,96.39%,(S),0.43%,(S),1.43%,1.46%
10628,Straka,3013,93.76%,(S),0.73%,(S),0.76%,4.25%
10628,Stefan,3013,93.49%,0.96%,(S),(S),1.63%,2.99%
10636,Shuey,3011,95.25%,0.20%,0.46%,0.63%,1.56%,1.89%
10636,Schermerhorn,3011,94.22%,0.90%,0.86%,0.30%,1.33%,2.39%
10653,Shankle,3003,74.73%,18.85%,1.83%,0.87%,2.33%,1.40%
10668,Symons,2999,94.16%,1.20%,0.73%,0.27%,1.57%,2.07%
10671,Slabaugh,2997,96.60%,0.23%,0.50%,0.47%,1.00%,1.20%
10692,Spahr,2989,95.38%,(S),0.74%,(S),1.30%,2.07%
10692,Stange,2989,88.49%,6.09%,0.60%,0.30%,1.41%,3.11%
10692,Spiers,2989,93.88%,2.01%,0.67%,0.27%,1.20%,1.97%
10711,Shute,2983,89.84%,3.75%,0.87%,0.80%,1.21%,3.52%
10728,Spoon,2977,91.77%,1.75%,0.50%,1.85%,1.75%,2.38%
10739,Sproul,2972,90.21%,3.80%,0.74%,0.44%,1.65%,3.16%
10739,Socha,2972,96.77%,(S),0.34%,(S),0.50%,2.09%
10765,Shrewsbury,2963,95.85%,0.34%,0.44%,0.24%,1.55%,1.59%
10772,Schipper,2961,95.37%,(S),1.11%,(S),0.98%,2.13%
10782,Sturges,2958,85.60%,8.59%,0.91%,0.88%,1.52%,2.50%
10787,Sergent,2957,91.27%,4.50%,0.44%,0.37%,1.83%,1.59%
10787,Selph,2957,86.17%,6.19%,0.47%,0.57%,1.15%,5.44%
10797,Sevier,2953,77.99%,9.82%,0.47%,1.79%,2.30%,7.62%
10826,Sensenig,2942,97.28%,0.92%,0.54%,(S),(S),0.78%
10826,Strout,2942,94.22%,1.36%,0.51%,0.71%,1.36%,1.84%
10847,Sisler,2936,95.98%,0.54%,0.75%,0.24%,0.89%,1.60%
10871,Sinnott,2931,94.51%,0.65%,1.16%,0.34%,1.33%,2.01%
10871,Statler,2931,95.50%,0.34%,0.48%,0.31%,1.33%,2.05%
10871,Salo,2931,89.46%,1.26%,2.05%,0.55%,1.74%,4.95%
10882,Suiter,2929,90.17%,6.59%,(S),(S),0.92%,1.60%
10897,Sasso,2923,86.38%,2.77%,(S),(S),0.79%,9.65%
10897,Schill,2923,96.58%,(S),0.58%,(S),0.89%,1.33%
10914,Schalk,2916,95.54%,(S),0.58%,(S),1.20%,2.23%
10924,Singley,2913,87.06%,8.93%,0.72%,0.41%,1.41%,1.48%
10942,Shoffner,2910,74.95%,20.27%,0.62%,0.27%,1.89%,1.99%
10950,Stabler,2908,82.36%,9.28%,0.17%,4.13%,1.55%,2.51%
10959,Sorg,2903,94.25%,0.72%,0.76%,0.34%,1.34%,2.58%
10959,Sansom,2903,84.33%,9.78%,0.48%,1.38%,1.48%,2.55%
10993,States,2893,84.13%,9.33%,0.55%,0.31%,1.94%,3.73%
11003,Swallow,2891,88.97%,1.00%,0.90%,4.60%,2.42%,2.11%
11035,Sandefur,2881,90.66%,3.64%,0.28%,1.25%,1.49%,2.67%
11035,Schaff,2881,95.35%,0.45%,0.59%,0.28%,1.46%,1.87%
11040,Stabile,2880,94.10%,(S),0.52%,(S),0.76%,4.31%
11092,Stimpson,2862,82.08%,12.09%,0.77%,0.59%,1.89%,2.59%
11116,Stanko,2853,94.39%,0.39%,(S),(S),0.98%,3.75%
11122,Spray,2851,92.63%,0.88%,0.81%,1.33%,2.17%,2.17%
11127,Simonetti,2849,92.63%,0.74%,(S),(S),0.88%,5.34%
11158,Stirling,2836,93.62%,2.05%,0.56%,0.39%,1.16%,2.22%
11160,Stuber,2835,94.89%,0.32%,0.63%,0.32%,1.80%,2.05%
11163,Swingle,2834,95.98%,(S),0.74%,(S),1.09%,1.69%
11163,Shortt,2834,89.34%,4.73%,0.60%,1.55%,1.80%,1.98%
11172,St. Hilaire,2831,63.09%,31.23%,(S),(S),1.80%,3.39%
11174,Stegman,2830,95.44%,0.67%,0.42%,0.25%,0.71%,2.51%
11185,Sherrell,2827,69.86%,22.74%,0.39%,0.85%,3.18%,2.97%
11200,Sweeten,2822,86.82%,4.96%,0.57%,1.28%,2.45%,3.93%
11216,Simkins,2819,92.41%,3.16%,0.39%,0.39%,1.63%,2.02%
11236,Stansell,2813,91.08%,4.37%,0.21%,0.32%,2.24%,1.78%
11241,Scoville,2812,94.99%,0.78%,(S),(S),1.28%,2.20%
11250,Stucker,2810,93.52%,2.06%,0.60%,0.60%,1.14%,2.06%
11257,Sterrett,2808,83.76%,8.30%,0.75%,0.39%,2.07%,4.74%
11257,Stead,2808,88.89%,1.92%,0.75%,3.28%,2.03%,3.13%
11257,Saari,2808,94.91%,0.50%,0.85%,0.46%,0.93%,2.35%
11296,Schlenker,2796,96.10%,0.25%,0.57%,0.36%,1.07%,1.65%
11299,Sheetz,2795,95.53%,(S),0.68%,(S),1.40%,1.82%
11312,Spurling,2792,87.61%,8.13%,0.18%,0.25%,2.08%,1.76%
11322,Sieber,2787,94.58%,0.36%,1.00%,0.54%,1.22%,2.30%
11348,Stankiewicz,2780,95.50%,0.25%,0.25%,0.50%,0.97%,2.52%
11355,Stucky,2778,94.38%,1.73%,0.68%,0.25%,1.08%,1.87%
11355,Summer,2778,86.00%,8.17%,1.30%,0.54%,1.94%,2.05%
11374,Stogner,2773,92.64%,1.62%,0.47%,0.76%,2.38%,2.13%
11380,Sauers,2771,94.66%,0.54%,0.51%,0.51%,1.77%,2.02%
11383,Sturtevant,2770,92.38%,2.13%,1.16%,0.54%,1.55%,2.24%
11395,Schoonmaker,2767,94.36%,1.52%,(S),(S),1.26%,1.92%
11395,Schneck,2767,94.54%,(S),1.30%,(S),1.19%,2.64%
11404,Silberman,2765,94.43%,(S),0.72%,(S),0.54%,4.01%
11415,Symonds,2760,88.84%,2.21%,1.01%,1.12%,3.26%,3.55%
11415,Schober,2760,94.89%,0.29%,0.87%,0.36%,0.98%,2.61%
11423,Sandusky,2758,90.72%,3.63%,0.62%,0.80%,1.63%,2.61%
11423,Summerfield,2758,84.77%,6.16%,0.98%,3.84%,2.07%,2.18%
11436,Sayler,2754,94.95%,0.69%,0.58%,0.51%,0.91%,2.36%
11443,Santora,2752,88.26%,(S),0.94%,(S),1.09%,8.76%
11448,Sargeant,2751,70.52%,22.97%,0.87%,1.16%,1.93%,2.54%
11463,Stults,2748,95.20%,(S),0.80%,(S),1.09%,2.58%
11484,Sobczak,2740,96.93%,(S),0.29%,(S),0.33%,2.34%
11500,Sidwell,2736,94.99%,2.27%,(S),(S),0.99%,1.24%
11504,Steeves,2734,95.06%,0.37%,0.48%,1.39%,1.35%,1.35%
11516,Sublett,2731,76.53%,17.54%,0.55%,0.37%,2.45%,2.56%
11524,Steffes,2729,94.87%,(S),(S),1.03%,1.36%,2.09%
11524,Sowa,2729,92.63%,1.61%,1.58%,0.18%,1.17%,2.82%
11537,Sheahan,2726,95.41%,0.33%,0.77%,0.73%,1.14%,1.61%
11553,Stice,2721,91.00%,0.40%,0.70%,1.62%,2.39%,3.90%
11560,Steven,2719,70.76%,17.07%,1.77%,2.72%,1.73%,5.96%
11568,Soderberg,2718,94.15%,0.59%,0.88%,0.59%,1.29%,2.50%
11572,Simeone,2717,92.93%,(S),0.96%,(S),2.13%,3.53%
11572,Suhr,2717,90.98%,0.44%,4.05%,0.40%,1.32%,2.80%
11610,Scaggs,2703,86.61%,8.03%,0.33%,1.26%,1.81%,1.96%
11620,Skiba,2700,96.22%,(S),0.48%,(S),0.81%,1.96%
11644,Sklar,2692,94.87%,(S),0.45%,(S),1.04%,3.38%
11648,Shows,2691,91.08%,3.98%,0.33%,0.19%,1.86%,2.56%
11663,Slover,2688,92.04%,2.23%,0.56%,0.97%,1.79%,2.42%
11669,Sher,2687,84.00%,0.60%,12.69%,0.00%,1.27%,1.45%
11679,Scannell,2684,94.86%,0.22%,1.19%,0.30%,1.79%,1.64%
11688,Siegrist,2681,94.96%,0.26%,0.41%,0.52%,1.04%,2.80%
11688,Stripling,2681,73.07%,22.16%,0.30%,0.41%,1.94%,2.13%
11694,StPeter,2680,94.18%,0.34%,0.52%,1.57%,0.90%,2.50%
11694,Sappington,2680,87.61%,6.16%,0.56%,2.09%,2.20%,1.38%
11739,Schultheis,2669,96.55%,(S),0.49%,(S),1.05%,1.46%
11753,Seigler,2665,85.40%,9.01%,0.68%,0.34%,2.10%,2.48%
11759,Sunderman,2664,95.57%,(S),0.64%,(S),1.43%,1.65%
11767,Stiff,2662,72.46%,23.03%,0.41%,0.38%,1.50%,2.22%
11789,Sweigart,2658,95.82%,0.41%,0.64%,0.34%,0.98%,1.81%
11793,Salvo,2656,85.47%,(S),5.80%,(S),0.98%,7.38%
11793,Shawver,2656,93.52%,2.07%,0.38%,0.49%,1.47%,2.07%
11807,Sedgwick,2651,85.51%,8.75%,0.79%,0.45%,1.89%,2.60%
11829,Strohl,2646,95.62%,(S),0.57%,(S),1.74%,1.85%
11846,Smoak,2642,84.52%,12.07%,(S),(S),1.44%,1.32%
11856,Stage,2641,93.45%,0.64%,0.80%,1.10%,1.70%,2.31%
11874,Stenberg,2637,93.55%,0.23%,0.91%,0.53%,1.86%,2.92%
11877,Swords,2636,96.43%,0.27%,0.64%,0.19%,1.10%,1.37%
11890,Swinehart,2633,95.75%,0.34%,0.53%,0.53%,1.18%,1.67%
11904,Semple,2630,77.41%,18.67%,0.30%,0.72%,1.29%,1.60%
11919,Swensen,2627,93.00%,0.30%,1.10%,0.69%,2.40%,2.51%
11919,Studebaker,2627,94.44%,0.19%,0.84%,0.53%,1.83%,2.17%
11957,Schillinger,2614,96.75%,0.27%,0.27%,0.54%,0.92%,1.26%
11971,Scherr,2609,95.90%,(S),0.80%,(S),1.26%,1.65%
12009,Sturdevant,2600,91.38%,3.19%,0.65%,0.85%,1.73%,2.19%
12012,Sleeper,2599,90.00%,1.35%,0.54%,3.58%,2.04%,2.50%
12048,Schweiger,2588,94.47%,0.19%,1.04%,0.35%,1.58%,2.36%
12083,Schoolcraft,2579,93.95%,0.31%,0.50%,0.85%,2.29%,2.09%
12083,Skillman,2579,90.69%,4.30%,0.74%,0.47%,1.82%,1.98%
12095,Sommerville,2577,67.40%,26.50%,0.39%,0.23%,2.25%,3.22%
12101,Simonton,2575,85.32%,8.89%,(S),(S),2.17%,2.76%
12101,Senecal,2575,93.05%,1.75%,0.82%,0.78%,1.48%,2.14%
12115,Shipe,2573,94.05%,2.37%,0.82%,0.43%,1.13%,1.20%
12132,Sugg,2568,91.36%,3.58%,0.58%,1.25%,1.36%,1.87%
12132,Sheedy,2568,95.79%,0.35%,0.86%,0.00%,1.32%,1.67%
12140,Schexnayder,2566,81.68%,14.42%,(S),(S),1.01%,2.03%
12204,Stimson,2552,92.44%,1.65%,0.63%,1.10%,1.61%,2.59%
12221,Serpa,2547,63.60%,0.35%,0.86%,0.35%,1.10%,33.73%
12231,Scurlock,2544,66.94%,28.34%,0.43%,0.39%,2.40%,1.49%
12231,Smithey,2544,94.22%,1.18%,0.28%,0.71%,1.53%,2.08%
12242,Satterlee,2541,94.37%,0.20%,0.91%,0.47%,1.69%,2.36%
12250,Souther,2539,95.59%,0.59%,0.47%,0.28%,1.10%,1.97%
12261,Starner,2537,95.86%,0.91%,0.24%,0.71%,1.06%,1.22%
12264,Spade,2536,90.93%,3.90%,0.39%,1.10%,1.85%,1.81%
12264,Scrivner,2536,86.75%,5.32%,0.67%,1.66%,2.44%,3.15%
12276,Straus,2533,91.59%,3.63%,1.11%,0.32%,1.50%,1.86%
12279,Sparling,2532,94.04%,0.75%,0.71%,0.51%,1.58%,2.41%
12292,Spillers,2529,84.90%,9.65%,0.40%,0.75%,1.94%,2.37%
12296,Scheidt,2528,94.26%,0.32%,1.34%,0.20%,1.62%,2.25%
12328,Stair,2522,91.63%,3.41%,0.63%,0.36%,1.35%,2.62%
12328,Strauch,2522,96.23%,0.40%,0.40%,0.28%,0.59%,2.10%
12339,Sailer,2520,93.61%,0.79%,0.67%,0.24%,1.67%,3.02%
12362,Sweeny,2515,89.34%,5.13%,0.83%,0.76%,1.47%,2.47%
12378,Siders,2513,85.16%,9.43%,(S),(S),2.03%,2.67%
12435,Schaper,2498,92.83%,0.28%,0.84%,0.92%,1.60%,3.52%
12440,Sebring,2497,94.87%,0.40%,0.64%,0.48%,1.16%,2.44%
12440,Simmers,2497,92.47%,0.96%,0.88%,2.12%,1.96%,1.60%
12447,Sowder,2494,96.59%,(S),(S),0.40%,1.32%,1.24%
12460,Schad,2491,94.98%,0.32%,0.56%,1.24%,1.73%,1.16%
12467,Smotherman,2490,86.59%,8.59%,0.68%,0.92%,1.97%,1.24%
12473,Sedlacek,2489,96.06%,(S),0.72%,(S),1.37%,1.61%
12476,Sievert,2488,94.13%,(S),2.13%,(S),0.92%,2.25%
12485,Shew,2485,86.20%,0.93%,8.93%,0.48%,1.65%,1.81%
12510,Shain,2478,90.23%,2.22%,4.24%,0.36%,1.01%,1.94%
12531,St. Laurent,2473,92.60%,2.83%,0.28%,0.20%,2.02%,2.06%
