Rank,Name,Count,White,Black,API,AIAN,2+ Races,Hispanic
6777,Radke,4976,94.49%,0.32%,0.86%,0.32%,1.37%,2.63%
6885,Ronquillo,4881,8.01%,0.23%,20.32%,0.33%,1.76%,69.35%
6896,Ready,4875,85.42%,8.55%,1.05%,0.49%,2.42%,2.07%
6933,Racine,4836,82.55%,7.71%,0.37%,4.40%,1.30%,3.66%
6936,Rubenstein,4833,95.70%,0.41%,0.77%,0.17%,0.93%,2.03%
6952,Raper,4825,90.63%,3.65%,0.31%,1.89%,1.64%,1.89%
6956,Renfroe,4822,77.54%,17.59%,0.35%,0.48%,1.97%,2.07%
6960,Rolle,4819,17.56%,73.13%,1.87%,0.15%,3.51%,3.80%
7031,Rodrigue,4759,80.37%,5.25%,0.42%,1.83%,1.03%,11.09%
7050,Rinker,4750,95.64%,0.25%,0.78%,0.23%,1.56%,1.54%
7113,Rusch,4703,95.11%,0.68%,0.62%,0.43%,1.28%,1.89%
7117,Rusk,4701,88.87%,6.13%,0.68%,0.89%,1.11%,2.32%
7141,Revels,4683,53.77%,27.08%,0.51%,12.92%,3.22%,2.50%
7165,Rook,4668,89.67%,4.11%,1.20%,0.71%,1.93%,2.38%
7167,Rhone,4667,30.23%,61.41%,0.77%,0.88%,4.05%,2.66%
7174,Rude,4661,95.07%,0.41%,0.67%,0.67%,1.35%,1.85%
7191,Resnick,4647,95.89%,(S),0.47%,(S),1.10%,2.19%
7203,Rigney,4637,91.48%,2.95%,0.67%,0.52%,1.44%,2.93%
7258,Rick,4591,92.09%,2.59%,1.00%,0.52%,1.11%,2.68%
7270,Rayford,4584,8.49%,85.08%,0.15%,0.31%,3.95%,2.03%
7279,Rothwell,4579,86.85%,7.67%,0.87%,0.44%,2.03%,2.14%
7319,Raby,4559,81.55%,13.05%,0.92%,0.81%,1.51%,2.15%
7325,Reiser,4554,96.05%,0.29%,0.70%,0.18%,0.90%,1.89%
7339,Rolfe,4542,87.91%,7.68%,0.62%,0.57%,1.30%,1.92%
7345,Rogan,4537,79.06%,14.26%,1.54%,0.31%,2.73%,2.09%
7373,Rhyne,4518,84.62%,11.11%,0.40%,0.46%,1.68%,1.73%
7406,Roof,4494,94.37%,0.98%,1.20%,0.78%,1.47%,1.20%
7431,Raygoza,4482,1.90%,0.16%,0.20%,0.11%,0.13%,97.50%
7450,Rabe,4472,89.11%,0.74%,4.87%,0.20%,1.97%,3.11%
7468,Ruhl,4462,95.11%,0.61%,0.87%,0.25%,1.08%,2.08%
7497,Ressler,4442,96.02%,0.45%,0.47%,0.34%,0.74%,1.98%
7505,Raymer,4436,94.52%,0.56%,0.81%,0.54%,1.24%,2.32%
7568,Reisinger,4390,96.15%,0.16%,0.46%,0.46%,1.09%,1.69%
7575,Rozier,4386,39.92%,54.90%,0.48%,0.32%,2.55%,1.82%
7599,Renshaw,4374,93.37%,1.30%,0.53%,0.87%,1.81%,2.13%
7609,Rushton,4369,90.23%,5.33%,0.50%,0.41%,1.33%,2.20%
7614,Raphael,4366,50.94%,34.38%,2.63%,2.43%,3.11%,6.50%
7674,Ratcliffe,4327,85.23%,8.62%,1.18%,0.30%,1.57%,3.10%
7752,Ramer,4283,94.14%,1.49%,0.40%,0.63%,1.10%,2.24%
7821,Reveles,4233,5.34%,0.54%,0.26%,0.26%,0.17%,93.43%
7852,Roseberry,4215,86.31%,8.97%,0.21%,0.66%,1.45%,2.40%
7882,Rein,4199,91.31%,3.67%,1.21%,0.40%,0.88%,2.52%
7894,Russel,4195,70.66%,19.12%,1.31%,1.84%,2.57%,4.51%
7896,Reidy,4193,94.30%,0.41%,1.12%,0.26%,1.84%,2.07%
7915,Reina,4180,35.05%,1.82%,1.03%,0.69%,0.79%,60.62%
7926,Roop,4175,95.31%,0.38%,0.81%,0.43%,1.25%,1.82%
7937,Riccio,4169,96.09%,(S),0.53%,(S),0.74%,2.40%
7939,Rutland,4168,75.60%,20.15%,0.43%,0.41%,1.54%,1.87%
8006,Rosson,4131,90.97%,2.59%,0.31%,1.38%,2.30%,2.44%
8010,Reiff,4130,95.96%,(S),0.58%,(S),1.11%,2.13%
8036,Ronan,4117,85.26%,1.46%,1.09%,0.15%,1.00%,11.05%
8049,Rabon,4112,86.45%,6.96%,2.12%,0.78%,1.78%,1.92%
8106,Rodney,4089,41.72%,51.06%,0.78%,0.29%,2.03%,4.11%
8114,Rosenblum,4086,95.72%,0.29%,0.73%,0.00%,0.83%,2.42%
8128,Rye,4079,90.39%,2.57%,1.62%,1.13%,1.67%,2.62%
8133,Rennie,4076,83.22%,10.97%,0.93%,0.49%,1.72%,2.67%
8141,Rhee,4071,3.93%,0.22%,91.75%,0.17%,3.32%,0.61%
8176,Roger,4054,61.57%,18.70%,1.36%,0.69%,1.73%,15.96%
8201,Riggle,4047,94.84%,0.77%,0.49%,0.72%,1.16%,2.03%
8213,Risley,4040,93.42%,0.54%,0.52%,1.26%,1.58%,2.67%
8222,Rayner,4036,77.06%,17.44%,0.74%,0.40%,1.59%,2.78%
8238,Rochester,4024,63.52%,30.09%,0.52%,0.72%,2.19%,2.96%
8263,Rademacher,4011,95.94%,0.35%,0.72%,0.17%,1.17%,1.65%
8288,Rosier,3997,70.40%,24.32%,0.73%,0.40%,2.43%,1.73%
8295,Rembert,3994,16.22%,77.69%,0.23%,0.18%,3.25%,2.43%
8297,Roseman,3993,76.06%,19.46%,0.50%,0.15%,2.15%,1.68%
8313,Rideout,3986,74.39%,19.42%,0.50%,0.63%,3.01%,2.06%
8317,Raleigh,3984,89.03%,6.22%,0.60%,0.90%,1.91%,1.33%
8337,Renfrow,3972,89.93%,5.39%,0.28%,1.08%,1.79%,1.54%
8345,Riegel,3967,96.04%,0.40%,0.43%,0.23%,1.34%,1.56%
8373,Rentz,3954,86.12%,7.97%,0.40%,1.21%,1.14%,3.16%
8377,Ricciardi,3951,95.72%,(S),0.40%,(S),0.51%,3.01%
8439,Rost,3913,93.53%,1.46%,0.79%,0.43%,1.48%,2.30%
8439,Rummel,3913,95.68%,0.43%,0.36%,0.26%,0.95%,2.33%
8458,Rothstein,3904,96.52%,0.44%,0.69%,0.00%,0.87%,1.49%
8475,Rondeau,3894,90.09%,2.62%,0.33%,2.18%,2.26%,2.52%
8477,Reinhard,3893,95.12%,0.33%,0.57%,0.28%,1.05%,2.65%
8494,Ramage,3878,91.70%,3.22%,1.13%,0.88%,1.29%,1.78%
8529,Reep,3858,86.42%,8.19%,0.54%,0.78%,2.13%,1.94%
8547,Ram,3853,14.61%,5.11%,61.72%,0.73%,9.21%,8.62%
8551,Riehl,3852,96.18%,0.29%,0.70%,0.16%,1.30%,1.38%
8611,Roca,3819,19.64%,0.76%,3.88%,(S),(S),75.46%
8634,Rankins,3809,25.05%,68.57%,0.29%,1.10%,3.20%,1.79%
8650,Reichard,3799,94.60%,0.34%,0.66%,0.16%,1.16%,3.08%
8681,Remy,3784,53.75%,36.71%,1.19%,0.58%,2.40%,5.36%
8690,Rhine,3779,85.15%,9.18%,1.22%,0.82%,1.24%,2.38%
8706,Roberto,3770,65.78%,1.64%,7.32%,0.19%,1.11%,23.95%
8718,Raymundo,3764,3.40%,0.32%,24.87%,0.32%,2.10%,69.00%
8728,Rourke,3757,93.64%,0.48%,0.75%,1.60%,1.65%,1.89%
8780,Reh,3734,20.65%,(S),76.46%,(S),1.42%,1.18%
8813,Romans,3715,89.53%,3.96%,0.81%,0.67%,1.83%,3.20%
8814,Roberge,3714,96.02%,0.32%,0.62%,0.35%,1.37%,1.32%
8832,Retana,3710,4.18%,0.24%,0.59%,(S),(S),94.74%
8878,Rosner,3688,95.61%,(S),1.06%,(S),1.11%,1.76%
8891,Ruch,3682,95.25%,0.62%,0.84%,0.19%,1.14%,1.96%
8907,Ruan,3676,2.09%,1.44%,80.33%,(S),(S),15.42%
8925,Robinett,3667,91.52%,1.47%,1.01%,0.65%,1.80%,3.55%
8969,Routh,3648,90.95%,2.47%,1.86%,1.23%,1.67%,1.81%
8986,Rettig,3641,93.88%,2.17%,0.55%,0.27%,0.93%,2.20%
8993,Rehm,3637,95.90%,0.27%,0.60%,0.25%,1.07%,1.90%
9006,Rafael,3631,15.48%,2.09%,15.97%,2.20%,1.35%,62.90%
9038,Rossetti,3615,92.25%,0.72%,0.58%,0.22%,1.08%,5.15%
9073,Roan,3603,65.95%,12.27%,7.72%,5.80%,1.50%,6.77%
9093,Rael,3592,16.65%,0.45%,0.67%,1.78%,0.56%,79.90%
9138,Rupe,3572,93.67%,0.39%,0.59%,1.12%,1.76%,2.46%
9141,Redwine,3569,72.29%,19.39%,0.36%,2.44%,2.72%,2.80%
9181,Rochelle,3553,65.16%,27.33%,0.82%,0.93%,2.65%,3.12%
9186,Reinhold,3551,94.11%,0.42%,1.30%,0.20%,1.41%,2.56%
9186,Roemer,3551,95.69%,0.70%,(S),(S),1.07%,1.86%
9203,Rabinowitz,3544,97.07%,0.14%,0.45%,0.00%,0.40%,1.95%
9203,Rives,3544,72.74%,10.05%,0.48%,0.40%,1.13%,15.21%
9237,Rhode,3523,91.17%,2.84%,1.11%,1.19%,1.11%,2.58%
9241,Reynaga,3522,2.73%,0.17%,(S),0.23%,(S),96.62%
9255,Rainer,3518,71.60%,22.60%,0.54%,0.57%,2.59%,2.10%
9262,Record,3515,86.26%,7.48%,0.63%,0.91%,2.28%,2.45%
9271,Riker,3512,94.99%,0.83%,0.65%,0.23%,0.94%,2.36%
9301,Robillard,3499,89.63%,5.26%,0.77%,0.34%,1.57%,2.43%
9332,Rosenblatt,3490,95.27%,(S),0.92%,(S),1.29%,2.15%
9368,Ringler,3472,95.77%,0.32%,0.95%,0.23%,1.56%,1.18%
9373,Recker,3471,96.95%,0.81%,(S),(S),0.61%,1.21%
9407,Romer,3456,84.20%,6.28%,1.27%,1.13%,1.50%,5.61%
9433,Ricardo,3448,24.80%,4.06%,4.15%,(S),(S),66.07%
9440,Rowlett,3446,80.82%,14.65%,0.23%,0.38%,1.77%,2.15%
9451,Recio,3442,8.45%,(S),6.97%,(S),0.96%,82.66%
9491,Rimmer,3426,76.47%,19.32%,0.50%,0.20%,1.46%,2.04%
9568,Rebollar,3397,2.09%,0.15%,0.00%,(S),(S),97.59%
9570,Revis,3396,73.17%,18.85%,0.50%,1.00%,1.97%,4.51%
9583,Raza,3392,7.84%,0.56%,82.64%,0.32%,3.36%,5.28%
9594,Roux,3387,85.00%,5.73%,3.54%,0.50%,2.10%,3.13%
9611,Reif,3381,92.78%,2.66%,0.44%,0.47%,1.39%,2.25%
9632,Roane,3370,47.92%,45.43%,0.62%,0.45%,3.12%,2.46%
9648,Rode,3363,92.63%,0.74%,1.81%,0.54%,1.64%,2.65%
9695,Rachal,3346,59.15%,29.08%,0.66%,2.36%,4.03%,4.72%
9698,Reimers,3345,92.17%,1.11%,1.88%,0.27%,1.52%,3.05%
9712,Redfern,3340,80.27%,13.02%,0.69%,1.02%,2.40%,2.60%
9716,Rank,3339,94.10%,0.69%,1.02%,0.60%,1.50%,2.10%
9741,Raven,3327,69.61%,21.64%,0.54%,1.56%,2.19%,4.45%
9747,Ramsdell,3325,93.26%,1.17%,0.66%,1.20%,1.86%,1.83%
9756,Rizvi,3322,4.70%,0.54%,90.10%,0.18%,3.34%,1.14%
9765,Rakes,3318,93.52%,3.10%,0.48%,0.21%,1.08%,1.60%
9770,Rossiter,3316,93.73%,0.27%,0.78%,0.24%,2.11%,2.86%
9780,Reader,3313,87.93%,7.15%,0.57%,0.72%,1.93%,1.69%
9784,Rehman,3311,12.81%,0.51%,81.24%,0.24%,3.71%,1.48%
9794,Range,3306,56.20%,33.88%,2.57%,0.21%,2.57%,4.57%
9821,Rone,3296,60.29%,32.13%,2.37%,0.27%,2.37%,2.58%
9836,Rudisill,3290,92.19%,4.22%,0.46%,0.33%,1.22%,1.58%
9839,Riccardi,3289,93.13%,0.82%,(S),(S),1.19%,4.13%
9846,Rowles,3286,87.13%,7.24%,0.55%,0.33%,2.50%,2.25%
9854,Rutz,3282,69.26%,0.49%,0.64%,0.30%,1.13%,28.18%
9865,Reneau,3279,79.81%,11.86%,0.88%,0.46%,2.01%,4.97%
9890,Reeser,3270,95.90%,0.46%,(S),(S),0.95%,2.20%
9895,Resch,3267,95.32%,0.37%,0.61%,0.31%,1.56%,1.84%
9917,Ruddy,3258,94.17%,0.46%,0.86%,0.34%,0.95%,3.22%
9940,Railey,3246,71.60%,23.14%,0.77%,0.18%,2.13%,2.19%
10019,Rumph,3218,32.66%,63.52%,(S),(S),1.58%,1.90%
10034,Roesch,3210,95.76%,(S),0.65%,(S),0.75%,2.34%
10050,Richburg,3205,40.12%,55.23%,0.31%,0.44%,2.12%,1.78%
10068,Rowden,3202,84.70%,9.62%,0.41%,0.53%,2.19%,2.56%
10072,Revell,3200,76.38%,17.13%,0.81%,0.41%,2.03%,3.25%
10075,Resto,3199,11.16%,1.25%,0.41%,(S),(S),86.93%
10085,Risinger,3196,94.74%,0.31%,0.59%,0.59%,1.19%,2.57%
10103,Rolland,3188,69.45%,22.65%,0.69%,2.04%,2.54%,2.63%
10107,Ridings,3187,94.85%,0.47%,0.50%,0.31%,1.19%,2.67%
10125,Rubinstein,3183,92.11%,(S),0.94%,(S),0.66%,5.62%
10172,Rothrock,3172,94.96%,0.38%,0.85%,0.35%,1.13%,2.33%
10215,Reck,3155,94.77%,0.79%,0.92%,0.35%,1.30%,1.87%
10219,Runion,3154,94.93%,0.98%,0.54%,0.32%,1.46%,1.78%
10274,Ranson,3138,62.27%,31.42%,0.80%,0.32%,2.58%,2.61%
10278,Renz,3137,94.26%,0.38%,0.96%,0.51%,1.08%,2.81%
10292,Rohan,3131,79.43%,5.27%,1.92%,0.19%,1.53%,11.66%
10302,Raker,3127,87.82%,7.23%,0.86%,0.32%,1.98%,1.79%
10306,Robichaud,3126,96.10%,0.22%,0.77%,0.35%,1.15%,1.41%
10352,Rothenberg,3112,96.14%,(S),0.77%,(S),0.90%,1.70%
10391,Reger,3101,94.74%,0.52%,0.84%,0.58%,1.32%,2.00%
10396,Rink,3099,94.09%,1.19%,(S),(S),1.65%,2.07%
10450,Riffe,3078,94.44%,1.33%,0.36%,0.39%,1.46%,2.01%
10453,Regis,3076,34.69%,41.45%,7.25%,0.68%,2.37%,13.56%
10517,Rymer,3050,89.74%,2.66%,0.66%,0.33%,1.15%,5.48%
10520,Rondón,3049,9.05%,4.23%,(S),(S),0.52%,85.63%
10525,Rippy,3048,79.89%,14.47%,(S),(S),2.30%,2.30%
10539,Roblero,3043,3.09%,0.23%,(S),(S),(S),96.52%
10548,Riemer,3039,94.83%,0.30%,0.89%,0.30%,1.65%,2.04%
10631,Reale,3012,93.96%,1.13%,(S),(S),0.86%,3.32%
10645,Rosso,3006,80.84%,0.83%,0.37%,0.30%,0.96%,16.70%
10663,Rooker,3000,88.23%,6.20%,0.50%,0.37%,2.53%,2.17%
10675,Redford,2996,86.38%,7.11%,0.97%,1.07%,2.00%,2.47%
10679,Ruffner,2994,91.62%,4.31%,0.20%,0.30%,1.34%,2.24%
10686,Runkle,2991,93.75%,1.24%,0.60%,0.27%,1.30%,2.84%
10704,Rugg,2986,94.78%,0.70%,0.44%,0.37%,1.74%,1.98%
10708,Ricard,2984,68.16%,21.48%,0.67%,0.30%,2.35%,7.04%
10715,Reading,2982,89.40%,4.46%,0.70%,0.54%,2.08%,2.82%
10765,Riner,2963,94.47%,1.11%,0.44%,0.67%,1.99%,1.32%
10792,Rubalcaba,2955,5.52%,0.20%,0.24%,0.20%,0.24%,93.60%
10795,Rothschild,2954,91.10%,4.37%,0.64%,0.00%,1.25%,2.64%
10812,Romain,2946,38.02%,52.44%,0.64%,0.37%,2.68%,5.84%
10860,René,2933,24.45%,62.80%,1.19%,0.68%,2.35%,8.52%
10907,Reda,2919,85.41%,6.54%,(S),(S),1.95%,5.04%
10924,Render,2913,47.51%,47.96%,(S),(S),2.33%,1.48%
10942,Richert,2910,95.19%,0.27%,0.58%,0.31%,0.76%,2.89%
10968,Rogerson,2900,89.34%,6.45%,(S),(S),1.34%,2.41%
10968,Rosati,2900,94.21%,(S),0.86%,(S),0.97%,3.66%
10974,Rabb,2899,51.43%,42.43%,1.59%,0.31%,2.04%,2.21%
10986,Repp,2895,94.58%,0.62%,0.52%,0.35%,1.31%,2.63%
10987,Reames,2894,88.01%,6.98%,0.55%,0.52%,1.45%,2.49%
11026,Ruben,2884,67.93%,15.95%,4.20%,1.56%,2.01%,8.36%
11044,Rickett,2879,84.02%,11.67%,0.49%,0.56%,1.56%,1.70%
11047,Renn,2878,93.99%,2.12%,1.18%,0.52%,0.83%,1.36%
11051,Rockwood,2877,89.47%,2.75%,0.80%,2.29%,1.63%,3.06%
11132,Rieck,2847,97.33%,(S),0.46%,(S),0.74%,1.23%
11146,Rappaport,2841,96.30%,0.42%,0.60%,0.00%,0.74%,1.94%
11146,Romig,2841,96.02%,0.39%,0.70%,0.32%,0.88%,1.69%
11156,Ranieri,2837,92.99%,(S),1.13%,(S),1.13%,4.09%
11158,Rockett,2836,65.20%,30.68%,0.18%,0.25%,1.66%,2.05%
11172,Rothe,2831,94.49%,(S),0.92%,(S),1.38%,2.61%
11179,Raposo,2829,80.21%,0.71%,0.88%,0.00%,1.59%,16.61%
11200,Rasheed,2822,19.42%,42.88%,29.59%,0.71%,5.17%,2.23%
11226,Rohrbach,2816,95.42%,0.28%,0.85%,0.39%,1.07%,1.99%
11279,Rizzi,2801,93.72%,(S),0.75%,(S),0.39%,4.82%
11283,Rasberry,2800,62.43%,30.68%,0.25%,1.46%,2.18%,3.00%
11293,Randell,2797,67.43%,25.17%,0.57%,1.36%,2.07%,3.40%
11302,Rabago,2794,6.62%,(S),15.28%,(S),2.43%,74.45%
11339,Rigg,2783,89.08%,5.07%,0.93%,0.22%,1.72%,2.98%
11343,Rakestraw,2781,81.48%,13.38%,0.18%,1.22%,1.87%,1.87%
11362,Roussel,2777,88.94%,5.76%,0.61%,0.22%,1.37%,3.10%
11368,Rusnak,2775,96.40%,(S),0.54%,(S),1.48%,1.23%
11380,Ritch,2771,89.03%,3.97%,0.47%,0.94%,1.80%,3.79%
11430,Ralls,2756,79.83%,11.50%,0.47%,1.16%,2.50%,4.54%
11443,Redfield,2752,79.83%,12.50%,1.09%,1.31%,2.73%,2.54%
11469,Ripple,2745,94.72%,(S),0.69%,(S),1.20%,2.73%
11512,Romanowski,2732,96.16%,(S),0.59%,(S),0.59%,2.42%
11537,Ritenour,2726,96.70%,(S),0.48%,(S),0.99%,1.47%
11543,Ryu,2723,2.06%,0.18%,96.00%,0.00%,1.32%,0.44%
11555,Rall,2720,86.29%,7.06%,1.91%,0.33%,1.65%,2.76%
11560,Rudder,2719,76.50%,16.73%,0.55%,0.85%,2.57%,2.80%
11578,Renninger,2715,95.76%,(S),0.55%,(S),1.88%,1.47%
11597,Ranney,2707,93.20%,1.44%,0.74%,0.55%,1.37%,2.70%
11642,Rabideau,2693,94.02%,0.48%,0.59%,1.67%,1.56%,1.67%
11653,Ruark,2690,93.72%,0.22%,1.64%,0.52%,2.08%,1.82%
11685,Rorie,2682,45.34%,50.19%,0.41%,0.48%,2.31%,1.27%
11688,Rotondo,2681,94.22%,(S),0.71%,(S),0.93%,3.95%
11704,Royston,2678,72.82%,21.14%,0.71%,0.19%,2.43%,2.73%
11728,Raj,2672,7.11%,0.86%,82.37%,0.60%,7.52%,1.53%
11728,Rioux,2672,95.25%,0.19%,0.64%,0.56%,1.65%,1.72%
11736,Reichel,2670,94.46%,0.41%,0.71%,0.22%,1.31%,2.88%
11736,Rockey,2670,95.28%,0.49%,0.67%,0.67%,1.20%,1.69%
11746,Rozell,2667,88.53%,5.47%,0.26%,1.76%,2.21%,1.76%
11783,Robeson,2659,81.99%,11.21%,0.64%,0.79%,1.96%,3.42%
11829,Rollo,2646,89.68%,0.79%,2.49%,0.57%,1.47%,4.99%
11968,Robitaille,2611,95.71%,0.23%,0.46%,0.61%,1.26%,1.72%
11971,Reinoso,2609,5.94%,0.54%,1.49%,(S),(S),91.84%
12005,Rahim,2601,19.61%,21.38%,44.75%,1.23%,10.00%,3.04%
12025,Ringo,2596,61.90%,30.43%,1.54%,0.50%,1.81%,3.81%
12035,Raja,2593,8.64%,(S),85.08%,(S),3.55%,1.97%
12059,Risher,2586,76.88%,17.52%,0.35%,0.46%,1.82%,2.98%
12072,Rogge,2583,92.80%,0.35%,1.05%,0.39%,2.44%,2.98%
12072,Ruckman,2583,93.46%,0.97%,0.50%,1.12%,2.25%,1.70%
12101,Richins,2575,94.52%,0.89%,0.54%,0.39%,1.63%,2.02%
12108,Reding,2574,92.39%,0.35%,0.35%,0.70%,1.24%,4.97%
12115,Rochon,2573,67.43%,19.90%,0.97%,0.89%,2.64%,8.16%
12140,Remillard,2566,95.95%,0.19%,0.47%,0.35%,1.21%,1.83%
12148,Rosato,2565,90.02%,(S),0.62%,(S),0.82%,7.95%
12208,Ragin,2551,14.31%,79.85%,(S),(S),2.23%,2.35%
12242,Rayo,2541,5.75%,0.83%,3.78%,(S),(S),89.22%
12285,Roundy,2531,94.55%,1.54%,0.59%,0.43%,0.83%,2.05%
12296,Ragusa,2528,90.43%,(S),2.89%,(S),1.58%,4.43%
12303,Revilla,2527,12.98%,0.28%,13.69%,0.28%,3.28%,69.49%
12307,Reider,2526,92.76%,1.74%,0.67%,0.40%,1.62%,2.81%
12323,Rickey,2523,91.40%,2.81%,0.87%,0.83%,1.78%,2.30%
12323,Růžička,2523,95.72%,(S),0.36%,(S),0.75%,2.77%
12328,Reason,2522,65.38%,28.27%,0.59%,0.48%,2.82%,2.46%
12328,Rundle,2522,94.41%,1.03%,0.32%,0.32%,0.95%,2.97%
12339,Rada,2520,57.58%,0.95%,10.08%,0.32%,1.63%,29.44%
12339,Rouleau,2520,92.66%,3.17%,0.48%,0.20%,1.71%,1.79%
12378,Richer,2513,92.64%,1.07%,0.56%,0.24%,1.75%,3.74%
12378,Roehl,2513,90.57%,0.52%,0.76%,4.34%,2.19%,1.63%
12393,Rosenzweig,2510,95.54%,0.40%,0.68%,0.00%,1.08%,2.31%
12417,Ranger,2504,76.36%,12.34%,1.08%,3.12%,2.00%,5.11%
12417,Rohrbaugh,2504,98.52%,(S),0.20%,(S),0.52%,0.64%
12476,Regnier,2488,91.64%,3.14%,0.68%,0.32%,1.61%,2.61%
12504,Rebolledo,2479,2.86%,0.20%,2.22%,(S),(S),94.59%
12519,Ratzlaff,2476,94.67%,0.24%,0.77%,0.44%,1.66%,2.22%
12560,Randles,2465,79.92%,12.62%,0.57%,0.61%,3.08%,3.20%
12560,Robichaux,2465,90.91%,5.11%,0.24%,0.45%,1.62%,1.66%
12566,Reichenbach,2463,95.98%,0.53%,0.32%,0.41%,1.14%,1.62%
12566,Riser,2463,74.34%,22.25%,(S),(S),1.71%,1.38%
12593,Roesler,2458,95.32%,1.06%,0.45%,0.33%,1.14%,1.71%
12597,Rasch,2457,91.53%,0.94%,1.10%,0.24%,2.08%,4.11%
12607,Ro,2455,12.30%,(S),78.21%,(S),2.53%,5.09%
12649,Ruffing,2446,91.66%,4.13%,(S),(S),1.23%,2.33%
12659,Rayfield,2443,83.38%,12.77%,0.37%,0.33%,1.43%,1.72%
12689,Ranck,2434,94.21%,1.07%,0.58%,0.49%,1.03%,2.63%
12703,Raulerson,2430,94.90%,1.44%,(S),(S),1.48%,1.48%
12703,Row,2430,85.43%,4.98%,4.44%,0.41%,2.02%,2.72%
12745,Reliford,2421,26.77%,67.62%,(S),(S),3.55%,1.73%
12760,Raimondi,2418,91.44%,0.54%,0.62%,(S),(S),6.82%
12795,Ryerson,2410,94.48%,0.83%,0.75%,0.33%,1.74%,1.87%
12802,Rolf,2409,94.27%,2.16%,0.42%,0.37%,0.79%,1.99%
12837,Rachel,2398,69.39%,23.23%,1.54%,0.67%,1.92%,3.25%
12842,Rieder,2397,96.79%,0.33%,0.58%,0.00%,1.04%,1.25%
12850,Rothermel,2396,96.24%,0.33%,0.25%,0.29%,0.79%,2.09%
12872,Rix,2391,91.97%,3.26%,0.67%,0.33%,1.67%,2.09%
12927,Riggleman,2378,97.18%,0.42%,0.38%,0.21%,0.59%,1.22%
12931,Rutan,2376,93.43%,1.05%,0.80%,0.38%,1.09%,3.24%
12948,Reimann,2372,94.18%,0.30%,0.93%,0.42%,1.69%,2.49%
12953,Rudnick,2371,95.70%,(S),0.67%,(S),0.80%,2.40%
12961,Rine,2370,94.26%,0.80%,1.18%,0.55%,0.84%,2.36%
12965,Roessler,2369,95.10%,(S),0.63%,(S),1.31%,2.62%
12968,Richerson,2368,74.24%,19.30%,0.42%,2.49%,1.48%,2.07%
12999,Rawlinson,2362,77.56%,16.17%,0.55%,0.21%,1.57%,3.94%
13088,Radabaugh,2344,96.59%,0.34%,0.43%,0.30%,0.98%,1.37%
13115,Reynosa,2337,5.01%,0.51%,0.34%,0.56%,0.39%,93.20%
13148,Riles,2328,39.35%,54.81%,(S),(S),3.05%,2.28%
13166,Retzlaff,2322,96.43%,0.30%,0.56%,0.30%,1.12%,1.29%
13195,Rizzuto,2316,94.30%,(S),0.65%,(S),0.86%,3.89%
13203,Renken,2315,93.69%,0.52%,1.43%,0.35%,1.30%,2.72%
13226,Rauscher,2310,96.10%,(S),1.13%,(S),0.82%,1.73%
13251,Raiford,2304,47.22%,48.26%,0.43%,0.65%,2.13%,1.30%
13271,Rodden,2298,93.73%,1.00%,0.91%,1.17%,1.61%,1.57%
13283,Renda,2296,92.07%,0.70%,0.91%,(S),(S),5.71%
13291,Rolling,2295,64.62%,30.50%,0.35%,0.22%,2.05%,2.27%
13316,Reamer,2291,91.53%,3.54%,0.35%,0.83%,2.18%,1.57%
13322,Rebello,2290,76.07%,0.66%,9.08%,0.22%,2.88%,11.09%
13383,Redondo,2276,13.31%,0.26%,6.63%,0.44%,0.40%,78.95%
13418,Rasco,2271,70.15%,11.23%,3.52%,0.66%,2.16%,12.29%
13427,Ropp,2270,95.77%,(S),0.93%,(S),1.10%,1.54%
13427,Ruane,2270,93.74%,0.70%,1.19%,0.48%,1.63%,2.25%
13431,Renard,2269,81.71%,10.75%,0.75%,0.57%,2.29%,3.92%
13435,Rosalez,2268,8.11%,0.93%,0.49%,0.75%,0.57%,89.15%
13440,Ratner,2266,95.32%,0.71%,(S),(S),1.10%,2.29%
13445,Rogel,2265,15.72%,0.35%,1.24%,(S),(S),82.25%
13456,Roten,2263,95.18%,1.15%,0.62%,0.27%,1.15%,1.63%
13477,Rathburn,2256,94.19%,(S),0.89%,(S),2.22%,2.26%
13564,Rainville,2236,94.32%,0.67%,0.49%,1.07%,1.48%,1.97%
13583,Reiman,2232,95.39%,(S),0.76%,(S),0.76%,2.37%
13597,Risch,2229,94.57%,(S),0.72%,(S),1.75%,2.56%
13612,Rowlands,2226,93.22%,0.90%,1.08%,0.31%,1.53%,2.96%
13627,Randhawa,2222,2.66%,(S),94.33%,(S),1.67%,0.90%
13660,Raskin,2216,94.09%,1.76%,0.99%,0.00%,1.04%,2.12%
13674,Re,2214,82.57%,4.70%,2.21%,0.50%,1.13%,8.90%
13682,Ros,2213,18.98%,1.27%,54.86%,0.00%,1.76%,23.14%
13727,Rutt,2205,93.42%,1.18%,1.59%,0.23%,0.91%,2.68%
13771,Rathbone,2197,94.40%,0.27%,0.77%,0.86%,1.55%,2.14%
13810,Rayborn,2189,82.05%,13.34%,0.50%,0.73%,1.51%,1.87%
13862,Rollings,2180,85.09%,10.50%,0.46%,0.73%,1.51%,1.70%
13874,Reisman,2177,96.88%,(S),0.46%,(S),0.64%,1.42%
13887,Ruggieri,2174,96.60%,(S),0.46%,(S),0.37%,2.30%
13967,Rabin,2159,91.80%,1.85%,1.67%,0.23%,0.93%,3.52%
